ENTRY            13997   20050518                             13401399700000001 
SUBENT        13997001   20050518                             13401399700100001 
BIB                  9         18                                 1399700100002 
INSTITUTE  (1USALRL)                                              1399700100003 
REFERENCE  (R,UCRL-TR-209474,,2005)                               1399700100004 
           (C,2004SANTA,1,1035,2004)                              1399700100005 
AUTHOR     (D.Dashdorj,G.E.Mitchell,P.E.Garrett,U.Agvaanluvsan,   1399700100006 
            J.A.Becker,L.A.Bernstein,J.R.Cooper,R.D.Hoffman,      1399700100007 
            W.Younes,N.Devlin,N.Fotiades,R.O.Nelson)              1399700100008 
TITLE      48Ti (n,xnp alpha gamma) reaction cross sections using 1399700100009 
            spallation neutrons for En=1-20 MeV                   1399700100010 
FACILITY   (LINAC,1USALAS) LANSCE accelerator and WNR Facility    1399700100011 
DETECTOR   (GE-IN) Geanie detector array, 11 Compton-suppressed   1399700100012 
            planar germanium detectors and 14 coaxial Ge          1399700100013 
            detectors (9 Compton-suppressed and 5 unsuppressed).  1399700100014 
METHOD     (TOF)                                                  1399700100015 
SAMPLE     3.3 grams of TiO2 in form of disks, 2.4 cm diameter,   1399700100016 
            enriched to 99.81 % in 48Ti                           1399700100017 
HISTORY    (20050509C) DR                                         1399700100018 
           (20050914C) DR Second reference added                  1399700100019 
           (20060517C) DR Page corrected for second reference     1399700100020 
ENDBIB              18          0                                 1399700100021 
NOCOMMON             0          0                                 1399700100022 
ENDSUBENT           21          0                                 1399700199999 
SUBENT        13997002   20050518                             13351399700200001 
BIB                  3          4                                 1399700200002 
REACTION   (22-TI-48(N,INL)22-TI-48,PAR,SIG,G)                    1399700200003 
ERR-ANALYS (DATA-ERR) Statistical and systematics uncertainties   1399700200004 
           (ERR-S) Statistical uncertainties                      1399700200005 
STATUS     Data taken from Tables 8 to 73                         1399700200006 
ENDBIB               4          0                                 1399700200007 
NOCOMMON             0          0                                 1399700200008 
DATA                 6       4121                                 1399700200009 
E          EN         EN-ERR     DATA       ERR-S      DATA-ERR   1399700200010 
 555.4      6.532     0.145      0.0067     0.0004     0.0008     1399700200353 
 555.4      6.891     0.158      0.0067     0.0004     0.0008     1399700200354 
 555.4      7.281     0.171      0.0052     0.0003     0.0007     1399700200355 
 555.4      7.695     0.186      0.0051     0.0004     0.0007     1399700200356 
 555.4      8.158     0.205      0.0040     0.0004     0.0006     1399700200357 
 555.4      8.658     0.223      0.0031     0.0003     0.0005     1399700200358 
 555.4      9.203     0.243      0.0030     0.0003     0.0005     1399700200359 
 555.4      9.809     0.270      0.0031     0.0004     0.0005     1399700200360 
 555.4     10.467     0.297      0.0027     0.0004     0.0005     1399700200361 
 555.4     11.208     0.326      0.0026     0.0004     0.0005     1399700200362 
 555.4     12.019     0.366      0.0024     0.0004     0.0005     1399700200363 
 555.4     12.933     0.403      0.0027     0.0004     0.0005     1399700200364 
 555.4     13.961     0.457      0.0007     0.0003     0.0004     1399700200365 
 555.4     15.094     0.512      0.0013     0.0003     0.0004     1399700200366 
 555.4     16.403     0.589      0.0005     0.0003     0.0003     1399700200367 
 555.4     17.862     0.685      0.0012     0.0003     0.0003     1399700200368 
 555.4     19.551     0.691      0.0011     0.0003     0.0003     1399700200369 
 558.3      1.009     0.009      0.0035     0.0005     0.0006     1399700200370 
 558.3      1.031     0.010      0.0040     0.0006     0.0007     1399700200371 
 558.3      1.053     0.009      0.0037     0.0005     0.0006     1399700200372 
 558.3      1.075     0.010      0.0044     0.0006     0.0008     1399700200373 
 558.3      1.100     0.010      0.0034     0.0004     0.0006     1399700200374 
 558.3      1.122     0.009      0.0033     0.0004     0.0005     1399700200375 
 558.3      1.148     0.011      0.0029     0.0004     0.0005     1399700200376 
 558.3      1.174     0.011      0.0021     0.0003     0.0003     1399700200377 
 558.3      1.198     0.012      0.0024     0.0003     0.0004     1399700200378 
 558.3      1.227     0.012      0.0021     0.0003     0.0004     1399700200379 
 558.3      1.256     0.012      0.0017     0.0003     0.0003     1399700200380 
 558.3      1.285     0.012      0.0005     0.0002     0.0002     1399700200381 
 558.3      1.314     0.013      0.0007     0.0002     0.0003     1399700200382 
 558.3      1.346     0.014      0.0006     0.0002     0.0002     1399700200383 
 558.3      1.378     0.014      0.0003     0.0002     0.0002     1399700200384 
 558.3      1.412     0.014      0.0002     0.0002     0.0002     1399700200385 
 558.3      1.522     0.016      0.0002     0.0002     0.0002     1399700200386 
 558.3      1.560     0.017      0.0000     0.0002     0.0002     1399700200387 
 558.3      1.687     0.019      0.0000     0.0002     0.0002     1399700200388 
 558.3      1.733     0.020      0.0003     0.0002     0.0002     1399700200389 
 558.3      1.780     0.020      0.0002     0.0002     0.0002     1399700200390 
 558.3      4.103     0.073      0.0001     0.0003     0.0003     1399700200391 
 558.3      4.279     0.076      0.0001     0.0003     0.0003     1399700200392 
 558.3      4.464     0.082      0.0008     0.0003     0.0003     1399700200393 
 558.3      4.665     0.088      0.0006     0.0003     0.0003     1399700200394 
 558.3      4.879     0.094      0.0006     0.0003     0.0003     1399700200395 
 558.3      5.108     0.100      0.0001     0.0003     0.0003     1399700200396 
 558.3      5.350     0.107      0.0009     0.0003     0.0003     1399700200397 
 558.3      5.617     0.116      0.0006     0.0003     0.0003     1399700200398 
 558.3      5.899     0.124      0.0006     0.0003     0.0003     1399700200399 
 558.3      6.205     0.135      0.0013     0.0003     0.0003     1399700200400 
 558.3      6.532     0.145      0.0017     0.0003     0.0004     1399700200401 
 558.3      6.891     0.158      0.0015     0.0003     0.0004     1399700200402 
 558.3      7.281     0.171      0.0017     0.0003     0.0004     1399700200403 
 558.3      7.695     0.186      0.0013     0.0003     0.0003     1399700200404 
 558.3      8.158     0.205      0.0006     0.0003     0.0003     1399700200405 
 558.3      8.658     0.223      0.0013     0.0003     0.0003     1399700200406 
 558.3      9.203     0.243      0.0008     0.0003     0.0003     1399700200407 
 558.3      9.809     0.270      0.0013     0.0003     0.0004     1399700200408 
 558.3     10.467     0.297      0.0008     0.0003     0.0003     1399700200409 
 558.3     11.208     0.326      0.0012     0.0003     0.0004     1399700200410 
 558.3     12.019     0.366      0.0020     0.0004     0.0004     1399700200411 
 558.3     12.933     0.403      0.0007     0.0004     0.0004     1399700200412 
 558.3     13.961     0.457      0.0014     0.0004     0.0004     1399700200413 
 558.3     15.094     0.512      0.0008     0.0003     0.0003     1399700200414 
 558.3     16.403     0.589      0.0002     0.0003     0.0003     1399700200415 
 558.3     17.862     0.685      0.0004     0.0003     0.0003     1399700200416 
 558.3     19.551     0.691      0.0002     0.0003     0.0003     1399700200417 
 811.2      1.100     0.010      0.0000     0.0001     0.0001     1399700200418 
 811.2      1.122     0.009      0.0003     0.0002     0.0002     1399700200419 
 811.2      1.198     0.012      0.0002     0.0002     0.0002     1399700200420 
 811.2      1.227     0.012      0.0002     0.0003     0.0003     1399700200421 
 811.2      1.256     0.012      0.0001     0.0003     0.0003     1399700200422 
 811.2      1.483     0.016      0.0001     0.0003     0.0003     1399700200423 
 811.2      1.522     0.016      0.0000     0.0003     0.0003     1399700200424 
 811.2      1.560     0.017      0.0001     0.0003     0.0003     1399700200425 
 811.2      1.687     0.019      0.0006     0.0003     0.0003     1399700200426 
 811.2      1.780     0.020      0.0000     0.0003     0.0003     1399700200427 
 811.2      2.176     0.028      0.0002     0.0003     0.0003     1399700200428 
 811.2      2.243     0.029      0.0001     0.0003     0.0003     1399700200429 
 811.2      2.313     0.031      0.0003     0.0003     0.0003     1399700200430 
 811.2      2.546     0.035      0.0006     0.0004     0.0004     1399700200431 
 811.2      3.245     0.052      0.0002     0.0004     0.0004     1399700200432 
 811.2      3.367     0.053      0.0002     0.0004     0.0004     1399700200433 
 811.2      3.498     0.056      0.0006     0.0004     0.0004     1399700200434 
 811.2      3.636     0.061      0.0002     0.0004     0.0004     1399700200435 
 811.2      3.937     0.068      0.0000     0.0002     0.0002     1399700200436 
 811.2      4.103     0.073      0.0033     0.0004     0.0006     1399700200437 
 811.2      4.279     0.076      0.0118     0.0006     0.0014     1399700200438 
 811.2      4.464     0.082      0.0124     0.0006     0.0014     1399700200439 
 811.2      4.665     0.088      0.0138     0.0006     0.0016     1399700200440 
 811.2      4.879     0.094      0.0120     0.0006     0.0014     1399700200441 
 811.2      5.108     0.100      0.0130     0.0006     0.0015     1399700200442 
 811.2      5.350     0.107      0.0143     0.0006     0.0017     1399700200443 
 811.2      5.617     0.116      0.0138     0.0006     0.0016     1399700200444 
 811.2      5.899     0.124      0.0115     0.0006     0.0014     1399700200445 
 811.2      6.205     0.135      0.0107     0.0006     0.0013     1399700200446 
 811.2      6.532     0.145      0.0110     0.0006     0.0013     1399700200447 
 811.2      6.891     0.158      0.0099     0.0005     0.0012     1399700200448 
 811.2      7.281     0.171      0.0070     0.0005     0.0009     1399700200449 
 811.2      7.695     0.186      0.0070     0.0005     0.0009     1399700200450 
 811.2      8.158     0.205      0.0058     0.0005     0.0008     1399700200451 
 811.2      8.658     0.223      0.0055     0.0005     0.0008     1399700200452 
 811.2      9.203     0.243      0.0065     0.0005     0.0009     1399700200453 
 811.2      9.809     0.270      0.0059     0.0005     0.0008     1399700200454 
 811.2     10.467     0.297      0.0054     0.0005     0.0008     1399700200455 
 811.2     11.208     0.326      0.0036     0.0005     0.0007     1399700200456 
 811.2     12.019     0.366      0.0037     0.0006     0.0007     1399700200457 
 811.2     12.933     0.403      0.0030     0.0005     0.0006     1399700200458 
 811.2     13.961     0.457      0.0019     0.0005     0.0005     1399700200459 
 811.2     15.094     0.512      0.0001     0.0005     0.0005     1399700200460 
 811.2     16.403     0.589      0.0001     0.0004     0.0004     1399700200461 
 888.9      1.009     0.009      0.0042     0.0006     0.0007     1399700200462 
 888.9      1.031     0.010      0.0051     0.0007     0.0009     1399700200463 
 888.9      1.053     0.009      0.0046     0.0006     0.0008     1399700200464 
 888.9      1.075     0.010      0.0059     0.0008     0.0010     1399700200465 
 888.9      1.100     0.010      0.0049     0.0006     0.0008     1399700200466 
 888.9      1.122     0.009      0.0035     0.0004     0.0006     1399700200467 
 888.9      1.148     0.011      0.0040     0.0005     0.0007     1399700200468 
 888.9      1.174     0.011      0.0031     0.0004     0.0005     1399700200469 
 888.9      1.198     0.012      0.0040     0.0005     0.0006     1399700200470 
 888.9      1.227     0.012      0.0028     0.0004     0.0005     1399700200471 
 888.9      1.256     0.012      0.0028     0.0004     0.0005     1399700200472 
 888.9      1.285     0.012      0.0021     0.0004     0.0004     1399700200473 
 888.9      1.314     0.013      0.0014     0.0004     0.0004     1399700200474 
 888.9      1.346     0.014      0.0015     0.0004     0.0004     1399700200475 
 888.9      1.378     0.014      0.0015     0.0004     0.0004     1399700200476 
 888.9      1.412     0.014      0.0023     0.0004     0.0005     1399700200477 
 888.9      1.447     0.015      0.0011     0.0004     0.0005     1399700200478 
 888.9      1.483     0.016      0.0005     0.0004     0.0004     1399700200479 
 888.9      1.522     0.016      0.0003     0.0004     0.0004     1399700200480 
 888.9      1.560     0.017      0.0006     0.0004     0.0004     1399700200481 
 888.9      1.601     0.017      0.0003     0.0005     0.0005     1399700200482 
 888.9      1.642     0.018      0.0008     0.0005     0.0005     1399700200483 
 888.9      1.687     0.019      0.0010     0.0005     0.0005     1399700200484 
 888.9      1.733     0.020      0.0021     0.0005     0.0005     1399700200485 
 888.9      1.780     0.020      0.0027     0.0005     0.0006     1399700200486 
 888.9      1.830     0.021      0.0023     0.0005     0.0006     1399700200487 
 888.9      1.882     0.023      0.0023     0.0005     0.0006     1399700200488 
 888.9      1.935     0.023      0.0032     0.0005     0.0006     1399700200489 
 888.9      1.991     0.024      0.0039     0.0005     0.0007     1399700200490 
 888.9      2.050     0.026      0.0030     0.0005     0.0006     1399700200491 
 888.9      2.112     0.027      0.0031     0.0005     0.0006     1399700200492 
 888.9      2.176     0.028      0.0038     0.0005     0.0007     1399700200493 
 888.9      2.243     0.029      0.0031     0.0005     0.0006     1399700200494 
 888.9      2.313     0.031      0.0029     0.0005     0.0006     1399700200495 
 888.9      2.387     0.031      0.0032     0.0005     0.0006     1399700200496 
 888.9      2.463     0.034      0.0028     0.0006     0.0006     1399700200497 
 888.9      2.546     0.035      0.0035     0.0006     0.0007     1399700200498 
 888.9      2.631     0.037      0.0030     0.0006     0.0007     1399700200499 
 888.9      2.719     0.039      0.0025     0.0006     0.0007     1399700200500 
 888.9      2.815     0.041      0.0039     0.0006     0.0007     1399700200501 
 888.9      2.913     0.043      0.0041     0.0006     0.0008     1399700200502 
 888.9      3.019     0.045      0.0048     0.0006     0.0008     1399700200503 
 888.9      3.127     0.048      0.0055     0.0007     0.0009     1399700200504 
 888.9      3.245     0.052      0.0072     0.0007     0.0011     1399700200505 
 888.9      3.367     0.053      0.0088     0.0008     0.0012     1399700200506 
 888.9      3.498     0.056      0.0095     0.0008     0.0013     1399700200507 
 888.9      3.636     0.061      0.0100     0.0008     0.0013     1399700200508 
 888.9      3.782     0.064      0.0076     0.0007     0.0011     1399700200509 
 888.9      3.937     0.068      0.0054     0.0007     0.0009     1399700200510 
 888.9      4.103     0.073      0.0076     0.0007     0.0011     1399700200511 
 888.9      4.279     0.076      0.0062     0.0007     0.0009     1399700200512 
 888.9      4.464     0.082      0.0041     0.0006     0.0008     1399700200513 
 888.9      4.665     0.088      0.0043     0.0007     0.0008     1399700200514 
 888.9      4.879     0.094      0.0043     0.0007     0.0008     1399700200515 
 888.9      5.108     0.100      0.0048     0.0007     0.0008     1399700200516 
 888.9      5.350     0.107      0.0048     0.0007     0.0008     1399700200517 
 888.9      5.617     0.116      0.0080     0.0007     0.0011     1399700200518 
 888.9      5.899     0.124      0.0077     0.0007     0.0011     1399700200519 
 888.9      6.205     0.135      0.0083     0.0007     0.0011     1399700200520 
 888.9      6.532     0.145      0.0072     0.0007     0.0010     1399700200521 
 888.9      6.891     0.158      0.0090     0.0007     0.0012     1399700200522 
 888.9      7.281     0.171      0.0088     0.0007     0.0012     1399700200523 
 888.9      7.695     0.186      0.0111     0.0008     0.0014     1399700200524 
 888.9      8.158     0.205      0.0104     0.0008     0.0014     1399700200525 
 888.9      8.658     0.223      0.0117     0.0008     0.0015     1399700200526 
 888.9      9.203     0.243      0.0135     0.0008     0.0017     1399700200527 
 888.9      9.809     0.270      0.0135     0.0009     0.0017     1399700200528 
 888.9     10.467     0.297      0.0170     0.0009     0.0020     1399700200529 
 888.9     11.208     0.326      0.0193     0.0010     0.0023     1399700200530 
 888.9     12.019     0.366      0.0203     0.0010     0.0024     1399700200531 
 888.9     12.933     0.403      0.0215     0.0010     0.0025     1399700200532 
 888.9     13.961     0.457      0.0170     0.0009     0.0020     1399700200533 
 888.9     15.094     0.512      0.0142     0.0009     0.0017     1399700200534 
 888.9     16.403     0.589      0.0130     0.0008     0.0016     1399700200535 
 888.9     17.862     0.685      0.0100     0.0008     0.0013     1399700200536 
 888.9     19.551     0.691      0.0062     0.0006     0.0009     1399700200537 
 928.3      1.009     0.009      0.0016     0.0002     0.0003     1399700200538 
 928.3      1.031     0.010      0.0020     0.0003     0.0004     1399700200539 
 928.3      1.053     0.009      0.0025     0.0004     0.0004     1399700200540 
 928.3      1.075     0.010      0.0032     0.0005     0.0006     1399700200541 
 928.3      1.100     0.010      0.0033     0.0004     0.0006     1399700200542 
 928.3      1.122     0.009      0.0021     0.0003     0.0003     1399700200543 
 928.3      1.148     0.011      0.0033     0.0004     0.0005     1399700200544 
 928.3      1.174     0.011      0.0026     0.0003     0.0004     1399700200545 
 928.3      1.198     0.012      0.0042     0.0004     0.0006     1399700200546 
 928.3      1.227     0.012      0.0037     0.0004     0.0006     1399700200547 
 928.3      1.256     0.012      0.0045     0.0005     0.0007     1399700200548 
 928.3      1.285     0.012      0.0047     0.0004     0.0006     1399700200549 
 928.3      1.314     0.013      0.0042     0.0004     0.0006     1399700200550 
 928.3      1.346     0.014      0.0041     0.0003     0.0006     1399700200551 
 928.3      1.378     0.014      0.0039     0.0003     0.0005     1399700200552 
 928.3      1.412     0.014      0.0037     0.0003     0.0005     1399700200553 
 928.3      1.447     0.015      0.0036     0.0003     0.0005     1399700200554 
 928.3      1.483     0.016      0.0031     0.0003     0.0005     1399700200555 
 928.3      1.522     0.016      0.0033     0.0003     0.0005     1399700200556 
 928.3      1.560     0.017      0.0034     0.0003     0.0005     1399700200557 
 928.3      1.601     0.017      0.0030     0.0003     0.0004     1399700200558 
 928.3      1.642     0.018      0.0026     0.0003     0.0004     1399700200559 
 928.3      1.687     0.019      0.0022     0.0003     0.0004     1399700200560 
 928.3      1.733     0.020      0.0024     0.0003     0.0004     1399700200561 
 928.3      1.780     0.020      0.0019     0.0003     0.0004     1399700200562 
 928.3      1.830     0.021      0.0020     0.0003     0.0004     1399700200563 
 928.3      1.882     0.023      0.0010     0.0003     0.0003     1399700200564 
 928.3      1.935     0.023      0.0009     0.0003     0.0003     1399700200565 
