ENTRY            10915   20030529                             00001091500000001 
SUBENT        10915001   20030529                             00001091500100001 
BIB                 12         40                                 1091500100002 
INSTITUTE  (1USAORL)                                              1091500100003 
REFERENCE  (R,ORNL-5563,197908)                                   1091500100004 
AUTHOR     (G.L.MORGAN)                                           1091500100005 
TITLE      Cross sections for the Ti(n,xn) and Ti(n,x-gamma)      1091500100006 
            reactions between 1 and 20-MeV                        1091500100007 
FACILITY   (LINAC) Oak Ridge Electron Linear Accelerator          1091500100008 
SAMPLE     Annular ring of TI, 1556 gms, 25 cm outer diameter,    1091500100009 
            15 cm inner diameter, with thickness of 1.05 cm.      1091500100010 
            Purity of TI better than 99%.                         1091500100011 
METHOD     (TOF) Time of flight used to determine neutron flux.   1091500100012 
            Flux measurements made with sample and shadow bar     1091500100013 
            removed. Scattering sample placed 47.8 meters from    1091500100014 
            source, with shadow bar protecting detector from      1091500100015 
            direct neutron beam. Time between the linac pulse and 1091500100016 
            the detection of radiation used to determine incident 1091500100017 
            neutron energy. Pulse discrimination used to seperate 1091500100018 
            neutron and gamma events in detector. Background      1091500100019 
            determined with sample removed.                       1091500100020 
           Pulse height spectra were integrated over intervals    1091500100021 
            of neutron time of flight data to form new pulse      1091500100022 
            height spectra of specific incident neutron energy    1091500100023 
            ranges. Computer code FERD used to unfold new spectra,1091500100024 
            which were then normalized to cross sections using the1091500100025 
            measured neutron flux, average sample to detector     1091500100026 
            distance, and sample thickness.                       1091500100027 
DETECTOR   (SCIN) NE-213 on axis at a scattering angle of 130     1091500100028 
            degrees. Small plastic scintillator placed at edge of 1091500100029 
            beam, 30 meters from source, to normalize flux to     1091500100030 
            cross section measurement.                            1091500100031 
CORRECTION Corrections made for average transmission of incident  1091500100032 
            neutron flux, average transmission of secondary gammas1091500100033 
            or neutrons out of sample, and multiple interactions. 1091500100034 
ERR-ANALYS Absolute uncertainty of about 10% in neutron flux      1091500100035 
            determination (largest source of systematic error).   1091500100036 
            Transmission correction uncertainties <3%, multiple   1091500100037 
            interaction correction assigned an error of 10%.      1091500100038 
STATUS     (APRVD) Approved by G.L.Morgan, 1981/5/19.             1091500100039 
HISTORY    (19801014C)                                            1091500100040 
           (20030529A) Reactions corrected. Updated to new date   1091500100041 
                       formats, lower case.                       1091500100042 
ENDBIB              40          0                                 1091500100043 
COMMON               1          3                                 1091500100044 
ANG                                                               1091500100045 
ADEG                                                              1091500100046 
 130.                                                             1091500100047 
ENDCOMMON            3          0                                 1091500100048 
ENDSUBENT           47          0                                 1091500199999 
SUBENT        10915002   20030529                             00001091500200001 
BIB                  3          6                                 1091500200002 
REACTION   (22-TI-0(N,X)0-NN-1,,DA/DE,,AV)                        1091500200003 
ERR-ANALYS (ERR-S) Statistical error is given. Normalization      1091500200004 
            error of 10% not included.                            1091500200005 
           Backgrounds were from 10% (lowest pulse heights) to 50%1091500200006 
            (highest pulse heights).                              1091500200007 
HISTORY    (19820108A) Corrected REACTION.                        1091500200008 
ENDBIB               6          0                                 1091500200009 
NOCOMMON             0          0                                 1091500200010 
DATA                 5        586                                 1091500200011 
EN-MIN     EN-MAX     E          DATA       ERR-S                 1091500200012 
  9.00      10.02       2.693      18.0      0.7                  1091500200386 
  9.00      10.02       2.898      16.0      0.7                  1091500200387 
  9.00      10.02       3.102      13.6      0.8                  1091500200388 
  9.00      10.02       3.301      11.7      0.6                  1091500200389 
  9.00      10.02       3.505      10.5      0.6                  1091500200390 
  9.00      10.02       3.712      10.0      0.7                  1091500200391 
  9.00      10.02       3.901       9.6      0.5                  1091500200392 
  9.00      10.02       4.147       8.8      0.5                  1091500200393 
  9.00      10.02       4.457       7.4      0.4                  1091500200394 
  9.00      10.02       4.754       6.7      0.4                  1091500200395 
  9.00      10.02       5.057       6.2      0.4                  1091500200396 
  9.00      10.02       5.360       5.5      0.5                  1091500200397 
  9.00      10.02       5.644       4.5      0.4                  1091500200398 
  9.00      10.02       5.936       3.7      0.3                  1091500200399 
  9.00      10.02       6.251       3.5      0.4                  1091500200400 
  9.00      10.02       6.551       3.8      0.4                  1091500200401 
  9.00      10.02       6.833       4.3      0.4                  1091500200402 
  9.00      10.02       7.227       5.2      0.3                  1091500200403 
  9.00      10.02       7.726       6.5      0.4                  1091500200404 
  9.00      10.02       8.252       7.7      0.3                  1091500200405 
  9.00      10.02       8.770       7.0      0.2                  1091500200406 
  9.00      10.02       9.242       4.9      0.2                  1091500200407 
  9.00      10.02       9.718       2.6      0.1                  1091500200408 
  9.00      10.02      10.233       1.1      0.1                  1091500200409 
  9.00      10.02      10.747       0.5      0.1                  1091500200410 
  9.00      10.02      11.259       0.3      0.1                  1091500200411 
  9.00      10.02      11.759       0.1      0.1                  1091500200412 
 10.02      12.46       0.909      23.4      1.3                  1091500200413 
 10.02      12.46       1.013      24.3      1.2                  1091500200414 
 10.02      12.46       1.114      24.1      1.3                  1091500200415 
 10.02      12.46       1.212      23.8      1.2                  1091500200416 
 10.02      12.46       1.310      23.6      1.2                  1091500200417 
 10.02      12.46       1.413      23.6      1.1                  1091500200418 
 10.02      12.46       1.511      23.4      1.1                  1091500200419 
 10.02      12.46       1.611      23.2      1.1                  1091500200420 
 10.02      12.46       1.709      22.7      1.0                  1091500200421 
 10.02      12.46       1.807      21.8      1.0                  1091500200422 
 10.02      12.46       1.938      20.4      1.0                  1091500200423 
 10.02      12.46       2.112      19.0      0.8                  1091500200424 
 10.02      12.46       2.310      18.5      0.8                  1091500200425 
 10.02      12.46       2.499      18.0      0.7                  1091500200426 
 10.02      12.46       2.693      17.3      0.7                  1091500200427 
 10.02      12.46       2.898      16.5      0.6                  1091500200428 
 10.02      12.46       3.102      15.6      0.7                  1091500200429 
 10.02      12.46       3.301      14.1      0.6                  1091500200430 
 10.02      12.46       3.505      12.3      0.6                  1091500200431 
 10.02      12.46       3.712      10.7      0.6                  1091500200432 
 10.02      12.46       3.901       9.7      0.4                  1091500200433 
 10.02      12.46       4.147       8.9      0.4                  1091500200434 
 10.02      12.46       4.457       7.8      0.3                  1091500200435 
 10.02      12.46       4.754       6.7      0.3                  1091500200436 
 10.02      12.46       5.057       5.8      0.3                  1091500200437 
 10.02      12.46       5.360       4.9      0.3                  1091500200438 
 10.02      12.46       5.644       4.5      0.3                  1091500200439 
 10.02      12.46       5.936       4.3      0.3                  1091500200440 
 10.02      12.46       6.251       4.2      0.3                  1091500200441 
 10.02      12.46       6.551       4.1      0.3                  1091500200442 
 10.02      12.46       6.833       3.8      0.3                  1091500200443 
 10.02      12.46       7.227       3.2      0.3                  1091500200444 
 10.02      12.46       7.726       3.2      0.3                  1091500200445 
 10.02      12.46       8.252       3.9      0.3                  1091500200446 
 10.02      12.46       8.770       4.5      0.2                  1091500200447 
 10.02      12.46       9.242       4.8      0.2                  1091500200448 
 10.02      12.46       9.718       4.8      0.2                  1091500200449 
 10.02      12.46      10.233       4.3      0.2                  1091500200450 
 10.02      12.46      10.747       3.3      0.1                  1091500200451 
 10.02      12.46      11.259       2.3      0.1                  1091500200452 
 10.02      12.46      11.759       1.4      0.1                  1091500200453 
 10.02      12.46      12.403       0.7      0.1                  1091500200454 
 12.46      15.07       0.909      34.7      1.6                  1091500200455 
 12.46      15.07       1.013      34.3      1.4                  1091500200456 
 12.46      15.07       1.114      33.5      1.5                  1091500200457 
 12.46      15.07       1.212      31.9      1.3                  1091500200458 
 12.46      15.07       1.310      30.5      1.2                  1091500200459 
 12.46      15.07       1.413      30.1      1.2                  1091500200460 
 12.46      15.07       1.511      29.6      1.2                  1091500200461 
 12.46      15.07       1.611      28.6      1.1                  1091500200462 
 12.46      15.07       1.709      26.8      0.9                  1091500200463 
 12.46      15.07       1.807      24.8      1.0                  1091500200464 
 12.46      15.07       1.938      22.7      1.0                  1091500200465 
 12.46      15.07       2.112      21.0      0.7                  1091500200466 
 12.46      15.07       2.310      19.8      0.8                  1091500200467 
 12.46      15.07       2.499      18.8      0.7                  1091500200468 
 12.46      15.07       2.693      17.7      0.6                  1091500200469 
 12.46      15.07       2.898      16.4      0.7                  1091500200470 
 12.46      15.07       3.102      15.4      0.7                  1091500200471 
 12.46      15.07       3.301      14.4      0.6                  1091500200472 
 12.46      15.07       3.505      12.8      0.6                  1091500200473 
 12.46      15.07       3.712      11.2      0.6                  1091500200474 
 12.46      15.07       3.901      10.1      0.5                  1091500200475 
 12.46      15.07       4.147       9.3      0.5                  1091500200476 
 12.46      15.07       4.457       8.1      0.3                  1091500200477 
 12.46      15.07       4.754       6.8      0.4                  1091500200478 
 12.46      15.07       5.057       6.1      0.4                  1091500200479 
 12.46      15.07       5.360       5.7      0.4                  1091500200480 
 12.46      15.07       5.644       5.2      0.4                  1091500200481 
 12.46      15.07       5.936       4.4      0.3                  1091500200482 
 12.46      15.07       6.251       3.8      0.3                  1091500200483 
 12.46      15.07       6.551       3.6      0.3                  1091500200484 
 12.46      15.07       6.833       3.3      0.3                  1091500200485 
 12.46      15.07       7.227       3.0      0.3                  1091500200486 
 12.46      15.07       7.726       3.1      0.3                  1091500200487 
 12.46      15.07       8.252       3.1      0.3                  1091500200488 
 12.46      15.07       8.770       2.6      0.3                  1091500200489 
 12.46      15.07       9.242       2.2      0.3                  1091500200490 
 12.46      15.07       9.718       2.4      0.3                  1091500200491 
 12.46      15.07      10.233       2.8      0.3                  1091500200492 
 12.46      15.07      10.747       3.0      0.3                  1091500200493 
 12.46      15.07      11.259       3.1      0.3                  1091500200494 
 12.46      15.07      11.759       3.3      0.2                  1091500200495 
 12.46      15.07      12.403       3.3      0.2                  1091500200496 
 12.46      15.07      13.204       2.4      0.2                  1091500200497 
 12.46      15.07      14.027       1.3      0.1                  1091500200498 
 12.46      15.07      14.860       0.5      0.1                  1091500200499 
 12.46      15.07      15.624       0.2      0.1                  1091500200500 
 15.07      17.52       0.909      40.4      2.1                  1091500200501 
 15.07      17.52       1.013      38.6      1.8                  1091500200502 
 15.07      17.52       1.114      37.8      1.9                  1091500200503 
 15.07      17.52       1.212      37.7      1.8                  1091500200504 
 15.07      17.52       1.310      37.3      1.6                  1091500200505 
 15.07      17.52       1.413      37.0      1.5                  1091500200506 
 15.07      17.52       1.511      36.2      1.5                  1091500200507 
 15.07      17.52       1.611      35.0      1.4                  1091500200508 
 15.07      17.52       1.709      33.1      1.4                  1091500200509 
 15.07      17.52       1.807      30.7      1.4                  1091500200510 
 15.07      17.52       1.938      27.4      1.3                  1091500200511 
 15.07      17.52       2.112      24.2      1.0                  1091500200512 
 15.07      17.52       2.310      22.7      1.1                  1091500200513 
 15.07      17.52       2.499      21.3      0.9                  1091500200514 
 15.07      17.52       2.693      19.5      0.8                  1091500200515 
 15.07      17.52       2.898      17.8      0.8                  1091500200516 
 15.07      17.52       3.102      16.1      0.9                  1091500200517 
 15.07      17.52       3.301      14.7      0.7                  1091500200518 
 15.07      17.52       3.505      13.2      0.8                  1091500200519 
 15.07      17.52       3.712      11.6      0.8                  1091500200520 
 15.07      17.52       3.901      10.6      0.6                  1091500200521 
 15.07      17.52       4.147       9.8      0.6                  1091500200522 
 15.07      17.52       4.457       8.5      0.4                  1091500200523 
 15.07      17.52       4.754       7.2      0.4                  1091500200524 
 15.07      17.52       5.057       6.5      0.4                  1091500200525 
 15.07      17.52       5.360       6.1      0.5                  1091500200526 
 15.07      17.52       5.644       5.5      0.4                  1091500200527 
 15.07      17.52       5.936       4.8      0.4                  1091500200528 
 15.07      17.52       6.251       4.1      0.4                  1091500200529 
 15.07      17.52       6.551       3.8      0.4                  1091500200530 
 15.07      17.52       6.833       3.4      0.4                  1091500200531 
 15.07      17.52       7.227       2.9      0.3                  1091500200532 
 15.07      17.52       7.726       2.3      0.3                  1091500200533 
 15.07      17.52       8.252       2.0      0.3                  1091500200534 
 15.07      17.52       8.770       2.3      0.3                  1091500200535 
 15.07      17.52       9.242       2.2      0.3                  1091500200536 
 15.07      17.52       9.718       1.7      0.3                  1091500200537 
 15.07      17.52      10.233       1.3      0.3                  1091500200538 
 15.07      17.52      10.747       1.3      0.3                  1091500200539 
 15.07      17.52      11.259       1.4      0.3                  1091500200540 
 15.07      17.52      11.759       1.7      0.3                  1091500200541 
 15.07      17.52      12.403       2.1      0.3                  1091500200542 
 15.07      17.52      13.204       2.4      0.3                  1091500200543 
 15.07      17.52      14.027       2.6      0.3                  1091500200544 
 15.07      17.52      14.860       2.3      0.2                  1091500200545 
 15.07      17.52      15.624       1.6      0.2                  1091500200546 
 15.07      17.52      16.455       0.9      0.1                  1091500200547 
 15.07      17.52      17.437       0.4      0.1                  1091500200548 
 17.52      19.99       0.909      43.3      2.4                  1091500200549 
 17.52      19.99       1.013      43.1      2.1                  1091500200550 
 17.52      19.99       1.114      41.4      2.2                  1091500200551 
 17.52      19.99       1.212      39.7      2.0                  1091500200552 
 17.52      19.99       1.310      38.3      1.9                  1091500200553 
 17.52      19.99       1.413      38.3      1.8                  1091500200554 
 17.52      19.99       1.511      38.4      1.8                  1091500200555 
 17.52      19.99       1.611      37.7      1.7                  1091500200556 
 17.52      19.99       1.709      36.0      1.6                  1091500200557 
 17.52      19.99       1.807      33.9      1.8                  1091500200558 
 17.52      19.99       1.938      31.1      1.6                  1091500200559 
 17.52      19.99       2.112      27.9      1.3                  1091500200560 
 17.52      19.99       2.310      26.0      1.4                  1091500200561 
 17.52      19.99       2.499      24.9      1.2                  1091500200562 
 17.52      19.99       2.693      23.1      1.0                  1091500200563 
 17.52      19.99       2.898      20.4      1.1                  1091500200564 
 17.52      19.99       3.102      17.4      1.1                  1091500200565 
 17.52      19.99       3.301      15.3      0.9                  1091500200566 
 17.52      19.99       3.505      14.9      0.9                  1091500200567 
