EN-MIN     EN-MAX     DATA       MISC1      MISC2                 1438300200017 
EV         EV         NO-DIM     NO-DIM     NO-DIM                1438300200018 
  107.15193  107.39894    1.50469    1.47826    1.53112           1438300201049 
  107.39894  107.64652    1.42583    1.38854    1.46311           1438300201050 
  107.64652  107.89467    1.14979    1.07963    1.21995           1438300201051 
  107.89467  108.14340    0.86726    0.75233    0.98219           1438300201052 
  108.14340  108.39269    0.63451    0.51068    0.75834           1438300201053 
  108.39269  108.64256    0.47255    0.35326    0.59184           1438300201054 
  108.64256  108.89301    0.24026    0.11701    0.36351           1438300201055 
  108.89301  109.14403    0.41160    0.27806    0.54513           1438300201056 
  109.14403  109.39564    0.47974    0.34217    0.61731           1438300201057 
  109.39564  109.64782    0.31836    0.19847    0.43825           1438300201058 
  109.64782  109.90058    0.55190    0.40842    0.69537           1438300201059 
  109.90058  110.15393    1.05731    0.88849    1.22613           1438300201060 
  110.15393  110.40786    0.93822    0.80455    1.07189           1438300201061 
  110.40786  110.66238    1.31251    1.17588    1.44914           1438300201062 
  110.66238  110.91748    1.62776    1.49766    1.75785           1438300201063 
  110.91748  111.17317    1.75736    1.62017    1.89456           1438300201064 
  111.17317  111.42945    1.14786    0.99261    1.30312           1438300201065 
  111.42945  111.68633    0.78845    0.63924    0.93767           1438300201066 
  111.68633  111.94379    0.67539    0.49475    0.85602           1438300201067 
  111.94379  112.20185    0.38964    0.21941    0.55988           1438300201068 
  112.20185  112.46050    0.49232    0.34563    0.63902           1438300201069 
  112.46050  112.71975    0.53483    0.38727    0.68239           1438300201070 
  112.71975  112.97959    0.38130    0.26011    0.50249           1438300201071 
  112.97959  113.24004    0.25976    0.14967    0.36984           1438300201072 
  113.24004  113.50108    0.39522    0.30106    0.48939           1438300201073 
  113.50108  113.76273    0.28013    0.20171    0.35856           1438300201074 
  113.76273  114.02498    0.34613    0.28504    0.40722           1438300201075 
  114.02498  114.28783    0.31353    0.25868    0.36837           1438300201076 
  114.28783  114.55129    0.23656    0.19510    0.27802           1438300201077 
  114.55129  114.81536    0.18172    0.14872    0.21472           1438300201078 
  114.81536  115.08004    0.30266    0.26913    0.33619           1438300201079 
  115.08004  115.34533    0.25806    0.22894    0.28717           1438300201080 
  115.34533  115.61122    0.32252    0.29661    0.34842           1438300201081 
  115.61122  115.87774    0.29748    0.27563    0.31932           1438300201082 
  115.87774  116.14486    0.28310    0.26501    0.30118           1438300201083 
  116.14486  116.41260    0.27557    0.26180    0.28933           1438300201084 
  116.41260  116.68096    0.24221    0.23088    0.25353           1438300201085 
  116.68096  116.94994    0.22306    0.21086    0.23525           1438300201086 
  116.94994  117.21954    0.34298    0.32353    0.36243           1438300201087 
  117.21954  117.48976    0.45918    0.43132    0.48704           1438300201088 
  117.48976  117.76060    0.63923    0.60491    0.67355           1438300201089 
  117.76060  118.03206    0.72875    0.69400    0.76349           1438300201090 
  118.03206  118.30416    0.73273    0.70216    0.76331           1438300201091 
  118.30416  118.57688    0.89110    0.86229    0.91991           1438300201092 
  118.57688  118.85022    0.89294    0.87016    0.91572           1438300201093 
  118.85022  119.12420    0.92349    0.90568    0.94129           1438300201094 
  119.12420  119.39881    0.94629    0.93196    0.96062           1438300201095 
  119.39881  119.67405    0.94835    0.93374    0.96296           1438300201096 
  119.67405  119.94993    0.90568    0.88395    0.92741           1438300201097 
  119.94993  120.22644    0.80011    0.75954    0.84067           1438300201098 
  120.22644  120.50359    0.69733    0.64273    0.75193           1438300201099 
  120.50359  120.78138    0.75738    0.70090    0.81386           1438300201100 
  120.78138  121.05981    0.71683    0.67175    0.76191           1438300201101 
  121.05981  121.33889    0.74603    0.70909    0.78298           1438300201102 
  121.33889  121.61860    0.88915    0.85638    0.92191           1438300201103 
  121.61860  121.89896    0.94380    0.90614    0.98145           1438300201104 
  121.89896  122.17997    0.68728    0.63430    0.74025           1438300201105 
  122.17997  122.46162    0.56324    0.48573    0.64074           1438300201106 
  122.46162  122.74392    0.26380    0.19412    0.33349           1438300201107 
  122.74392  123.02688    0.41164    0.34447    0.47880           1438300201108 
  123.02688  123.31048    0.41105    0.34580    0.47631           1438300201109 
  123.31048  123.59474    0.42945    0.37342    0.48548           1438300201110 
  123.59474  123.87966    0.62168    0.56883    0.67454           1438300201111 
  123.87966  124.16523    0.60947    0.56077    0.65816           1438300201112 
  124.16523  124.45146    0.54503    0.49450    0.59557           1438300201113 
  124.45146  124.73835    0.37093    0.31743    0.42443           1438300201114 
  124.73835  125.02590    0.31946    0.26109    0.37783           1438300201115 
  125.02590  125.31412    0.47244    0.41241    0.53247           1438300201116 
  125.31412  125.60300    0.59559    0.53206    0.65912           1438300201117 
  125.60300  125.89254    0.57006    0.51627    0.62385           1438300201118 
  125.89254  126.18275    0.82891    0.76961    0.88820           1438300201119 
  126.18275  126.47364    1.27085    1.20168    1.34003           1438300201120 
  126.47364  126.76519    1.73752    1.66470    1.81033           1438300201121 
  126.76519  127.05741    1.70700    1.63707    1.77693           1438300201122 
  127.05741  127.35031    1.13146    1.07254    1.19038           1438300201123 
  127.35031  127.64388    0.40840    0.36927    0.44754           1438300201124 
  127.64388  127.93813    0.51033    0.47007    0.55059           1438300201125 
  127.93813  128.23306    0.51397    0.47606    0.55189           1438300201126 
  128.23306  128.52867    0.43311    0.39763    0.46860           1438300201127 
  128.52867  128.82496    0.17919    0.14962    0.20876           1438300201128 
  128.82496  129.12193    0.14837    0.12218    0.17456           1438300201129 
  129.12193  129.41958    0.11201    0.08712    0.13689           1438300201130 
  129.41958  129.71793    0.13282    0.10859    0.15705           1438300201131 
  129.71793  130.01696    0.16510    0.14202    0.18818           1438300201132 
  130.01696  130.31668    0.13691    0.11674    0.15707           1438300201133 
  130.31668  130.61709    0.09899    0.08164    0.11634           1438300201134 
  130.61709  130.91819    0.13255    0.11491    0.15018           1438300201135 
  130.91819  131.21999    0.13432    0.11803    0.15061           1438300201136 
  131.21999  131.52248    0.13076    0.11475    0.14676           1438300201137 
  131.52248  131.82567    0.14433    0.12865    0.16000           1438300201138 
  131.82567  132.12956    0.13304    0.11916    0.14691           1438300201139 
  132.12956  132.43415    0.16177    0.14678    0.17676           1438300201140 
  132.43415  132.73945    0.17262    0.15738    0.18786           1438300201141 
  132.73945  133.04544    0.26019    0.24291    0.27747           1438300201142 
  133.04544  133.35214    0.41349    0.39267    0.43430           1438300201143 
  133.35214  133.65955    0.68035    0.65128    0.70942           1438300201144 
  133.65955  133.96767    1.20622    1.16600    1.24644           1438300201145 
  133.96767  134.27650    2.14735    2.08675    2.20795           1438300201146 
  134.27650  134.58604    3.16943    3.08591    3.25295           1438300201147 
  134.58604  134.89629    2.52563    2.44555    2.60572           1438300201148 
  134.89629  135.20726    0.86430    0.81507    0.91353           1438300201149 
  135.20726  135.51894    0.22157    0.18507    0.25807           1438300201150 
  135.51894  135.83135    0.28871    0.25132    0.32609           1438300201151 
  135.83135  136.14447    0.30518    0.26672    0.34365           1438300201152 
  136.14447  136.45831    0.35556    0.31982    0.39129           1438300201153 
  136.45831  136.77288    0.38936    0.35864    0.42008           1438300201154 
  136.77288  137.08818    0.39725    0.37381    0.42069           1438300201155 
  137.08818  137.40420    0.39281    0.37459    0.41103           1438300201156 
  137.40420  137.72095    0.43612    0.41673    0.45551           1438300201157 
  137.72095  138.03843    0.45646    0.42543    0.48749           1438300201158 
  138.03843  138.35664    0.38500    0.32267    0.44733           1438300201159 
  138.35664  138.67558    0.33457    0.23969    0.42945           1438300201160 
  138.67558  138.99526    0.45881    0.35664    0.56098           1438300201161 
  138.99526  139.31568    0.58608    0.47211    0.70004           1438300201162 
  139.31568  139.63684    0.83854    0.72122    0.95587           1438300201163 
  139.63684  139.95873    1.03715    0.91182    1.16248           1438300201164 
  139.95873  140.28137    0.75902    0.65008    0.86795           1438300201165 
  140.28137  140.60475    0.38538    0.29809    0.47266           1438300201166 
  140.60475  140.92888    0.63633    0.54163    0.73103           1438300201167 
  140.92888  141.25375    0.58223    0.49497    0.66949           1438300201168 
  141.25375  141.57938    0.77142    0.68422    0.85863           1438300201169 
  141.57938  141.90575    0.87528    0.79375    0.95681           1438300201170 
  141.90575  142.23288    0.77359    0.70542    0.84175           1438300201171 
  142.23288  142.56076    0.80954    0.75122    0.86785           1438300201172 
  142.56076  142.88940    0.71022    0.66696    0.75348           1438300201173 
  142.88940  143.21879    0.71728    0.68431    0.75026           1438300201174 
  143.21879  143.54894    0.78190    0.75583    0.80798           1438300201175 
  143.54894  143.87986    0.75192    0.72948    0.77436           1438300201176 
  143.87986  144.21154    0.97573    0.94818    1.00329           1438300201177 
  144.21154  144.54398    1.15637    1.11819    1.19454           1438300201178 
  144.54398  144.87719    1.35445    1.28250    1.42639           1438300201179 
  144.87719  145.21116    2.37273    2.19496    2.55049           1438300201180 
  145.21116  145.54591    2.33084    2.13694    2.52475           1438300201181 
  145.54591  145.88143    2.65073    2.47795    2.82352           1438300201182 
