ENTRY            12853   19860129                             00001285300000001 
SUBENT        12853001   19860129                             00001285300100001 
BIB                  9         20                                 1285300100002 
INSTITUTE  (1USAANL)                                              1285300100003 
REFERENCE  (R,ANL-NDM-80,8305)                                    1285300100004 
AUTHOR     (W.P.POENITZ,J.F.WHALEN)                               1285300100005 
TITLE      NEUTRON TOTAL CROSS SECTION MEASUREMENTS IN THE ENERGY 1285300100006 
            REGION FROM 47 KEV TO 20 MEV                          1285300100007 
FACILITY   (DYNAM)                                                1285300100008 
CORRECTION THE DATA WERE CORRECTED FOR DEAD-TIME, BACKGROUND AND  1285300100009 
            RESONANCE SELF-SHIELDING. INSCATTERING OF NEUTRONS    1285300100010 
            WAS CALCULATED AND FOUND TO BE NEGLIGIBLE.            1285300100011 
ERR-ANALYS (ERR-T) TOTAL UNCERTAINTY                              1285300100012 
             SYSTEMATIC UNCERTAINITES IN PERCENT INCLUDE -        1285300100013 
                CORRELATED DEAD-TIME UNCERTAINTY       0.3-0.6    1285300100014 
                BACKGROUND CORRECTION                  0.3        1285300100015 
                SAMPLE THICKNESS                       0.5-1.0    1285300100016 
STATUS     DATA RECEIVED IN PRIVATE COMMUNICATION 12/14/83 FROM   1285300100017 
             W.P.POENITZ                                          1285300100018 
           (APRVD) W.P.POENITZ, 84/2/13.                          1285300100019 
HISTORY    (831220C)                                              1285300100020 
           (850806A) MISSING SUBENTRIES ADDED                     1285300100021 
           (860129A) BIB CORRECTION.                              1285300100022 
ENDBIB              20          0                                 1285300100023 
NOCOMMON             0          0                                 1285300100024 
ENDSUBENT           23          0                                 1285300199999 
SUBENT        12853002   19840106                             00001285300200001 
BIB                  5          6                                 1285300200002 
REACTION   (6-C-0(N,TOT),,SIG)                                    1285300200003 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285300200004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285300200005 
SAMPLE     NATURAL CARBON                                         1285300200006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285300200007 
             WITH PULSE SHAPE DISCRIMINATION                      1285300200008 
ENDBIB               6          0                                 1285300200009 
NOCOMMON             0          0                                 1285300200010 
DATA                 5        167                                 1285300200011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285300200012 
  1.570E-01  5.000E-03  1.500E-02  5.710E+00  1.500E-01           1285300500014 
  1.810E-01  5.000E-03  1.000E-02  5.350E+00  1.500E-01           1285300500015 
  2.600E-01  5.000E-03  3.100E-02  5.260E+00  1.000E-01           1285300500016 
  3.120E-01  5.000E-03  3.100E-02  4.930E+00  5.000E-02           1285300500017 
  3.650E-01  5.000E-03  3.000E-02  4.570E+00  7.000E-02           1285300500018 
ENDDATA              8          0                                 1285300500019 
ENDSUBENT           18          0                                 1285300599999 
SUBENT        12853006   19840106                             00001285300600001 
BIB                  5          6                                 1285300600002 
REACTION   (29-CU-0(N,TOT),,SIG)                                  1285300600003 
N-SOURCE   (P-LI7) MONOENERGETIC NEUTRONS                         1285300600004 
METHOD     (TOF)  7.909 METER FLIGHT PATH                         1285300600005 
SAMPLE     NATURAL COPPER                                         1285300600006 
DETECTOR   (SCIN) NE213 DETECTOR 2 CM THICK AND 12.7 CM           1285300600007 
            IN DIAMETER                                           1285300600008 
ENDBIB               6          0                                 1285300600009 
NOCOMMON             0          0                                 1285300600010 
DATA                 5         17                                 1285300600011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285300600012 
MEV        MEV        MEV        B          B                     1285300600013 
  2.570E-01  5.000E-03  3.100E-02  5.260E+00  6.000E-02           1285300600014 
  3.120E-01  5.000E-03  3.100E-02  4.980E+00  6.000E-02           1285300600015 
  3.650E-01  5.000E-03  3.000E-02  4.500E+00  6.000E-02           1285300600016 
  4.160E-01  5.000E-03  3.000E-02  4.380E+00  5.000E-02           1285300600017 
  4.580E-01  5.000E-03  2.900E-02  4.370E+00  5.000E-02           1285300600018 
  5.290E-01  5.000E-03  2.900E-02  4.310E+00  6.000E-02           1285300600019 
  5.900E-01  5.000E-03  2.800E-02  4.130E+00  6.000E-02           1285300600020 
  6.330E-01  5.000E-03  2.800E-02  4.060E+00  4.000E-02           1285300600021 
  6.880E-01  5.000E-03  2.700E-02  3.740E+00  3.000E-02           1285300600022 
  9.250E-01  5.000E-03  4.900E-02  3.480E+00  6.000E-02           1285300600023 
  9.760E-01  5.000E-03  4.900E-02  3.460E+00  4.000E-02           1285300600024 
  1.027E+00  5.000E-03  4.800E-02  3.360E+00  4.000E-02           1285300600025 
  1.084E+00  5.000E-03  4.700E-02  3.420E+00  5.000E-02           1285300600026 
  1.134E+00  5.000E-03  4.700E-02  3.170E+00  4.000E-02           1285300600027 
  1.288E+00  5.000E-03  4.500E-02  3.210E+00  4.000E-02           1285300600028 
  1.337E+00  5.000E-03  4.500E-02  3.140E+00  4.000E-02           1285300600029 
  1.392E+00  5.000E-03  4.400E-02  3.200E+00  4.000E-02           1285300600030 
ENDDATA             19          0                                 1285300600031 
ENDSUBENT           30          0                                 1285300699999 
SUBENT        12853007   19840106                             00001285300700001 
BIB                  5          6                                 1285300700002 
REACTION   (30-ZN-0(N,TOT),,SIG)                                  1285300700003 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285300700004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285300700005 
SAMPLE     NATURAL ZINC WITH THICKNESS OF 0.4901 ATOMS/BARN       1285300700006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285300700007 
             WITH PULSE SHAPE DISCRIMINATION                      1285300700008 
ENDBIB               6          0                                 1285300700009 
NOCOMMON             0          0                                 1285300700010 
DATA                 5         68                                 1285300700011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285300700012 
MEV        MEV        MEV        B          B                     1285300700013 
  1.822E+00  9.112E-03  1.911E-02  3.294E+00  3.638E-02           1285300700014 
  1.861E+00  9.303E-03  1.943E-02  3.250E+00  3.590E-02           1285300700015 
  1.900E+00  9.501E-03  2.010E-02  3.185E+00  3.518E-02           1285300700016 
  1.941E+00  9.705E-03  2.077E-02  3.142E+00  3.470E-02           1285300700017 
  1.983E+00  9.916E-03  2.146E-02  3.172E+00  3.448E-02           1285300700018 
  2.027E+00  1.013E-02  2.219E-02  3.179E+00  3.298E-02           1285300700019 
  2.072E+00  1.036E-02  2.293E-02  3.241E+00  3.321E-02           1285300700020 
  2.119E+00  1.059E-02  2.373E-02  3.217E+00  3.296E-02           1285300700021 
  2.167E+00  1.083E-02  2.458E-02  3.210E+00  3.045E-02           1285300700022 
  2.217E+00  1.108E-02  2.545E-02  3.201E+00  3.037E-02           1285300700023 
  2.269E+00  1.134E-02  2.635E-02  3.215E+00  3.050E-02           1285300700024 
  2.322E+00  1.161E-02  2.731E-02  3.225E+00  3.060E-02           1285300700025 
  2.378E+00  1.189E-02  2.834E-02  3.209E+00  3.044E-02           1285300700026 
  2.436E+00  1.218E-02  2.939E-02  3.253E+00  3.086E-02           1285300700027 
  2.496E+00  1.248E-02  3.047E-02  3.265E+00  2.865E-02           1285300700028 
  2.558E+00  1.279E-02  3.166E-02  3.228E+00  2.833E-02           1285300700029 
  2.622E+00  1.311E-02  3.289E-02  3.292E+00  2.889E-02           1285300700030 
  2.689E+00  1.345E-02  3.416E-02  3.285E+00  2.883E-02           1285300700031 
  2.759E+00  1.379E-02  3.552E-02  3.279E+00  2.877E-02           1285300700032 
  2.831E+00  1.416E-02  3.697E-02  3.292E+00  2.889E-02           1285300700033 
  2.907E+00  1.453E-02  3.846E-02  3.304E+00  2.899E-02           1285300700034 
  2.985E+00  1.493E-02  4.005E-02  3.330E+00  2.922E-02           1285300700035 
  3.067E+00  1.533E-02  4.175E-02  3.341E+00  2.932E-02           1285300700036 
  3.152E+00  1.576E-02  4.352E-02  3.360E+00  2.948E-02           1285300700037 
  3.241E+00  1.620E-02  4.537E-02  3.398E+00  2.982E-02           1285300700038 
  3.334E+00  1.667E-02  4.735E-02  3.442E+00  2.796E-02           1285300700039 
  3.430E+00  1.715E-02  4.946E-02  3.434E+00  2.790E-02           1285300700040 
  3.531E+00  1.766E-02  5.170E-02  3.506E+00  2.848E-02           1285300700041 
  3.637E+00  1.819E-02  5.408E-02  3.530E+00  2.868E-02           1285300700042 
  3.748E+00  1.874E-02  5.658E-02  3.574E+00  2.904E-02           1285300700043 
  3.863E+00  1.932E-02  5.924E-02  3.585E+00  2.912E-02           1285300700044 
  3.985E+00  1.992E-02  6.206E-02  3.624E+00  2.784E-02           1285300700045 
  4.112E+00  2.056E-02  6.508E-02  3.655E+00  3.058E-02           1285300700046 
  4.245E+00  2.123E-02  6.834E-02  3.696E+00  3.367E-02           1285300700047 
  4.385E+00  2.193E-02  7.174E-02  3.764E+00  3.726E-02           1285300700048 
  4.532E+00  2.266E-02  7.540E-02  3.756E+00  4.028E-02           1285300700049 
  4.687E+00  2.343E-02  7.931E-02  3.804E+00  4.079E-02           1285300700050 
  4.849E+00  2.425E-02  8.352E-02  3.766E+00  4.039E-02           1285300700051 
  5.021E+00  2.510E-02  8.803E-02  3.848E+00  4.127E-02           1285300700052 
  5.201E+00  2.601E-02  9.282E-02  3.795E+00  4.393E-02           1285300700053 
  5.392E+00  2.696E-02  9.799E-02  3.862E+00  4.142E-02           1285300700054 
  5.593E+00  2.797E-02  1.036E-01  3.868E+00  4.148E-02           1285300700055 
  5.806E+00  2.903E-02  1.096E-01  3.846E+00  4.452E-02           1285300700056 
  6.032E+00  3.016E-02  1.160E-01  3.900E+00  4.515E-02           1285300700057 
  6.270E+00  3.135E-02  1.230E-01  3.910E+00  4.526E-02           1285300700058 
  6.524E+00  3.262E-02  1.305E-01  3.887E+00  4.500E-02           1285300700059 
  6.792E+00  3.396E-02  1.387E-01  3.790E+00  4.719E-02           1285300700060 
  7.078E+00  3.539E-02  1.476E-01  3.904E+00  4.536E-02           1285300700061 
  7.383E+00  3.691E-02  1.572E-01  3.777E+00  4.702E-02           1285300700062 
  7.707E+00  3.854E-02  1.676E-01  3.778E+00  5.055E-02           1285300700063 
  8.053E+00  4.027E-02  1.790E-01  3.775E+00  5.051E-02           1285300700064 
  8.423E+00  4.212E-02  1.915E-01  3.727E+00  5.323E-02           1285300700065 
  8.819E+00  4.410E-02  2.052E-01  3.760E+00  5.370E-02           1285300700066 
  9.244E+00  4.622E-02  2.201E-01  3.656E+00  5.557E-02           1285300700067 
  9.700E+00  4.850E-02  2.365E-01  3.575E+00  5.842E-02           1285300700068 
  1.019E+01  1.019E-01  2.546E-01  3.439E+00  5.609E-02           1285300700069 
  1.072E+01  1.072E-01  2.744E-01  3.434E+00  5.452E-02           1285300700070 
  1.129E+01  1.129E-01  2.965E-01  3.415E+00  5.103E-02           1285300700071 
  1.190E+01  1.190E-01  3.209E-01  3.268E+00  4.445E-02           1285300700072 
  1.257E+01  1.257E-01  3.480E-01  3.163E+00  4.026E-02           1285300700073 
  1.330E+01  1.330E-01  3.781E-01  3.070E+00  3.645E-02           1285300700074 
  1.408E+01  1.408E-01  4.118E-01  3.004E+00  3.318E-02           1285300700075 
  1.494E+01  1.494E-01  4.495E-01  2.889E+00  3.191E-02           1285300700076 
  1.588E+01  1.588E-01  4.918E-01  2.874E+00  2.945E-02           1285300700077 
  1.691E+01  1.691E-01  5.394E-01  2.737E+00  3.133E-02           1285300700078 
  1.804E+01  1.804E-01  5.931E-01  2.707E+00  3.540E-02           1285300700079 
  1.928E+01  1.928E-01  5.461E-01  2.622E+00  5.077E-02           1285300700080 
  2.022E+01  2.022E-01  4.706E-01  2.572E+00  1.122E-01           1285300700081 
ENDDATA             70          0                                 1285300700082 
ENDSUBENT           81          0                                 1285300799999 
SUBENT        12853008   19840106                             00001285300800001 
BIB                  6          6                                 1285300800002 
REACTION   (39-Y-89(N,TOT),,SIG)                                  1285300800003 
N-SOURCE   (P-LI7) WHITE NEUTRON SPECTRUM                         1285300800004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285300800005 
SAMPLE     NATURAL YTTRIUM WITH A THICKNESS OF 0.0597 ATOMS/BARN  1285300800006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285300800007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285300800008 
ENDBIB               6          0                                 1285300800009 
NOCOMMON             0          0                                 1285300800010 
DATA                 6          8                                 1285300800011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285300800012 
MEV        MEV        MEV        B          B          B          1285300800013 
  4.700E-02  1.000E-03  4.000E-03  7.184E+00  6.757E-01  6.576E-011285300800014 
  6.000E-02  1.000E-03  6.000E-03  9.272E+00  4.142E-01  3.697E-011285300800015 
  7.800E-02  1.000E-03  9.000E-03  8.944E+00  3.730E-01  3.342E-011285300800016 
  1.010E-01  1.000E-03  1.000E-02  7.872E+00  3.961E-01  3.735E-011285300800017 
  1.240E-01  1.000E-03  1.000E-02  9.086E+00  3.466E-01  3.174E-011285300800018 
  1.460E-01  1.000E-03  9.000E-03  7.863E+00  3.442E-01  3.256E-011285300800019 
  1.680E-01  1.000E-03  9.000E-03  8.595E+00  3.241E-01  3.030E-011285300800020 
  1.970E-01  1.000E-03  1.400E-02  7.535E+00  3.456E-01  3.323E-011285300800021 
ENDDATA             10          0                                 1285300800022 
ENDSUBENT           21          0                                 1285300899999 
SUBENT        12853009   19840106                             00001285300900001 
BIB                  6          6                                 1285300900002 
REACTION   (39-Y-89(N,TOT),,SIG)                                  1285300900003 
N-SOURCE   (P-LI7) MONOENERGETIC NEUTRONS                         1285300900004 
METHOD     (TOF)  3.32 METER FLIGHT PATH                          1285300900005 
SAMPLE     NATURAL YTTRIUM WITH A THICKNESS OF 0.0597 ATOMS/BARN  1285300900006 
DETECTOR   BLACK NEUTRON DETECTOR 5 CM RADIUS AND 15 CM HIGH      1285300900007 
ERR-ANALYS (ERR-S) STATISTICAL UNCERTAINTY                        1285300900008 
ENDBIB               6          0                                 1285300900009 
NOCOMMON             0          0                                 1285300900010 
DATA                 6         20                                 1285300900011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T      ERR-S      1285300900012 
MEV        MEV        MEV        B          B          B          1285300900013 
  2.150E-01  5.000E-03  2.400E-02  8.473E+00  2.500E-01  2.277E-011285300900014 
  2.360E-01  5.000E-03  2.400E-02  8.545E+00  2.482E-01  2.269E-011285300900015 
  2.600E-01  5.000E-03  2.400E-02  9.200E+00  2.868E-01  2.671E-011285300900016 
  3.220E-01  5.000E-03  2.300E-02  8.264E+00  2.892E-01  2.753E-011285300900017 
  3.650E-01  5.000E-03  2.300E-02  8.377E+00  3.177E-01  3.051E-011285300900018 
  4.060E-01  5.000E-03  2.200E-02  9.255E+00  3.977E-01  3.857E-011285300900019 
  4.500E-01  5.000E-03  2.200E-02  8.702E+00  4.251E-01  4.155E-011285300900020 
  4.950E-01  5.000E-03  2.100E-02  9.003E+00  4.547E-01  4.452E-011285300900021 
  5.500E-01  5.000E-03  4.500E-02  8.918E+00  3.848E-01  3.738E-011285300900022 
  5.800E-01  5.000E-03  2.100E-02  6.982E+00  4.699E-01  4.644E-011285300900023 
  6.000E-01  4.000E-03  4.400E-02  8.110E+00  3.922E-01  3.835E-011285300900024 
  6.520E-01  4.000E-03  4.300E-02  8.365E+00  3.336E-01  3.226E-011285300900025 
  7.000E-01  4.000E-03  4.200E-02  7.945E+00  3.420E-01  3.325E-011285300900026 
  7.450E-01  4.000E-03  4.100E-02  7.336E+00  3.110E-01  3.021E-011285300900027 
  7.860E-01  4.000E-03  4.000E-02  6.961E+00  3.790E-01  3.724E-011285300900028 
  8.900E-01  4.000E-03  3.800E-02  6.845E+00  3.194E-01  3.118E-011285300900029 
  9.500E-01  4.000E-03  3.700E-02  6.562E+00  3.483E-01  3.419E-011285300900030 
  1.010E+00  4.000E-03  3.700E-02  6.135E+00  3.356E-01  3.300E-011285300900031 
  1.320E+00  4.000E-03  3.500E-02  5.474E+00  3.049E-01  3.000E-011285300900032 
  1.600E+00  3.000E-03  3.300E-02  4.874E+00  3.237E-01  3.200E-011285300900033 
ENDDATA             22          0                                 1285300900034 
ENDSUBENT           33          0                                 1285300999999 
SUBENT        12853010   19840106                             00001285301000001 
BIB                  5          6                                 1285301000002 
REACTION   (39-Y-89(N,TOT),,SIG)                                  1285301000003 
N-SOURCE   (D-LI7) WHITE NEUTRON SPECTRUM                         1285301000004 
METHOD     (TOF)  8.414 METER FLIGHT PATH                         1285301000005 
SAMPLE     NATURAL YTTRIUM WITH A THICKNESS OF 0.0617 ATOMS/BARN  1285301000006 
DETECTOR   BLACK NEUTRON DETECTOR 7.62 CM RADIUS AND 17.78 CM HIGH1285301000007 
             WITH PULSE SHAPE DISCRIMINATION                      1285301000008 
ENDBIB               6          0                                 1285301000009 
NOCOMMON             0          0                                 1285301000010 
DATA                 5         67                                 1285301000011 
EN         EN-ERR     EN-RSL-FW  DATA       ERR-T                 1285301000012 
MEV        MEV        MEV        B          B                     1285301000013 
  1.822E+00  9.108E-03  1.952E-02  4.631E+00  1.558E-01           1285301000014 
  1.861E+00  9.303E-03  1.981E-02  4.537E+00  1.526E-01           1285301000015 
  1.901E+00  9.504E-03  2.042E-02  4.609E+00  1.551E-01           1285301000016 
  1.942E+00  9.711E-03  2.111E-02  4.640E+00  1.542E-01           1285301000017 
  1.985E+00  9.926E-03  2.184E-02  4.544E+00  1.510E-01           1285301000018 
  2.030E+00  1.015E-02  2.259E-02  4.440E+00  1.476E-01           1285301000019 
  2.076E+00  1.038E-02  2.334E-02  4.541E+00  1.492E-01           1285301000020 
  2.123E+00  1.061E-02  2.415E-02  4.397E+00  1.445E-01           1285301000021 
  2.172E+00  1.086E-02  2.501E-02  4.285E+00  1.408E-01           1285301000022 
  2.223E+00  1.112E-02  2.588E-02  4.258E+00  1.408E-01           1285301000023 
  2.276E+00  1.138E-02  2.682E-02  4.233E+00  1.385E-01           1285301000024 
  2.330E+00  1.165E-02  2.781E-02  4.367E+00  1.420E-01           1285301000025 
  2.387E+00  1.193E-02  2.883E-02  4.276E+00  1.390E-01           1285301000026 
  2.446E+00  1.223E-02  2.991E-02  4.362E+00  1.418E-01           1285301000027 
  2.507E+00  1.253E-02  3.104E-02  4.294E+00  1.396E-01           1285301000028 
  2.570E+00  1.285E-02  3.223E-02  4.273E+00  1.375E-01           1285301000029 
  2.635E+00  1.318E-02  3.349E-02  4.176E+00  1.353E-01           1285301000030 
  2.704E+00  1.352E-02  3.480E-02  4.109E+00  1.331E-01           1285301000031 
  2.775E+00  1.387E-02  3.617E-02  4.107E+00  1.330E-01           1285301000032 
  2.848E+00  1.424E-02  3.764E-02  4.139E+00  1.341E-01           1285301000033 
  2.925E+00  1.463E-02  3.917E-02  4.050E+00  1.312E-01           1285301000034 
  3.005E+00  1.503E-02  4.078E-02  4.040E+00  1.308E-01           1285301000035 
  3.088E+00  1.544E-02  4.250E-02  4.087E+00  1.324E-01           1285301000036 
  3.175E+00  1.588E-02  4.431E-02  4.030E+00  1.305E-01           1285301000037 
  3.266E+00  1.633E-02  4.624E-02  3.978E+00  1.288E-01           1285301000038 
  3.360E+00  1.680E-02  4.825E-02  3.942E+00  1.277E-01           1285301000039 
  3.459E+00  1.729E-02  5.040E-02  4.018E+00  1.301E-01           1285301000040 
  3.562E+00  1.781E-02  5.268E-02  3.897E+00  1.262E-01           1285301000041 
  3.669E+00  1.835E-02  5.509E-02  3.862E+00  1.239E-01           1285301000042 
  3.782E+00  1.891E-02  5.764E-02  3.850E+00  1.236E-01           1285301000043 
  3.900E+00  1.950E-02  6.034E-02  3.807E+00  1.233E-01           1285301000044 
  4.023E+00  2.012E-02  6.324E-02  3.798E+00  1.242E-01           1285301000045 
  4.153E+00  2.076E-02  6.633E-02  3.821E+00  1.278E-01           1285301000046 
  4.289E+00  2.144E-02  6.962E-02  3.820E+00  1.327E-01           1285301000047 
  4.431E+00  2.216E-02  7.312E-02  3.752E+00  1.339E-01           1285301000048 
  4.581E+00  2.291E-02  7.685E-02  3.758E+00  1.361E-01           1285301000049 
  4.739E+00  2.369E-02  8.083E-02  3.686E+00  1.362E-01           1285301000050 
  4.905E+00  2.452E-02  8.511E-02  3.754E+00  1.379E-01           1285301000051 
  5.079E+00  2.540E-02  8.969E-02  3.823E+00  1.405E-01           1285301000052 
  5.263E+00  2.632E-02  9.458E-02  3.840E+00  1.411E-01           1285301000053 
  5.458E+00  2.729E-02  9.989E-02  3.915E+00  1.418E-01           1285301000054 
  5.663E+00  2.831E-02  1.056E-01  4.007E+00  1.451E-01           1285301000055 
  5.880E+00  2.940E-02  1.117E-01  3.843E+00  1.433E-01           1285301000056 
  6.109E+00  3.055E-02  1.182E-01  4.013E+00  1.476E-01           1285301000057 
  6.353E+00  3.176E-02  1.253E-01  4.116E+00  1.514E-01           1285301000058 
  6.611E+00  3.305E-02  1.330E-01  4.118E+00  1.515E-01           1285301000059 
  6.885E+00  3.442E-02  1.413E-01  4.174E+00  1.535E-01           1285301000060 
  7.176E+00  3.588E-02  1.503E-01  4.149E+00  1.549E-01           1285301000061 
  7.486E+00  3.743E-02  1.601E-01  4.353E+00  1.593E-01           1285301000062 
  7.816E+00  3.908E-02  1.707E-01  4.438E+00  1.649E-01           1285301000063 
  8.169E+00  4.084E-02  1.823E-01  4.281E+00  1.641E-01           1285301000064 
  8.545E+00  4.273E-02  1.949E-01  4.535E+00  1.711E-01           1285301000065 
  8.948E+00  4.474E-02  2.087E-01  4.427E+00  1.697E-01           1285301000066 
  9.380E+00  4.690E-02  2.238E-01  4.465E+00  1.769E-01           1285301000067 
  9.844E+00  4.922E-02  2.405E-01  4.209E+00  1.729E-01           1285301000068 
  1.034E+01  1.034E-01  2.587E-01  4.429E+00  1.755E-01           1285301000069 
  1.088E+01  1.088E-01  2.788E-01  4.269E+00  1.692E-01           1285301000070 
  1.146E+01  1.146E-01  3.009E-01  4.188E+00  1.588E-01           1285301000071 
  1.208E+01  1.208E-01  3.255E-01  4.252E+00  1.541E-01           1285301000072 
  1.276E+01  1.276E-01  3.527E-01  4.043E+00  1.443E-01           1285301000073 
  1.349E+01  1.349E-01  3.828E-01  3.719E+00  1.309E-01           1285301000074 
  1.429E+01  1.429E-01  4.165E-01  3.823E+00  1.310E-01           1285301000075 
  1.516E+01  1.516E-01  4.539E-01  3.738E+00  1.265E-01           1285301000076 
  1.611E+01  1.611E-01  4.958E-01  3.565E+00  1.215E-01           1285301000077 
  1.714E+01  1.714E-01  5.427E-01  3.497E+00  1.206E-01           1285301000078 
  1.828E+01  1.828E-01  5.954E-01  3.296E+00  1.237E-01           1285301000079 
  1.952E+01  1.952E-01  5.470E-01  3.242E+00  1.584E-01           1285301000080 
ENDDATA             69          0                                 1285301000081 
ENDSUBENT           80          0                                 1285301099999 
SUBENT        12853011   19840106                             00001285301100001 
BIB                  6          7                                 1285301100002 
REACTION   (39-Y-89(N,TOT),,SIG)                                  1285301100003 
N-SOURCE   (P-LI7) MONOENERGETIC NEUTRONS                         1285301100004 
METHOD     (TOF)  7.909 METER FLIGHT PATH                         1285301100005 
SAMPLE     NATURAL YTTRIUM WITH A THICKNESS OF 0.0597 ATOMS/BARN  1285301100006 
DETECTOR   (SCIN) NE213 DETECTOR 2 CM THICK AND 12.7 CM           1285301100007 
            IN DIAMETER                                           1285301100008 
