EN-MIN     EN-MAX     E          DATA       DATA-ERR1             1050200200018 
MEV        MEV        MEV        B/SR/MEV   B/SR/MEV              1050200200019 
 5.03       5.48        9.940E+00   4.70E-06   2.46E-06           1050200201053 
 5.03       5.48        1.010E+01   6.42E-06   2.33E-06           1050200201054 
 5.03       5.48        1.026E+01   5.91E-06   2.06E-06           1050200201055 
 5.03       5.48        1.042E+01   3.96E-06   1.72E-06           1050200201056 
 5.03       5.48        1.058E+01   2.01E-06   1.42E-06           1050200201057 
 5.48       5.99        9.100E-01  -8.42E-04   3.27E-03           1050200201058 
 5.48       5.99        9.300E-01  -9.65E-04   3.13E-03           1050200201059 
 5.48       5.99        9.500E-01  -1.51E-03   3.32E-03           1050200201060 
 5.48       5.99        9.700E-01  -2.81E-03   3.20E-03           1050200201061 
 5.48       5.99        1.000E+00  -3.72E-03   3.50E-03           1050200201062 
 5.48       5.99        1.040E+00  -1.14E-03   3.13E-03           1050200201063 
 5.48       5.99        1.080E+00  -2.76E-03   3.13E-03           1050200201064 
 5.48       5.99        1.120E+00   2.62E-03   2.56E-03           1050200201065 
 5.48       5.99        1.160E+00   2.42E-02   2.49E-03           1050200201066 
 5.48       5.99        1.200E+00   5.47E-02   2.81E-03           1050200201067 
 5.48       5.99        1.240E+00   7.51E-02   2.69E-03           1050200201068 
 5.48       5.99        1.280E+00   9.61E-02   2.64E-03           1050200201069 
 5.48       5.99        1.320E+00   1.27E-01   2.52E-03           1050200201070 
 5.48       5.99        1.360E+00   1.18E-01   2.35E-03           1050200201071 
 5.48       5.99        1.400E+00   7.50E-02   1.86E-03           1050200201072 
 5.48       5.99        1.440E+00   3.84E-02   1.47E-03           1050200201073 
 5.48       5.99        1.480E+00   1.83E-02   1.28E-03           1050200201074 
 5.48       5.99        1.520E+00   9.55E-03   1.20E-03           1050200201075 
 5.48       5.99        1.560E+00   5.84E-03   1.19E-03           1050200201076 
 5.48       5.99        1.600E+00   4.63E-03   1.27E-03           1050200201077 
 5.48       5.99        1.640E+00   2.90E-03   1.20E-03           1050200201078 
 5.48       5.99        1.680E+00   1.19E-03   1.15E-03           1050200201079 
 5.48       5.99        1.720E+00   4.51E-05   1.20E-03           1050200201080 
 5.48       5.99        1.760E+00  -4.08E-04   1.18E-03           1050200201081 
 5.48       5.99        1.800E+00  -2.38E-04   1.25E-03           1050200201082 
 5.48       5.99        1.850E+00   2.41E-04   1.11E-03           1050200201083 
 5.48       5.99        1.910E+00   4.28E-04   1.10E-03           1050200201084 
 5.48       5.99        1.970E+00   2.81E-04   1.04E-03           1050200201085 
 5.48       5.99        2.030E+00  -6.48E-04   1.12E-03           1050200201086 
 5.48       5.99        2.090E+00  -5.14E-04   1.19E-03           1050200201087 
 5.48       5.99        2.150E+00  -5.40E-04   1.13E-03           1050200201088 
 5.48       5.99        2.210E+00  -9.71E-04   1.01E-03           1050200201089 
 5.48       5.99        2.270E+00   1.20E-03   9.94E-04           1050200201090 
 5.48       5.99        2.330E+00   2.53E-03   8.41E-04           1050200201091 
 5.48       5.99        2.390E+00   4.00E-03   8.90E-04           1050200201092 
 5.48       5.99        2.450E+00   1.10E-02   9.97E-04           1050200201093 
 5.48       5.99        2.510E+00   2.10E-02   1.17E-03           1050200201094 
 5.48       5.99        2.570E+00   2.68E-02   1.26E-03           1050200201095 
 5.48       5.99        2.630E+00   2.37E-02   9.67E-04           1050200201096 
 5.48       5.99        2.690E+00   1.46E-02   7.17E-04           1050200201097 
 5.48       5.99        2.750E+00   6.64E-03   5.82E-04           1050200201098 
 5.48       5.99        2.810E+00   2.69E-03   6.10E-04           1050200201099 
 5.48       5.99        2.870E+00   1.69E-03   6.17E-04           1050200201100 
 5.48       5.99        2.930E+00   2.66E-03   5.83E-04           1050200201101 
 5.48       5.99        2.990E+00   3.90E-03   5.56E-04           1050200201102 
 5.48       5.99        3.050E+00   3.89E-03   5.76E-04           1050200201103 
 5.48       5.99        3.110E+00   3.80E-03   6.07E-04           1050200201104 
 5.48       5.99        3.180E+00   5.34E-03   5.94E-04           1050200201105 
 5.48       5.99        3.260E+00   6.55E-03   5.73E-04           1050200201106 
 5.48       5.99        3.340E+00   5.40E-03   5.90E-04           1050200201107 
 5.48       5.99        3.420E+00   3.64E-03   5.07E-04           1050200201108 
 5.48       5.99        3.500E+00   2.26E-03   5.10E-04           1050200201109 
 5.48       5.99        3.580E+00   2.34E-03   5.18E-04           1050200201110 
 5.48       5.99        3.660E+00   3.68E-03   5.27E-04           1050200201111 
 5.48       5.99        3.740E+00   5.56E-03   5.64E-04           1050200201112 
 5.48       5.99        3.820E+00   6.67E-03   5.30E-04           1050200201113 
 5.48       5.99        3.900E+00   6.46E-03   4.92E-04           1050200201114 
 5.48       5.99        3.980E+00   6.46E-03   4.56E-04           1050200201115 
 5.48       5.99        4.060E+00   8.44E-03   4.43E-04           1050200201116 
 5.48       5.99        4.140E+00   1.09E-02   4.33E-04           1050200201117 
 5.48       5.99        4.220E+00   1.15E-02   4.02E-04           1050200201118 
 5.48       5.99        4.300E+00   1.10E-02   3.77E-04           1050200201119 
 5.48       5.99        4.380E+00   1.00E-02   3.36E-04           1050200201120 
 5.48       5.99        4.460E+00   8.35E-03   2.86E-04           1050200201121 
 5.48       5.99        4.540E+00   5.71E-03   2.46E-04           1050200201122 
 5.48       5.99        4.630E+00   2.99E-03   2.05E-04           1050200201123 
 5.48       5.99        4.730E+00   1.79E-03   1.68E-04           1050200201124 
 5.48       5.99        4.830E+00   1.68E-03   1.71E-04           1050200201125 
 5.48       5.99        4.930E+00   1.36E-03   1.43E-04           1050200201126 
 5.48       5.99        5.030E+00   7.25E-04   1.25E-04           1050200201127 
 5.48       5.99        5.130E+00   2.46E-04   1.04E-04           1050200201128 
 5.48       5.99        5.230E+00   7.05E-05   8.18E-05           1050200201129 
 5.48       5.99        5.330E+00   6.26E-05   7.71E-05           1050200201130 
 5.48       5.99        5.430E+00   9.00E-05   8.12E-05           1050200201131 
 5.48       5.99        5.530E+00   9.33E-05   7.92E-05           1050200201132 
 5.48       5.99        5.630E+00   7.31E-05   7.92E-05           1050200201133 
 5.48       5.99        5.730E+00   3.13E-05   6.77E-05           1050200201134 
 5.48       5.99        5.830E+00   9.85E-06   5.56E-05           1050200201135 
 5.48       5.99        5.930E+00   1.00E-05   6.21E-05           1050200201136 
