ENTRY            D0733   20141209                             D096D073300000001 
SUBENT        D0733001   20141209                             D096D073300100001 
BIB                 14         30                                 D073300100002 
TITLE      Sequential and simultaneous emission of particles from D073300100003 
            p+Al collisions at GeV energies                       D073300100004 
AUTHOR     (M.Fidelus, D.Filges, F.Goldenbaum, H.Hodde, A.Jany,   D073300100005 
            L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,            D073300100006 
            St.Kliczewski, E.Kozik, P.Kulessa, H.Machner,         D073300100007 
            A.Magiera, B.Piskor-Ignatowicz, K.Pysz, Z.Rudy,       D073300100008 
            Sushil K.Sharma, R.Siudak, M.Wojciechowski)           D073300100009 
INSTITUTE  (3POLUJK,2GERJUL,2GERBON,3POLIFJ,2GERUDE)              D073300100010 
REFERENCE  (J,PR/C,89,054617,2014)                                D073300100011 
FACILITY   (SYNCH,2GERJUL) COSY                                   D073300100012 
EXP-YEAR   (2005)                                                 D073300100013 
SAMPLE     Self-supporting Al of 170 ug/cm2                       D073300100014 
DETECTOR   (TELES,SI,SI) Telescopes at 15.6, 20 and 65 deg were   D073300100015 
            installed in air behind 50 um stainless steel foils   D073300100016 
           (CSICR) Telescopes at 15.6, 20, 65 and 100 deg were    D073300100017 
            backed by a 7 cm thick CSI detector to detect high-   D073300100018 
            energy light charged-particles passing through the Si D073300100019 
            detectors.                                            D073300100020 
METHOD     (EDE) Mass and charge identification                   D073300100021 
MONITOR    (13-AL-27(P,X)4-BE-7,,SIG)                             D073300100022 
            8.023 mb at 1.2 GeV, 9.515 mb at 1.9 GeV, and         D073300100023 
            10.099 mb at 2.5 GeV                                  D073300100024 
MONIT-REF  (,A.Bubak+,J,NIM/B,226,507,2004)                       D073300100025 
ERR-ANALYS (ERR-S) Only statistical                               D073300100026 
           (ERR-1) Normalization at 3 proton energies (~9%)       D073300100027 
STATUS     (TABLE) Data received from Boguslaw Kamys              D073300100028 
           (APRVD) Approved by Boguslaw Kamys (2014-06-04)        D073300100029 
HISTORY    (20140603R) On. Received from Boguslaw Kamys.          D073300100030 
           (20140604C) On                                         D073300100031 
           (20141209A) On. Important corrections in 002-017.      D073300100032 
ENDBIB              30          0                                 D073300100033 
COMMON               1          3                                 D073300100034 
ERR-1                                                             D073300100035 
PER-CENT                                                          D073300100036 
 9.                                                               D073300100037 
ENDCOMMON            3          0                                 D073300100038 
ENDSUBENT           37          0                                 D073300199999 
SUBENT        D0733002   20141209                             D096D073300200001 
BIB                  2          2                                 D073300200002 
REACTION   (13-AL-27(P,X)1-H-1,,DA/DE)                            D073300200003 
HISTORY    (20141209A) On. Unit of EN corrected (MeV -> GeV)      D073300200004 
ENDBIB               2          0                                 D073300200005 
NOCOMMON             0          0                                 D073300200006 
DATA                 5        653                                 D073300200007 
EN         ANG        E          DATA       ERR-S                 D073300200008 
 1.9         65.       146.5      0.4320     0.0200               D073300200390 
 1.9         65.       149.5      0.4180     0.0200               D073300200391 
 1.9         65.       152.5      0.4120     0.0190               D073300200392 
 1.9         65.       155.5      0.3940     0.0190               D073300200393 
 1.9         65.       158.5      0.3700     0.0180               D073300200394 
 1.9         65.       161.5      0.3330     0.0170               D073300200395 
 1.9         80.         3.5      4.2880     0.0520               D073300200396 
 1.9         80.         6.5      1.7260     0.0320               D073300200397 
 1.9        100.         9.5      1.8520     0.0380               D073300200398 
 1.9        100.        12.5      1.5040     0.0340               D073300200399 
 1.9        100.        15.5      1.0900     0.0300               D073300200400 
 1.9        100.        18.5      0.8610     0.0270               D073300200401 
 1.9        100.        36.5      0.4810     0.0200               D073300200402 
 1.9        100.        39.5      0.4770     0.0200               D073300200403 
 1.9        100.        42.5      0.4780     0.0200               D073300200404 
 1.9        100.        45.5      0.4560     0.0190               D073300200405 
 1.9        100.        48.5      0.4390     0.0190               D073300200406 
 1.9        100.        51.5      0.4160     0.0180               D073300200407 
 1.9        100.        54.5      0.3940     0.0180               D073300200408 
 1.9        100.        57.5      0.3660     0.0170               D073300200409 
 1.9        100.        60.5      0.3560     0.0170               D073300200410 
 1.9        100.        63.5      0.3420     0.0170               D073300200411 
 1.9        100.        66.5      0.3220     0.0160               D073300200412 
 1.9        100.        69.5      0.3070     0.0160               D073300200413 
 1.9        100.        72.5      0.2910     0.0150               D073300200414 
 1.9        100.        75.5      0.2760     0.0150               D073300200415 
 1.9        100.        78.5      0.2670     0.0150               D073300200416 
 1.9        100.        81.5      0.2410     0.0140               D073300200417 
 1.9        100.        84.5      0.2390     0.0140               D073300200418 
 1.9        100.        87.5      0.2240     0.0140               D073300200419 
 1.9        100.        90.5      0.2090     0.0130               D073300200420 
 1.9        100.        93.5      0.1990     0.0130               D073300200421 
 1.9        100.        96.5      0.1880     0.0120               D073300200422 
 1.9        100.        99.5      0.1750     0.0120               D073300200423 
 1.9        100.       102.5      0.1630     0.0120               D073300200424 
 1.9        100.       105.5      0.1600     0.0110               D073300200425 
 1.9        100.       108.5      0.1490     0.0110               D073300200426 
 1.9        100.       111.5      0.1440     0.0110               D073300200427 
 1.9        100.       114.5      0.1240     0.0100               D073300200428 
 1.9        100.       117.5      0.1230     0.0100               D073300200429 
 1.9        100.       120.5      0.1202     0.0099               D073300200430 
 1.9        100.       123.5      0.1122     0.0096               D073300200431 
 1.9        100.       126.5      0.0984     0.0090               D073300200432 
 1.9        100.       129.5      0.0936     0.0088               D073300200433 
 1.9        100.       132.5      0.0895     0.0086               D073300200434 
 1.9        100.       135.5      0.0834     0.0083               D073300200435 
 1.9        100.       138.5      0.0820     0.0082               D073300200436 
 1.9        100.       141.5      0.0749     0.0078               D073300200437 
 1.9        100.       144.5      0.0752     0.0079               D073300200438 
 1.9        100.       147.5      0.0678     0.0075               D073300200439 
 1.9        100.       150.5      0.0652     0.0073               D073300200440 
 1.9        100.       153.5      0.0618     0.0071               D073300200441 
 1.9        100.       156.5      0.0564     0.0068               D073300200442 
 1.9        100.       159.5      0.0503     0.0064               D073300200443 
 1.9        100.       162.5      0.0475     0.0062               D073300200444 
 2.5         15.6        7.5      4.6400     0.1800               D073300200445 
 2.5         15.6       10.5      3.7200     0.1600               D073300200446 
 2.5         15.6       12.5      2.2270     0.0710               D073300200447 
 2.5         15.6       15.5      2.0500     0.1200               D073300200448 
 2.5         15.6       18.0      2.1800     0.1000               D073300200449 
 2.5         15.6       33.5      1.5600     0.1100               D073300200450 
 2.5         15.6       35.5      1.5330     0.0600               D073300200451 
 2.5         15.6       38.5      1.6200     0.1100               D073300200452 
 2.5         15.6       41.5      1.6300     0.1100               D073300200453 
 2.5         15.6       44.5      1.7200     0.1100               D073300200454 
 2.5         15.6       47.5      1.6400     0.1100               D073300200455 
 2.5         15.6       50.5      1.6600     0.1100               D073300200456 
 2.5         15.6       53.5      1.7200     0.1100               D073300200457 
 2.5         15.6       56.5      1.7400     0.1100               D073300200458 
 2.5         15.6       59.5      1.6600     0.1100               D073300200459 
 2.5         15.6       62.5      1.6600     0.1100               D073300200460 
 2.5         15.6       65.5      1.6600     0.1100               D073300200461 
 2.5         15.6       68.5      1.6800     0.1100               D073300200462 
 2.5         15.6       71.5      1.6000     0.1100               D073300200463 
 2.5         15.6       74.5      1.6300     0.1100               D073300200464 
 2.5         15.6       77.5      1.5900     0.1100               D073300200465 
 2.5         15.6       80.5      1.6300     0.1100               D073300200466 
 2.5         15.6       83.5      1.5100     0.1000               D073300200467 
 2.5         15.6       86.5      1.5400     0.1000               D073300200468 
 2.5         15.6       89.5      1.5500     0.1100               D073300200469 
 2.5         15.6       92.5      1.5000     0.1000               D073300200470 
 2.5         15.6       95.5      1.4500     0.1000               D073300200471 
 2.5         15.6       98.5      1.4100     0.1000               D073300200472 
 2.5         15.6      101.5      1.4300     0.1000               D073300200473 
 2.5         15.6      104.5      1.3870     0.0990               D073300200474 
 2.5         15.6      107.5      1.3610     0.0980               D073300200475 
 2.5         15.6      110.5      1.4100     0.1000               D073300200476 
 2.5         15.6      113.5      1.3580     0.0980               D073300200477 
 2.5         15.6      116.5      1.2730     0.0950               D073300200478 
 2.5         15.6      119.5      1.2620     0.0950               D073300200479 
 2.5         15.6      122.5      1.2660     0.0950               D073300200480 
 2.5         15.6      125.5      1.2580     0.0950               D073300200481 
 2.5         15.6      128.5      1.2080     0.0930               D073300200482 
 2.5         15.6      131.5      1.1330     0.0900               D073300200483 
 2.5         15.6      134.5      1.1730     0.0910               D073300200484 
 2.5         15.6      137.5      1.0700     0.0870               D073300200485 
 2.5         15.6      140.5      1.0560     0.0870               D073300200486 
 2.5         15.6      143.5      1.0470     0.0860               D073300200487 
 2.5         15.6      146.5      0.9190     0.0810               D073300200488 
 2.5         15.6      149.5      0.9110     0.0810               D073300200489 
 2.5         15.6      152.5      0.9710     0.0830               D073300200490 
 2.5         15.6      155.5      0.9480     0.0820               D073300200491 
 2.5         15.6      158.5      0.8740     0.0790               D073300200492 
 2.5         15.6      161.5      0.7780     0.0740               D073300200493 
 2.5         20.         7.5      5.1100     0.1800               D073300200494 
 2.5         20.        10.5      3.3400     0.1400               D073300200495 
 2.5         20.        12.5      1.9570     0.0630               D073300200496 
 2.5         20.        15.5      2.0800     0.1100               D073300200497 
 2.5         20.        18.5      2.0500     0.1100               D073300200498 
 2.5         20.        22.5      1.7600     0.1100               D073300200499 
 2.5         20.        25.5      1.8900     0.1100               D073300200500 
 2.5         20.        28.5      1.9500     0.1100               D073300200501 
 2.5         20.        31.5      1.9100     0.1100               D073300200502 
 2.5         20.        34.5      1.8600     0.1100               D073300200503 
 2.5         20.        37.5      1.8800     0.1100               D073300200504 
 2.5         20.        40.5      1.8400     0.1100               D073300200505 
 2.5         20.        43.5      1.8300     0.1100               D073300200506 
 2.5         20.        46.5      1.8500     0.1100               D073300200507 
 2.5         20.        49.5      1.7400     0.1000               D073300200508 
 2.5         20.        52.5      1.7400     0.1000               D073300200509 
 2.5         20.        55.5      1.7400     0.1000               D073300200510 
 2.5         20.        58.5      1.7100     0.1000               D073300200511 
 2.5         20.        61.5      1.6700     0.1000               D073300200512 
 2.5         20.        64.5      1.6800     0.1000               D073300200513 
 2.5         20.        67.5      1.6300     0.1000               D073300200514 
 2.5         20.        70.5      1.6400     0.1000               D073300200515 
 2.5         20.        73.5      1.5370     0.0980               D073300200516 
 2.5         20.        76.5      1.4770     0.0960               D073300200517 
 2.5         20.        79.5      1.4250     0.0950               D073300200518 
 2.5         20.        82.5      1.3930     0.0940               D073300200519 
 2.5         20.        85.5      1.4070     0.0940               D073300200520 
 2.5         20.        88.5      1.3930     0.0940               D073300200521 
 2.5         20.        91.5      1.3700     0.0930               D073300200522 
 2.5         20.        94.5      1.2150     0.0880               D073300200523 
 2.5         20.        97.5      1.3170     0.0910               D073300200524 
 2.5         20.       100.5      1.2440     0.0890               D073300200525 
 2.5         20.       103.5      1.2220     0.0880               D073300200526 
 2.5         20.       106.5      1.1500     0.0850               D073300200527 
 2.5         20.       109.5      1.1210     0.0840               D073300200528 
 2.5         20.       112.5      1.0720     0.0820               D073300200529 
 2.5         20.       115.5      1.0500     0.0810               D073300200530 
 2.5         20.       118.5      1.0700     0.0820               D073300200531 
 2.5         20.       121.5      1.0560     0.0820               D073300200532 
 2.5         20.       124.5      1.0110     0.0800               D073300200533 
 2.5         20.       127.5      0.9990     0.0790               D073300200534 
 2.5         20.       130.5      0.9670     0.0780               D073300200535 
 2.5         20.       133.5      0.9110     0.0760               D073300200536 
 2.5         20.       136.5      0.8810     0.0750               D073300200537 
 2.5         20.       139.5      0.9150     0.0760               D073300200538 
 2.5         20.       142.5      0.8530     0.0730               D073300200539 
 2.5         20.       145.5      0.8320     0.0720               D073300200540 
 2.5         20.       148.5      0.7920     0.0710               D073300200541 
 2.5         20.       151.5      0.7630     0.0690               D073300200542 
 2.5         20.       154.5      0.7580     0.0690               D073300200543 
 2.5         20.       157.5      0.7260     0.0680               D073300200544 
 2.5         20.       160.5      0.7050     0.0670               D073300200545 
 2.5         20.       162.5      0.6160     0.0360               D073300200546 
 2.5         35.         3.5      6.9500     0.1500               D073300200547 
 2.5         35.         6.5      4.0400     0.1100               D073300200548 
 2.5         35.         9.5      3.2000     0.1000               D073300200549 
 2.5         35.        12.5      2.7010     0.0920               D073300200550 
 2.5         35.        15.5      2.3090     0.0860               D073300200551 
 2.5         35.        18.5      1.9780     0.0790               D073300200552 
 2.5         35.        21.5      1.7460     0.0740               D073300200553 
 2.5         50.         3.5      4.9600     0.1200               D073300200554 
 2.5         50.         6.5      3.3150     0.0960               D073300200555 
 2.5         50.         9.5      2.7230     0.0860               D073300200556 
 2.5         50.        12.5      2.4330     0.0830               D073300200557 
 2.5         50.        15.5      2.1020     0.0770               D073300200558 
 2.5         50.        18.5      1.9250     0.0740               D073300200559 
 2.5         50.        21.5      1.7700     0.0710               D073300200560 
 2.5         50.        23.5      1.7260     0.0410               D073300200561 
 2.5         65.         7.5      4.3310     0.0670               D073300200562 
 2.5         65.        10.5      3.1230     0.0570               D073300200563 
