ENTRY            D0977   20200414                             D127D097700000001 
SUBENT        D0977001   20200414                             D127D097700100001 
BIB                 10         25                                 D097700100002 
TITLE      Differential cross section measurements of the         D097700100003 
            9Be(3He,p)11B reaction for NRA applications           D097700100004 
AUTHOR     (G.Provatas, S.Fazinic, N.Soic, N.Vukman, D.Cosic,     D097700100005 
            M.Krmpotic, M.Vuksic, A.Crnjac, R.Popocovski,         D097700100006 
            L.Palada, P.Colovic, D.Dell'Aquila, I.Gasparic,       D097700100007 
            D.Jelavic Malenica, T.Mijatovic, M.Uroic)             D097700100008 
INSTITUTE  (3CRORBZ)                                              D097700100009 
REFERENCE  (J,NIM/B,472,36,2020)                                  D097700100010 
FACILITY   (VDGT,3CRORBZ) 1 MV Tandetron accelerator (TDT)        D097700100011 
SAMPLE     A thin 9Be layer (65(10%) ug/cm2 thick) evaporated on  D097700100012 
            top of a self supporting Au foil (73(10%) ug/cm2      D097700100013 
            thick).                                               D097700100014 
           The nominal thickness was checked by proton-EBS        D097700100015 
            measurement at Ep=2 MeV which also confirmed that     D097700100016 
            C and O impurities were not greater than 5 ug/cm2.    D097700100017 
METHOD     (BCINT)                                                D097700100018 
DETECTOR   (SISD) Two double-sided Si strip detectors (1.5 mm     D097700100019 
            thick 16x16 segments, 50x50 mm2 area) placed 12 cm    D097700100020 
            from the target.                                      D097700100021 
           The solid angle was determined by measurement of       D097700100022 
            elastic scattering by additional irradiation with     D097700100023 
            an accuracy of 3%.                                    D097700100024 
STATUS     (APRVD) Approved by Georgios Provatas (2020-04-14)     D097700100025 
HISTORY    (20190409R) On. Data received from Georgios Provatas.  D097700100026 
           (20190409C) On                                         D097700100027 
ENDBIB              25          0                                 D097700100028 
NOCOMMON             0          0                                 D097700100029 
ENDSUBENT           28          0                                 D097700199999 
SUBENT        D0977002   20200414                             D127D097700200001 
BIB                  3          8                                 D097700200002 
REACTION   (4-BE-9(HE3,P)5-B-11,PAR,DA)                           D097700200003 
ERR-ANALYS (EN-ERR) Energy straggling in the target determined    D097700200004 
            with SRIM                                             D097700200005 
           (ERR-T) Total uncertainty originated from statistics   D097700200006 
            as well as                                            D097700200007 
           (ERR-1) solid angle determination (3%)                 D097700200008 
           (ERR-2) target thickness          (3%)                 D097700200009 
STATUS     (TABLE) On. Data received from Georgios Provatas.      D097700200010 
ENDBIB               8          0                                 D097700200011 
COMMON               2          3                                 D097700200012 
ERR-1      ERR-2                                                  D097700200013 
PER-CENT   PER-CENT                                               D097700200014 
 3.         3.                                                    D097700200015 
ENDCOMMON            3          0                                 D097700200016 
DATA                 6       4680                                 D097700200017 
Q-VAL      ANG        EN         EN-ERR     DATA       ERR-T      D097700200018 
  3554.19   154.00     2066.730   62.850     0.622      0.055     D097700203813 
  3554.19   154.00     2127.590   61.850     0.672      0.060     D097700203814 
  3554.19   154.00     2188.450   60.880     0.750      0.064     D097700203815 
  3554.19   154.00     2249.310   59.950     0.728      0.066     D097700203816 
  3554.19   154.00     2310.170   59.050     0.679      0.064     D097700203817 
  3554.19   154.00     2371.030   58.190     0.783      0.069     D097700203818 
  3554.19   154.00     2431.890   57.350     0.769      0.066     D097700203819 
  3554.19   154.00     2492.750   56.530     0.712      0.061     D097700203820 
  3554.19   154.00     2553.610   55.750     0.965      0.079     D097700203821 
  3554.19   154.00     2614.470   54.980     0.752      0.076     D097700203822 
  3554.19   154.00     2675.330   54.240     0.902      0.086     D097700203823 
  3554.19   154.00     2705.760   53.880     0.721      0.069     D097700203824 
  3554.19   154.00     2736.190   53.520     0.857      0.075     D097700203825 
  3554.19   154.00     2797.050   52.810     0.912      0.076     D097700203826 
  3554.19   154.00     2857.910   52.120     0.771      0.071     D097700203827 
  3554.19   156.00     1275.550   80.010     0.125      0.013     D097700203828 
  3554.19   156.00     1336.410   78.370     0.127      0.014     D097700203829 
  3554.19   156.00     1397.270   76.790     0.128      0.014     D097700203830 
  3554.19   156.00     1458.130   75.270     0.161      0.015     D097700203831 
  3554.19   156.00     1518.990   73.800     0.199      0.019     D097700203832 
  3554.19   156.00     1579.850   72.390     0.305      0.025     D097700203833 
  3554.19   156.00     1640.710   71.030     0.442      0.035     D097700203834 
  3554.19   156.00     1701.570   69.730     0.492      0.042     D097700203835 
  3554.19   156.00     1762.430   68.470     0.483      0.042     D097700203836 
  3554.19   156.00     1823.290   67.260     0.543      0.047     D097700203837 
  3554.19   156.00     1884.150   66.090     0.679      0.057     D097700203838 
  3554.19   156.00     1945.010   64.970     0.726      0.056     D097700203839 
  3554.19   156.00     2005.870   63.890     0.675      0.054     D097700203840 
  3554.19   156.00     2066.730   62.850     0.692      0.059     D097700203841 
  3554.19   156.00     2127.590   61.850     0.737      0.064     D097700203842 
  3554.19   156.00     2188.450   60.880     0.728      0.062     D097700203843 
  3554.19   156.00     2249.310   59.950     0.814      0.072     D097700203844 
  3554.19   156.00     2310.170   59.050     0.656      0.063     D097700203845 
  3554.19   156.00     2371.030   58.190     0.752      0.066     D097700203846 
  3554.19   156.00     2431.890   57.350     0.773      0.066     D097700203847 
  3554.19   156.00     2492.750   56.530     0.728      0.063     D097700203848 
  3554.19   156.00     2553.610   55.750     0.956      0.078     D097700203849 
  3554.19   156.00     2614.470   54.980     0.730      0.073     D097700203850 
  3554.19   156.00     2675.330   54.240     0.838      0.081     D097700203851 
  3554.19   156.00     2705.760   53.880     0.846      0.078     D097700203852 
  3554.19   156.00     2736.190   53.520     0.911      0.079     D097700203853 
  3554.19   156.00     2797.050   52.810     0.924      0.077     D097700203854 
  3554.19   156.00     2857.910   52.120     0.776      0.073     D097700203855 
  3554.19   158.00     1275.550   80.010     0.111      0.012     D097700203856 
  3554.19   158.00     1336.410   78.370     0.119      0.013     D097700203857 
  3554.19   158.00     1397.270   76.790     0.134      0.014     D097700203858 
  3554.19   158.00     1458.130   75.270     0.168      0.015     D097700203859 
  3554.19   158.00     1518.990   73.800     0.215      0.019     D097700203860 
  3554.19   158.00     1579.850   72.390     0.300      0.024     D097700203861 
  3554.19   158.00     1640.710   71.030     0.445      0.035     D097700203862 
  3554.19   158.00     1701.570   69.730     0.486      0.041     D097700203863 
  3554.19   158.00     1762.430   68.470     0.496      0.042     D097700203864 
  3554.19   158.00     1823.290   67.260     0.584      0.049     D097700203865 
  3554.19   158.00     1884.150   66.090     0.672      0.056     D097700203866 
  3554.19   158.00     1945.010   64.970     0.771      0.058     D097700203867 
  3554.19   158.00     2005.870   63.890     0.736      0.057     D097700203868 
  3554.19   158.00     2066.730   62.850     0.683      0.058     D097700203869 
  3554.19   158.00     2127.590   61.850     0.687      0.061     D097700203870 
  3554.19   158.00     2188.450   60.880     0.787      0.065     D097700203871 
  3554.19   158.00     2249.310   59.950     0.767      0.068     D097700203872 
  3554.19   158.00     2310.170   59.050     0.811      0.072     D097700203873 
  3554.19   158.00     2371.030   58.190     0.810      0.070     D097700203874 
  3554.19   158.00     2431.890   57.350     0.802      0.067     D097700203875 
  3554.19   158.00     2492.750   56.530     0.816      0.067     D097700203876 
  3554.19   158.00     2553.610   55.750     0.952      0.077     D097700203877 
  3554.19   158.00     2614.470   54.980     0.737      0.075     D097700203878 
  3554.19   158.00     2675.330   54.240     0.942      0.087     D097700203879 
  3554.19   158.00     2705.760   53.880     0.839      0.077     D097700203880 
  3554.19   158.00     2736.190   53.520     0.949      0.081     D097700203881 
  3554.19   158.00     2797.050   52.810     0.989      0.081     D097700203882 
  3554.19   158.00     2857.910   52.120     0.822      0.076     D097700203883 
  3554.19   160.00     1275.550   80.010     0.108      0.012     D097700203884 
  3554.19   160.00     1336.410   78.370     0.127      0.014     D097700203885 
  3554.19   160.00     1397.270   76.790     0.119      0.013     D097700203886 
  3554.19   160.00     1458.130   75.270     0.176      0.015     D097700203887 
  3554.19   160.00     1518.990   73.800     0.187      0.018     D097700203888 
  3554.19   160.00     1579.850   72.390     0.314      0.025     D097700203889 
  3554.19   160.00     1640.710   71.030     0.430      0.034     D097700203890 
  3554.19   160.00     1701.570   69.730     0.476      0.040     D097700203891 
  3554.19   160.00     1762.430   68.470     0.488      0.041     D097700203892 
  3554.19   160.00     1823.290   67.260     0.592      0.049     D097700203893 
  3554.19   160.00     1884.150   66.090     0.654      0.055     D097700203894 
  3554.19   160.00     1945.010   64.970     0.753      0.057     D097700203895 
  3554.19   160.00     2005.870   63.890     0.721      0.056     D097700203896 
  3554.19   160.00     2066.730   62.850     0.682      0.058     D097700203897 
  3554.19   160.00     2127.590   61.850     0.729      0.063     D097700203898 
  3554.19   160.00     2188.450   60.880     0.798      0.066     D097700203899 
  3554.19   160.00     2249.310   59.950     0.748      0.067     D097700203900 
  3554.19   160.00     2310.170   59.050     0.781      0.069     D097700203901 
  3554.19   160.00     2371.030   58.190     0.824      0.070     D097700203902 
  3554.19   160.00     2431.890   57.350     0.821      0.068     D097700203903 
  3554.19   160.00     2492.750   56.530     0.776      0.065     D097700203904 
  3554.19   160.00     2553.610   55.750     0.937      0.076     D097700203905 
  3554.19   160.00     2614.470   54.980     0.758      0.074     D097700203906 
  3554.19   160.00     2675.330   54.240     0.932      0.086     D097700203907 
  3554.19   160.00     2705.760   53.880     0.783      0.073     D097700203908 
  3554.19   160.00     2736.190   53.520     1.051      0.088     D097700203909 
  3554.19   160.00     2797.050   52.810     1.009      0.082     D097700203910 
  3554.19   160.00     2857.910   52.120     0.823      0.078     D097700203911 
  3554.19   162.00     1275.550   80.010     0.101      0.014     D097700203912 
  3554.19   162.00     1336.410   78.370     0.141      0.019     D097700203913 
  3554.19   162.00     1397.270   76.790     0.139      0.018     D097700203914 
  3554.19   162.00     1458.130   75.270     0.176      0.018     D097700203915 
  3554.19   162.00     1518.990   73.800     0.196      0.021     D097700203916 
  3554.19   162.00     1579.850   72.390     0.317      0.030     D097700203917 
  3554.19   162.00     1640.710   71.030     0.429      0.040     D097700203918 
  3554.19   162.00     1701.570   69.730     0.524      0.052     D097700203919 
  3554.19   162.00     1762.430   68.470     0.491      0.049     D097700203920 
  3554.19   162.00     1823.290   67.260     0.661      0.063     D097700203921 
  3554.19   162.00     1884.150   66.090     0.722      0.070     D097700203922 
  3554.19   162.00     1945.010   64.970     0.745      0.066     D097700203923 
  3554.19   162.00     2005.870   63.890     0.694      0.064     D097700203924 
  3554.19   162.00     2066.730   62.850     0.732      0.073     D097700203925 
  3554.19   162.00     2127.590   61.850     0.716      0.074     D097700203926 
  3554.19   162.00     2188.450   60.880     0.720      0.071     D097700203927 
  3554.19   162.00     2249.310   59.950     0.803      0.084     D097700203928 
  3554.19   162.00     2310.170   59.050     0.865      0.090     D097700203929 
  3554.19   162.00     2371.030   58.190     0.905      0.088     D097700203930 
  3554.19   162.00     2431.890   57.350     0.773      0.078     D097700203931 
  3554.19   162.00     2492.750   56.530     0.793      0.077     D097700203932 
  3554.19   162.00     2553.610   55.750     0.973      0.093     D097700203933 
  3554.19   162.00     2614.470   54.980     0.851      0.088     D097700203934 
  3554.19   162.00     2675.330   54.240     0.900      0.100     D097700203935 
  3554.19   162.00     2705.760   53.880     0.837      0.093     D097700203936 
  3554.19   162.00     2736.190   53.520     1.040      0.103     D097700203937 
  3554.19   162.00     2797.050   52.810     1.163      0.106     D097700203938 
  3554.19   162.00     2857.910   52.120     0.897      0.096     D097700203939 
  3554.19   164.00     1275.550   80.010     0.096      0.122     D097700203940 
  3554.19   164.00     1397.270   76.790     0.120      0.142     D097700203941 
  3554.19   164.00     1458.130   75.270     0.137      0.018     D097700203942 
  3554.19   164.00     1518.990   73.800     0.180      0.023     D097700203943 
  3554.19   164.00     1579.850   72.390     0.339      0.036     D097700203944 
  3554.19   164.00     1640.710   71.030     0.451      0.047     D097700203945 
  3554.19   164.00     1701.570   69.730     0.462      0.055     D097700203946 
  3554.19   164.00     1762.430   68.470     0.451      0.054     D097700203947 
  3554.19   164.00     1823.290   67.260     0.586      0.066     D097700203948 
  3554.19   164.00     1884.150   66.090     0.668      0.076     D097700203949 
  3554.19   164.00     1945.010   64.970     0.763      0.077     D097700203950 
  3554.19   164.00     2005.870   63.890     0.751      0.077     D097700203951 
  3554.19   164.00     2066.730   62.850     0.592      0.072     D097700203952 
  3554.19   164.00     2127.590   61.850     0.715      0.087     D097700203953 
  3554.19   164.00     2188.450   60.880     0.754      0.086     D097700203954 
  3554.19   164.00     2249.310   59.950     0.778      0.096     D097700203955 
  3554.19   164.00     2310.170   59.050     0.655      0.086     D097700203956 
  3554.19   164.00     2371.030   58.190     0.801      0.096     D097700203957 
  3554.19   164.00     2431.890   57.350     0.765      0.090     D097700203958 
  3554.19   164.00     2492.750   56.530     0.765      0.086     D097700203959 
  3554.19   164.00     2553.610   55.750     1.035      0.111     D097700203960 
  3554.19   164.00     2614.470   54.980     0.838      0.117     D097700203961 
  3554.19   164.00     2675.330   54.240     0.940      0.122     D097700203962 
  3554.19   164.00     2705.760   53.880     1.037      0.123     D097700203963 
  3554.19   164.00     2736.190   53.520     1.035      0.117     D097700203964 
  3554.19   164.00     2797.050   52.810     1.229      0.127     D097700203965 
  3554.19   164.00     2857.910   52.120     0.850      0.097     D097700203966 
  3037.48   107.00     1275.550   80.010     0.135      0.016     D097700203967 
  3037.48   107.00     1336.410   78.370     0.155      0.018     D097700203968 
  3037.48   107.00     1397.270   76.790     0.164      0.018     D097700203969 
  3037.48   107.00     1458.130   75.270     0.221      0.021     D097700203970 
  3037.48   107.00     1518.990   73.800     0.252      0.025     D097700203971 
  3037.48   107.00     1579.850   72.390     0.382      0.033     D097700203972 
  3037.48   107.00     1640.710   71.030     0.540      0.045     D097700203973 
  3037.48   107.00     1701.570   69.730     0.506      0.048     D097700203974 
  3037.48   107.00     1762.430   68.470     0.524      0.049     D097700203975 
  3037.48   107.00     1823.290   67.260     0.652      0.057     D097700203976 
  3037.48   107.00     1843.580   66.860     0.486      0.053     D097700203977 
  3037.48   107.00     1945.010   64.970     0.724      0.061     D097700203978 
  3037.48   107.00     2857.910   52.120     0.613      0.074     D097700203979 
  3037.48   109.00     1275.550   80.010     0.129      0.014     D097700203980 
  3037.48   109.00     1336.410   78.370     0.159      0.017     D097700203981 
  3037.48   109.00     1397.270   76.790     0.167      0.018     D097700203982 
  3037.48   109.00     1458.130   75.270     0.231      0.020     D097700203983 
  3037.48   109.00     1518.990   73.800     0.241      0.022     D097700203984 
  3037.48   109.00     1579.850   72.390     0.363      0.029     D097700203985 
  3037.48   109.00     1640.710   71.030     0.466      0.038     D097700203986 
  3037.48   109.00     1701.570   69.730     0.473      0.043     D097700203987 
  3037.48   109.00     1762.430   68.470     0.529      0.046     D097700203988 
  3037.48   109.00     1823.290   67.260     0.612      0.052     D097700203989 
  3037.48   109.00     1843.580   66.860     0.529      0.054     D097700203990 
  3037.48   109.00     1884.150   66.090     0.608      0.054     D097700203991 
  3037.48   109.00     1945.010   64.970     0.649      0.053     D097700203992 
  3037.48   109.00     2005.870   63.890     0.595      0.051     D097700203993 
  3037.48   109.00     2066.730   62.850     0.654      0.059     D097700203994 
  3037.48   109.00     2127.590   61.850     0.646      0.060     D097700203995 
  3037.48   109.00     2188.450   60.880     0.766      0.068     D097700203996 
  3037.48   109.00     2431.890   57.350     0.827      0.073     D097700203997 
