EN         ANG        E          DATA       DATA-ERR              D801100200009 
MEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             D801100200010 
 23.        120.        8.25      2.5973E-01  3.354E-02           D801100800218 
 23.        120.        8.75      1.1860E-02  3.971E-03           D801100800219 
 23.        120.        9.25      1.6604E-02  4.799E-03           D801100800220 
 23.        120.        9.75      2.3720E-02  5.911E-03           D801100800221 
 23.        120.       10.25      2.7278E-02  6.431E-03           D801100800222 
 23.        120.       10.75      3.7952E-02  7.903E-03           D801100800223 
 23.        120.       11.25      2.4906E-02  6.087E-03           D801100800224 
 23.        120.       11.75      1.7790E-02  4.993E-03           D801100800225 
 23.        120.       12.25      1.0674E-02  3.743E-03           D801100800226 
 23.        120.       12.75      2.1348E-02  5.553E-03           D801100800227 
 23.        120.       13.25      2.1348E-02  5.530E-03           D801100800228 
 23.        120.       13.75      2.2534E-02  5.734E-03           D801100800229 
 23.        120.       14.25      2.4906E-02  6.087E-03           D801100800230 
 23.        120.       14.75      3.2022E-02  7.099E-03           D801100800231 
 23.        120.       15.25      2.2534E-02  5.734E-03           D801100800232 
 23.        120.       15.75      1.3046E-02  4.187E-03           D801100800233 
 23.        120.       16.25      1.4232E-02  4.397E-03           D801100800234 
 23.        120.       16.75      9.4879E-03  3.513E-03           D801100800235 
 23.        120.       17.25      1.4232E-02  4.397E-03           D801100800236 
 23.        120.       17.75      4.7439E-03  2.429E-03           D801100800237 
 23.        120.       18.25      1.3048E-02  4.187E-03           D801100800238 
 23.        120.       18.75      2.0162E-02  5.370E-03           D801100800239 
 23.        120.       19.25      1.8976E-02  5.183E-03           D801100800240 
 23.        120.       19.75      1.8027E-02  2.404E-02           D801100800241 
 23.        120.       20.25      2.6092E-02  6.260E-03           D801100800242 
 23.        135.        8.25      2.2806E-02  5.289E-03           D801100800243 
 23.        135.        8.75      2.1856E-02  5.153E-03           D801100800244 
 23.        135.        9.25      1.4254E-02  4.001E-03           D801100800245 
 23.        135.        9.75      1.9955E-02  4.877E-03           D801100800246 
 23.        135.       10.25      2.2806E-02  5.389E-03           D801100800247 
 23.        135.       10.75      3.1358E-02  6.458E-03           D801100800248 
 23.        135.       11.25      8.5523E-03  3.002E-03           D801100800249 
 23.        135.       11.75      2.0906E-02  5.016E-03           D801100800250 
 23.        135.       12.25      2.5657E-02  5.688E-03           D801100800251 
 23.        135.       12.75      1.9005E-02  4.736E-03           D801100800252 
 23.        135.       13.25      2.0906E-02  5.016E-03           D801100800253 
 23.        135.       13.75      1.0453E-02  3.355E-03           D801100800254 
 23.        135.       14.25      1.1403E-02  3.523E-03           D801100800255 
 23.        135.       14.75      1.4254E-02  4.001E-03           D801100800256 
 23.        135.       15.25      1.3304E-02  3.845E-03           D801100800257 
 23.        135.       15.75      1.1403E-02  3.523E-03           D801100800258 
 23.        135.       16.25      6.6518E-03  2.619E-03           D801100800259 
 23.        135.       16.75      9.5025E-03  3.182E-03           D801100800260 
 23.        135.       17.25      9.5025E-04  9.560E-04           D801100800261 
 23.        135.       17.75      3.8010E-03  1.946E-03           D801100800262 
 23.        135.       18.25      1.0453E-02  3.355E-03           D801100800263 
 23.        135.       18.75      1.0453E-02  3.355E-03           D801100800264 
 23.        135.       19.25      4.3712E-02  8.042E-03           D801100800265 
 23.        135.       19.75      4.5612E-02  8.279E-03           D801100800266 
 23.        150.        8.25      1.3470E-02  3.204E-03           D801100800267 
 23.        150.        8.75      3.2925E-02  6.146E-03           D801100800268 
 23.        150.        9.25      1.6463E-02  3.950E-03           D801100800269 
 23.        150.        9.75      1.4966E-02  3.730E-03           D801100800270 
 23.        150.       10.25      1.7959E-02  4.165E-03           D801100800271 
 23.        150.       10.75      2.1701E-02  4.684E-03           D801100800272 
 23.        150.       11.25      1.4218E-02  3.618E-03           D801100800273 
 23.        150.       11.75      1.4966E-02  3.230E-03           D801100800274 
 23.        150.       12.25      1.1225E-02  3.150E-03           D801100800275 
 23.        150.       12.75      1.0476E-02  3.028E-03           D801100800276 
 23.        150.       13.25      4.4898E-03  1.898E-03           D801100800277 
 23.        150.       13.75      8.2314E-03  2.642E-03           D801100800278 
 23.        150.       14.25      1.1973E-02  3.270E-03           D801100800279 
 23.        150.       14.75      1.7211E-02  4.058E-03           D801100800280 
 23.        150.       15.25      7.4831E-03  2.506E-03           D801100800281 
 23.        150.       15.75      5.2381E-03  2.062E-03           D801100800282 
 23.        150.       16.25      8.9797E-03  2.774E-03           D801100800283 
 23.        150.       16.75      5.2381E-03  2.062E-03           D801100800284 
 23.        150.       17.25      7.4831E-04  7.528E-04           D801100800285 
 23.        150.       17.75      2.9932E-03  1.532E-03           D801100800286 
 23.        150.       18.25      1.3470E-02  3.504E-03           D801100800287 
 23.        150.       18.75      9.7280E-03  2.903E-03           D801100800288 
 23.        150.       19.25      4.1909E-02  7.254E-03           D801100800289 
 23.        150.       19.75      2.2449E-03  1.319E-03           D801100800290 
 34.         15.        8.25      3.5534E+00  5.089E-01           D801100800291 
 34.         15.        8.75      4.1953E+00  5.983E-01           D801100800292 
 34.         15.        9.25      3.9918E+00  5.699E-01           D801100800293 
 34.         15.        9.75      5.0249E+00  7.139E-01           D801100800294 
 34.         15.       10.25      5.6354E+00  7.990E-01           D801100800295 
 34.         15.       10.75      5.9642E+00  8.448E-01           D801100800296 
 34.         15.       11.25      5.7450E+00  8.142E-01           D801100800297 
 34.         15.       11.75      5.1032E+00  7.248E-01           D801100800298 
 34.         15.       12.25      5.7137E+00  8.099E-01           D801100800299 
 34.         15.       12.75      5.8076E+00  8.230E-01           D801100800300 
 34.         15.       13.25      6.4181E+00  9.080E-01           D801100800301 
 34.         15.       13.75      6.0737E+00  8.600E-01           D801100800302 
 34.         15.       14.25      6.4651E+00  9.146E-01           D801100800303 
 34.         15.       14.75      7.1226E+00  1.006E+00           D801100800304 
 34.         15.       15.25      5.8702E+00  8.317E-01           D801100800305 
 34.         15.       15.75      6.6060E+00  9.342E-01           D801100800306 
 34.         15.       16.25      6.3399E+00  8.971E-01           D801100800307 
 34.         15.       16.75      6.8408E+00  9.669E-01           D801100800308 
 34.         15.       17.25      6.8251E+00  9.647E-01           D801100800309 
 34.         15.       17.75      7.4669E+00  1.054E+00           D801100800310 
 34.         15.       18.25      7.5139E+00  1.061E+00           D801100800311 
 34.         15.       18.75      6.9504E+00  9.822E-01           D801100800312 
 34.         15.       19.25      6.6373E+00  9.386E-01           D801100800313 
 34.         15.       19.75      6.5903E+00  9.320E-01           D801100800314 
 34.         15.       20.25      6.8408E+00  9.669E-01           D801100800315 
 34.         15.       20.75      6.0268E+00  8.535E-01           D801100800316 
 34.         15.       21.25      6.3242E+00  8.949E-01           D801100800317 
 34.         15.       21.75      6.4651E+00  9.146E-01           D801100800318 
 34.         15.       22.25      5.7450E+00  8.142E-01           D801100800319 
 34.         15.       22.75      6.3712E+00  9.015E-01           D801100800320 
 34.         15.       23.25      6.1050E+00  8.644E-01           D801100800321 
 34.         15.       23.75      5.8076E+00  8.230E-01           D801100800322 
 34.         15.       24.25      5.7293E+00  8.121E-01           D801100800323 
 34.         15.       24.75      6.1520E+00  8.709E-01           D801100800324 
 34.         15.       25.25      6.4807E+00  9.167E-01           D801100800325 
 34.         15.       25.75      6.4025E+00  9.058E-01           D801100800326 
 34.         15.       26.25      4.8058E+00  6.834E-01           D801100800327 
 34.         15.       26.75      4.9467E+00  7.030E-01           D801100800328 
 34.         15.       27.25      5.5885E+00  7.924E-01           D801100800329 
 34.         15.       27.75      5.4945E+00  7.793E-01           D801100800330 
 34.         15.       28.25      5.4789E+00  7.772E-01           D801100800331 
 34.         15.       28.75      5.2128E+00  7.401E-01           D801100800332 
 34.         15.       29.25      5.2910E+00  7.510E-01           D801100800333 
 34.         15.       29.75      5.2284E+00  7.423E-01           D801100800334 
 34.         15.       30.25      6.4494E+00  9.124E-01           D801100800335 
 34.         15.       30.75      5.7763E+00  8.186E-01           D801100800336 
 34.         15.       31.25      6.0737E+00  8.600E-01           D801100800337 
 34.         15.       31.75      9.7994E+00  1.379E+00           D801100800338 
 34.         15.       32.25      1.2508E+01  1.756E+00           D801100800339 
 34.         15.       32.75      3.6693E+01  5.126E+00           D801100800340 
 34.         15.       33.25      7.2805E+02  1.014E+02           D801100800341 
 34.         15.       33.75      3.5566E+01  4.969E+00           D801100800342 
 34.         15.       34.25      2.1916E-01  4.231E-02           D801100800343 
 34.         30.        8.25      4.0370E-01  6.065E-02           D801100800344 
 34.         30.        8.75      4.7013E-01  6.993E-02           D801100800345 
 34.         30.        9.25      5.0590E-01  7.492E-02           D801100800346 
 34.         30.        9.75      6.2344E-01  9.132E-02           D801100800347 
 34.         30.       10.25      6.9498E-01  1.013E-01           D801100800348 
 34.         30.       10.75      7.9718E-01  1.155E-01           D801100800349 
