ENTRY            S0066   20110520                             S015S006600000001 
SUBENT        S0066001   20110520                             S015S006600100001 
BIB                 14         40                                 S006600100002 
TITLE      Unusual potential behavior for the weakly bound        S006600100003 
           nucleus 9Be in elastic scattering from 208Pb and 209Bi S006600100004 
           near the threshold                                     S006600100005 
AUTHOR     (Ning Yu, Huanqiao Zhang, Huiming Jia, Shitao Zhang,   S006600100006 
           Ming Ruan, Feng Yang, Zhendong Wu, Xinxing Xu,         S006600100007 
           Chunlin Bai)                                           S006600100008 
INSTITUTE  (3CPRCPR) School of Physics, Huazhong University of    S006600100009 
           Science and Technology, Wuhan, China.                  S006600100010 
           (3CPRAEP) China Institute of Atomic Energy, Beijing,   S006600100011 
           China.                                                 S006600100012 
REFERENCE  (J,JP/G,37,(7),075108,2010)                            S006600100013 
           #doi:10.1088/0954-3899/37/7/075108                     S006600100014 
FACILITY   (VDGT,3CPRAEP) HI-13 tandem accelerator in China       S006600100015 
           Institute of Atomic Energy.                            S006600100016 
INC-SOURCE A collimated 9Be beam, the current range was 50-200    S006600100017 
           enA(electrical nA). Charge of incident ion is 3+.      S006600100018 
DETECTOR   (SI,SIBAR,TELES)                                       S006600100019 
SAMPLE     The 208Pb and 209Bi targets with the thickness of      S006600100020 
           about 150 microgram/cm2 evaporated on nearly 25        S006600100021 
           microgram/cm2 carbon foil backings.                    S006600100022 
METHOD     (COINC,EDE)                                            S006600100023 
ADD-RES    The experimental data were analyzed by the code of     S006600100024 
           PTOLEMY. The parameters of the optical potential have  S006600100025 
           been extracted by the phenomenological optical model   S006600100026 
           analysis.                                              S006600100027 
ERR-ANALYS (ANG-ERR) Overall absolute angle accuracy is estimated S006600100028 
           to be 0.02 degree.                                     S006600100029 
           (DATA-ERR) Total uncertainty is given.                 S006600100030 
COMMENT    The measured data shown in Fig2 and Fig3 were the      S006600100031 
           ratios of the measured differential cross sections     S006600100032 
           to those for Rutherford scattering.                    S006600100033 
           The beam energy 37.6 MeV in Fig2 and Fig3 is wrong     S006600100034 
           affirmed by the first author, it should be 37.8 MeV.   S006600100035 
STATUS     (TABLE) All measured data are shown in Fig2 and Fig3   S006600100036 
           at page 4 and 5 in J,JP/G,37,(7),75108,2010.           S006600100037 
           Experimental data were received from the first author  S006600100038 
           on 20/05/2011, and confirmed the uncertainty is total  S006600100039 
           uncertainty.                                           S006600100040 
HISTORY    (20100927C) Compiled by Jimin WANG (CNDC)              S006600100041 
           (20110520R)                                            S006600100042 
ENDBIB              40          0                                 S006600100043 
COMMON               1          3                                 S006600100044 
ANG-ERR                                                           S006600100045 
ADEG                                                              S006600100046 
0.02                                                              S006600100047 
ENDCOMMON            3          0                                 S006600100048 
ENDSUBENT           47          0                                 S006600199999 
SUBENT        S0066002   20110520                             S015S006600200001 
BIB                  1          1                                 S006600200002 
REACTION   (82-PB-208(4-BE-9,EL)82-PB-208,,DA,,RTH)               S006600200003 
ENDBIB               1          0                                 S006600200004 
NOCOMMON             0          0                                 S006600200005 
DATA                 4        776                                 S006600200006 
42.0        62.15     1.01324    0.0032603                        S006600300552 
42.0        64.23     1.02387    0.0035228                        S006600300553 
42.0        66.19     1.01215    0.0039960                        S006600300554 
42.0        68.27     1.00604    0.0037758                        S006600300555 
42.0        70.34     0.99406    0.0040122                        S006600300556 
42.0        72.29     1.00363    0.0045842                        S006600300557 
42.0        74.36     0.99575    0.0043544                        S006600300558 
42.0        76.42     1.00121    0.0046503                        S006600300559 
42.0        78.37     0.99753    0.0052546                        S006600300560 
42.0        80.43     1.00114    0.0047965                        S006600300561 
42.0        82.48     1.00656    0.0051002                        S006600300562 
42.0        84.42     1.02191    0.0057973                        S006600300563 
42.0        86.47     1.00936    0.0055754                        S006600300564 
42.0        88.51     1.00116    0.0058651                        S006600300565 
42.0        90.44     0.99788    0.0065808                        S006600300566 
42.0        92.48     0.95703    0.0041216                        S006600300567 
42.0        94.52     0.92882    0.0042664                        S006600300568 
42.0        96.43     0.89587    0.0046857                        S006600300569 
42.0        98.47     0.84396    0.0042304                        S006600300570 
42.0       100.50     0.81015    0.0043428                        S006600300571 
42.0       102.40     0.77134    0.0047267                        S006600300572 
42.0       108.42     0.66969    0.0046703                        S006600300573 
42.0       110.32     0.63260    0.0042658                        S006600300574 
42.0       112.33     0.59043    0.0041360                        S006600300575 
42.0       114.34     0.54805    0.0045493                        S006600300576 
42.0       116.23     0.51543    0.0041374                        S006600300577 
42.0       118.23     0.47633    0.0039826                        S006600300578 
42.0       120.23     0.43238    0.0042611                        S006600300579 
42.0       122.11     0.40494    0.0038591                        S006600300580 
42.0       124.10     0.37679    0.0037198                        S006600300581 
42.0       126.09     0.36098    0.0041857                        S006600300582 
42.0       127.97     0.34261    0.0038089                        S006600300583 
42.0       129.95     0.31538    0.0036438                        S006600300584 
42.0       131.94     0.29458    0.0040054                        S006600300585 
42.0       133.80     0.27547    0.0036106                        S006600300586 
42.0       135.78     0.26203    0.0035045                        S006600300587 
42.0       137.76     0.24760    0.0038005                        S006600300588 
42.0       139.62     0.23397    0.0034374                        S006600300589 
42.0       141.59     0.22425    0.0033425                        S006600300590 
42.0       143.57     0.21017    0.0036622                        S006600300591 
42.0       145.42     0.20231    0.0033372                        S006600300592 
42.0       147.39     0.18808    0.0031897                        S006600300593 
42.0       149.35     0.17978    0.0034665                        S006600300594 
42.0       151.20     0.16848    0.0031112                        S006600300595 
42.0       153.16     0.16256    0.0030241                        S006600300596 
42.0       160.89     0.14849    0.0033426                        S006600300597 
42.0       162.73     0.13909    0.0029892                        S006600300598 
42.0       164.68     0.13935    0.0029504                        S006600300599 
42.0       166.64     0.13387    0.0033170                        S006600300600 
42.0       168.48     0.13715    0.0030975                        S006600300601 
42.0       170.43     0.13500    0.0030249                        S006600300602 
44.0        31.24     1.02314    0.0029634                        S006600300603 
44.0        33.31     1.02674    0.0036239                        S006600300604 
44.0        35.35     1.01559    0.0037169                        S006600300605 
44.0        37.46     1.03459    0.0036856                        S006600300606 
44.0        39.53     1.02729    0.0044981                        S006600300607 
44.0        41.55     1.02838    0.0046638                        S006600300608 
44.0        43.66     1.01425    0.0044858                        S006600300609 
44.0        45.72     1.00662    0.0054669                        S006600300610 
44.0        47.74     1.01578    0.0056784                        S006600300611 
44.0        49.84     1.02933    0.0055147                        S006600300612 
44.0        51.90     1.02148    0.0066889                        S006600300613 
44.0        53.91     1.01457    0.0068487                        S006600300614 
44.0        56.01     1.01760    0.0066213                        S006600300615 
44.0        58.06     1.01433    0.0080080                        S006600300616 
44.0        60.06     1.00017    0.0081236                        S006600300617 
44.0        62.15     1.00503    0.0061600                        S006600300618 
44.0        64.19     0.99108    0.0073478                        S006600300619 
44.0        66.19     0.99610    0.0074765                        S006600300620 
44.0        68.27     1.02004    0.0072201                        S006600300621 
44.0        70.30     1.01621    0.0086220                        S006600300622 
44.0        72.29     1.03829    0.0088106                        S006600300623 
44.0        74.36     1.03976    0.0084566                        S006600300624 
44.0        76.38     1.03003    0.0100256                        S006600300625 
44.0        78.37     1.02480    0.0100592                        S006600300626 
44.0        80.43     1.04327    0.0093031                        S006600300627 
44.0        82.44     0.98561    0.0107143                        S006600300628 
44.0        84.42     0.94555    0.0105075                        S006600300629 
44.0        86.47     0.89227    0.0099273                        S006600300630 
44.0        88.47     0.83151    0.0113200                        S006600300631 
44.0        90.44     0.80106    0.0110923                        S006600300632 
44.0        92.48     0.74205    0.0068396                        S006600300633 
44.0        94.48     0.70059    0.0078157                        S006600300634 
44.0        96.43     0.63805    0.0074072                        S006600300635 
44.0        98.47     0.58663    0.0066467                        S006600300636 
44.0       100.46     0.54123    0.0074881                        S006600300637 
44.0       102.40     0.48415    0.0070175                        S006600300638 
44.0       108.42     0.38217    0.0066167                        S006600300639 
44.0       110.36     0.36701    0.0068712                        S006600300640 
44.0       112.33     0.32779    0.0058182                        S006600300641 
44.0       114.34     0.28743    0.0061873                        S006600300642 
44.0       116.27     0.27089    0.0063499                        S006600300643 
44.0       118.23     0.22947    0.0052238                        S006600300644 
44.0       120.23     0.22302    0.0057553                        S006600300645 
44.0       122.15     0.20476    0.0058161                        S006600300646 
44.0       124.10     0.18362    0.0049135                        S006600300647 
44.0       126.09     0.16681    0.0053549                        S006600300648 
44.0       128.01     0.15535    0.0054390                        S006600300649 
44.0       129.95     0.14098    0.0046128                        S006600300650 
44.0       131.94     0.14097    0.0052191                        S006600300651 
44.0       133.84     0.13150    0.0052943                        S006600300652 
44.0       135.78     0.11867    0.0044683                        S006600300653 
44.0       137.76     0.10623    0.0046903                        S006600300654 
44.0       139.66     0.10235    0.0048261                        S006600300655 
44.0       141.59     0.09139    0.0040436                        S006600300656 
44.0       143.57     0.08819    0.0044714                        S006600300657 
44.0       145.46     0.08330    0.0045469                        S006600300658 
44.0       147.39     0.08218    0.0039973                        S006600300659 
44.0       149.35     0.07119    0.0041123                        S006600300660 
44.0       151.24     0.07219    0.0043252                        S006600300661 
44.0       153.16     0.06766    0.0036994                        S006600300662 
44.0       160.89     0.05459    0.0038219                        S006600300663 
44.0       162.77     0.05698    0.0040641                        S006600300664 
44.0       164.68     0.05898    0.0036402                        S006600300665 
44.0       166.64     0.05566    0.0040338                        S006600300666 
44.0       168.52     0.04752    0.0038730                        S006600300667 
44.0       170.43     0.05248    0.0035772                        S006600300668 
ENDDATA            662          0                                 S006600300669 
ENDSUBENT          668          0                                 S006600399999 
ENDENTRY             3          0                                 S006699999999 
