 1.8619E+00 4.0000E-04 7.0000E+00 9.0000E-01                      2022200300022 
 5.6720E+00 1.1000E-03 9.0000E+00 3.0000E+00                      2022200300023 
 6.1552E+00 9.0000E-04 2.8000E+00 1.2000E+00                      2022200300024 
 6.2788E+00 7.0000E-04 3.9000E+00 1.2000E+00                      2022200300025 
 6.8517E+00 1.0000E-03 1.0000E+01 4.0000E+00                      2022200300026 
 6.8942E+00 1.3000E-03 3.4000E+00 1.6000E+00                      2022200300027 
 7.4270E+00 8.0000E-04 5.9000E+00 2.0000E+00                      2022200300028 
 7.5339E+00 1.2000E-03 3.4000E+00 1.3000E+00                      2022200300029 
ENDDATA             17          0                                 2022200300030 
ENDSUBENT           29          0                                 2022200399999 
ENDENTRY             3          0                                 2022299999999 
