 0.624       165.       4.036E-02   2.48E-03                      2275600300092 
 0.624       150.       3.272E-02   1.91E-03                      2275600300093 
 0.624       135.       2.161E-02   1.58E-03                      2275600300094 
 0.624       120.       2.082E-02   1.41E-03                      2275600300095 
 0.624       105.       2.093E-02   1.21E-03                      2275600300096 
 0.624        90.       1.933E-02   1.09E-03                      2275600300097 
 0.658       180.       3.994E-02   2.20E-03                      2275600300098 
 0.658       165.       3.732E-02   2.27E-03                      2275600300099 
 0.658       150.       3.241E-02   1.81E-03                      2275600300100 
 0.658       135.       2.504E-02   1.59E-03                      2275600300101 
 0.658       120.       2.194E-02   1.37E-03                      2275600300102 
 0.658       105.       2.092E-02   1.15E-03                      2275600300103 
 0.658        90.       1.970E-02   1.05E-03                      2275600300104 
 0.695       180.       4.089E-02   2.18E-03                      2275600300105 
 0.695       165.       3.906E-02   2.28E-03                      2275600300106 
 0.695       150.       3.345E-02   1.80E-03                      2275600300107 
 0.695       135.       2.589E-02   1.58E-03                      2275600300108 
 0.695       120.       2.175E-02   1.33E-03                      2275600300109 
 0.695       105.       2.177E-02   1.15E-03                      2275600300110 
 0.695        90.       2.072E-02   1.05E-03                      2275600300111 
 0.736       180.       4.639E-02   2.28E-03                      2275600300112 
 0.736       165.       4.070E-02   2.27E-03                      2275600300113 
 0.736       150.       3.504E-02   1.79E-03                      2275600300114 
 0.736       135.       2.765E-02   1.59E-03                      2275600300115 
 0.736       120.       2.309E-02   1.33E-03                      2275600300116 
