ENTRY            C2186   20160404                             C158C2186  0    1 
SUBENT        C2186001   20160404                             C158C2186  1    1 
BIB                 13         36                                 C2186  1    2 
TITLE      Estimation of double differential angle-dependent      C2186  1    3 
            neutron production cross sections from tritons on     C2186  1    4 
            197Au at energies from 5.97 to 19.14 MeV              C2186  1    5 
AUTHOR     (M.Drosg, B.Hoop)                                      C2186  1    6 
INSTITUTE  (2AUSVIE)                                              C2186  1    7 
           (1USAUSA) Walden University, Minneapolis               C2186  1    8 
REFERENCE  (J,NSE,182,563,2016)                                   C2186  1    9 
REL-REF    (N,,M.Drosg,R,IAEA-NDS-87,2005) Rev.9 (May, 2005)      C2186  1   10 
           Description of DROSG-2000v2.21                         C2186  1   11 
EXP-YEAR   (1982)                                                 C2186  1   12 
FACILITY   (VDGT,1USALAS) LANL Ion Beam Facility (IBF)            C2186  1   13 
SAMPLE     Gas target (0.49 mg/cm2) in a cell (3.0 cm length)     C2186  1   14 
            with a molybdenum entrance window (5.3 mg/cm2) and a  C2186  1   15 
            gold beam stop (0.076 cm thick)                       C2186  1   16 
           The effective gold target thickness is the depth in    C2186  1   17 
            gold at which the triton beam has lost the same       C2186  1   18 
            amount of energy as in the gas of the gas-filled cell.C2186  1   19 
DETECTOR   (SCIN) 2" x 2" liquid  scintillator (NE213).           C2186  1   20 
           Efficiency at two pulse-height biases (minimum between C2186  1   21 
            25 keV and 60 keV peak in 241Am gamma spectrum,       C2186  1   22 
            Compton edge of 137Cs) was determined by              C2186  1   23 
           1) measuring 2H(t,n)4He and 1H(t,n)3He neutron yields  C2186  1   24 
            at about 30 neutron energies between 2.2 and 36.9 MeV;C2186  1   25 
           2) comparing them with DROSG-2000v2.21                 C2186  1   26 
METHOD     (TOF) Flight path of 3.61 m, the total time resolution C2186  1   27 
            of 2.1 nsec (FWHM of prompt gamma-ray peak)           C2186  1   28 
CORRECTION Corrections for the neutron interaction in gold, in    C2186  1   29 
            the target structure and in the air of the flight     C2186  1   30 
            path were obtained by means of a Monte Carlo          C2186  1   31 
            technique.                                            C2186  1   32 
STATUS     (APRVD) Corrected and approved by Manfred Drosg        C2186  1   33 
            (2015-10-04)                                          C2186  1   34 
HISTORY    (20150920R) Data received from Manfred Drosg           C2186  1   35 
           (20151002C) On                                         C2186  1   36 
           (20151004A) Corrected by Manfred Drosg                 C2186  1   37 
           (20160404U) On. REFERENCE: NSE vol#, page#, year added.C2186  1   38 
ENDBIB              36          0                                 C2186  1   39 
COMMON               2          3                                 C2186  1   40 
EN-ERR     ANG-ERR                                                C2186  1   41 
MEV        ADEG                                                   C2186  1   42 
 0.02       0.1                                                   C2186  1   43 
ENDCOMMON            3          0                                 C2186  1   44 
ENDSUBENT           43          0                                 C2186  199999 
SUBENT        C2186002   20151004                             C153C2186  2    1 
BIB                  4         10                                 C2186  2    2 
REACTION   (79-AU-197(T,X)0-NN-1,,DA/DE,,,DERIV)                  C2186  2    3 
ANALYSIS   The neutron yield for Au was obtained by the ratio     C2186  2    4 
            between the spectrum of the empty cell and that of    C2186  2    5 
            a cell filled with hydrogen multiplied by the factor  C2186  2    6 
             [m(Au)*dE(Au)]/[m(H)*dE(H)],                         C2186  2    7 
            where m and dE are the molar mass and energy loss,    C2186  2    8 
             respectively.                                        C2186  2    9 
ERR-ANALYS (ERR-S) Counting statistics                            C2186  2   10 
           (ERR-SYS) Scale uncertainty                            C2186  2   11 
STATUS     (TABLE) Data received from Manfred Drosg               C2186  2   12 
ENDBIB              10          0                                 C2186  2   13 
NOCOMMON             0          0                                 C2186  2   14 
DATA                 6       2215                                 C2186  2   15 
EN         ANG        E          DATA       ERR-S      ERR-SYS    C2186  2   16 
  5.97        90.1      6.6250      0.2302   0.1065     40.8      C2186  2  252 
  5.97        90.1      6.8750      0.1577   0.0714     40.8      C2186  2  253 
  5.97        90.1      7.1250      0.1463   0.0686     40.8      C2186  2  254 
  5.97        90.1      7.3750      0.1841   0.1253     40.8      C2186  2  255 
  5.97        90.1      7.6250      0.1639   0.0924     40.8      C2186  2  256 
  5.97        90.1      7.8750      0.0968   0.0708     40.8      C2186  2  257 
  5.97        90.1      8.1500      0.0810   0.0368     40.8      C2186  2  258 
  5.97        90.1      8.4500      0.0800   0.0725     40.8      C2186  2  259 
  5.97        90.1      8.7500      0.0707   0.0695     40.8      C2186  2  260 
  5.97        90.1      9.0500      0.0603   0.0596     40.8      C2186  2  261 
  5.97        90.1      9.3500      0.0280   0.0268     40.8      C2186  2  262 
  5.97        90.1      9.6500      0.0373   0.0264     40.8      C2186  2  263 
  5.97        90.1      9.9500      0.0629   0.0410     40.8      C2186  2  264 
  5.97        90.1     10.2500      0.0709   0.0992     40.8      C2186  2  265 
  5.97        90.1     10.5500      0.0738   0.0316     40.8      C2186  2  266 
  5.97        90.1     10.8500      0.0629   0.0551     40.8      C2186  2  267 
  5.97        90.1     11.1500      0.0590   0.0608     40.8      C2186  2  268 
  5.97        90.1     11.4500      0.0308   0.0269     40.8      C2186  2  269 
  5.97        90.1     11.7500      0.0448   0.0482     40.8      C2186  2  270 
  5.97        90.1     12.0500      0.0339   0.0414     40.8      C2186  2  271 
  5.97        90.1     12.3500      0.0010   0.0006     40.8      C2186  2  272 
  5.97       120.1      0.5750      9.7414   0.8088     40.8      C2186  2  273 
  5.97       120.1      0.7250      9.0201   0.6923     40.8      C2186  2  274 
  5.97       120.1      0.8750      8.6102   0.6527     40.8      C2186  2  275 
  5.97       120.1      1.0250      9.0268   0.6540     40.8      C2186  2  276 
  5.97       120.1      1.1750      9.8268   0.6830     40.8      C2186  2  277 
  5.97       120.1      1.3250     10.1579   0.6959     40.8      C2186  2  278 
  5.97       120.1      1.4750      7.8338   0.6144     40.8      C2186  2  279 
  5.97       120.1      1.6250      7.4581   0.6040     40.8      C2186  2  280 
  5.97       120.1      1.7750      6.5937   0.5724     40.8      C2186  2  281 
  5.97       120.1      1.9250      6.6506   0.5792     40.8      C2186  2  282 
  5.97       120.1      2.1000      5.2759   0.4505     40.8      C2186  2  283 
  5.97       120.1      2.3000      4.2374   0.4080     40.8      C2186  2  284 
  5.97       120.1      2.5000      4.1887   0.4104     40.8      C2186  2  285 
  5.97       120.1      2.7000      3.0799   0.3565     40.8      C2186  2  286 
  5.97       120.1      2.9000      1.9720   0.2892     40.8      C2186  2  287 
  5.97       120.1      3.1000      2.1305   0.3047     40.8      C2186  2  288 
  5.97       120.1      3.3000      1.5922   0.2659     40.8      C2186  2  289 
  5.97       120.1      3.5000      1.1599   0.2293     40.8      C2186  2  290 
  5.97       120.1      3.7000      1.3830   0.2517     40.8      C2186  2  291 
  5.97       120.1      3.9000      0.7226   0.1826     40.8      C2186  2  292 
  5.97       120.1      4.1250      0.8300   0.1778     40.8      C2186  2  293 
  5.97       120.1      4.3750      0.7353   0.1718     40.8      C2186  2  294 
  5.97       120.1      4.6250      1.0063   0.2043     40.8      C2186  2  295 
  5.97       120.1      4.8750      0.6685   0.1682     40.8      C2186  2  296 
  5.97       120.1      5.1250      0.5768   0.1571     40.8      C2186  2  297 
  5.97       120.1      5.3750      0.5494   0.1542     40.8      C2186  2  298 
  5.97       120.1      5.6250      0.2586   0.1062     40.8      C2186  2  299 
  5.97       120.1      5.8750      0.4016   0.1340     40.8      C2186  2  300 
  5.97       120.1      6.1250      0.3140   0.1201     40.8      C2186  2  301 
  5.97       120.1      6.3750      0.1962   0.0528     40.8      C2186  2  302 
  5.97       120.1      6.6250      0.0808   0.0815     40.8      C2186  2  303 
  5.97       120.1      6.8750      0.0981   0.0954     40.8      C2186  2  304 
  5.97       120.1      7.1250      0.0715   0.0608     40.8      C2186  2  305 
  5.97       120.1      7.3750      0.0999   0.0487     40.8      C2186  2  306 
  5.97       120.1      7.6250      0.1476   0.1039     40.8      C2186  2  307 
  5.97       120.1      7.8750      0.1447   0.0867     40.8      C2186  2  308 
  5.97       120.1      8.1500      0.1059   0.0686     40.8      C2186  2  309 
  5.97       120.1      8.4500      0.1300   0.0464     40.8      C2186  2  310 
  5.97       120.1      8.7500      0.0823   0.0916     40.8      C2186  2  311 
  5.97       120.1      9.0500      0.1432   0.0839     40.8      C2186  2  312 
  5.97       120.1      9.3500      0.1297   0.0790     40.8      C2186  2  313 
  5.97       120.1      9.6500      0.0425   0.0458     40.8      C2186  2  314 
  5.97       120.1      9.9500      0.0005   0.0006     40.8      C2186  2  315 
  5.97       120.1     10.2500      0.0005   0.0006     40.8      C2186  2  316 
  5.97       120.1     10.5500      0.0005   0.0006     40.8      C2186  2  317 
  5.97       120.1     10.8500      0.0005   0.0227     40.8      C2186  2  318 
  5.97       120.1     11.1500      0.0005   0.0444     40.8      C2186  2  319 
  5.97       120.1     11.4500      0.0005   0.0017     40.8      C2186  2  320 
  5.97       120.1     11.7500      0.0005   0.0023     40.8      C2186  2  321 
  5.97       120.1     12.0500      0.0005   0.0029     40.8      C2186  2  322 
  5.97       120.1     12.3500      0.0005   0.0029     40.8      C2186  2  323 
  5.97       145.0      0.5750     10.1357   0.8217     40.8      C2186  2  324 
  5.97       145.0      0.7250      9.1692   0.6970     40.8      C2186  2  325 
  5.97       145.0      0.8750      9.8170   0.6964     40.8      C2186  2  326 
  5.97       145.0      1.0250      8.8520   0.6504     40.8      C2186  2  327 
  5.97       145.0      1.1750      8.4552   0.6335     40.8      C2186  2  328 
  5.97       145.0      1.3250      6.7342   0.5639     40.8      C2186  2  329 
  5.97       145.0      1.4750      7.6769   0.6063     40.8      C2186  2  330 
  5.97       145.0      1.6250      7.5027   0.6040     40.8      C2186  2  331 
  5.97       145.0      1.7750      6.3008   0.5574     40.8      C2186  2  332 
  5.97       145.0      1.9250      4.9465   0.4976     40.8      C2186  2  333 
  5.97       145.0      2.1000      5.1348   0.4427     40.8      C2186  2  334 
  5.97       145.0      2.3000      4.0849   0.3992     40.8      C2186  2  335 
  5.97       145.0      2.5000      3.6942   0.3850     40.8      C2186  2  336 
  5.97       145.0      2.7000      2.9484   0.3482     40.8      C2186  2  337 
  5.97       145.0      2.9000      2.6558   0.3345     40.8      C2186  2  338 
  5.97       145.0      3.1000      2.0440   0.2972     40.8      C2186  2  339 
  5.97       145.0      3.3000      1.2709   0.2368     40.8      C2186  2  340 
  5.97       145.0      3.5000      1.2223   0.2356     40.8      C2186  2  341 
  5.97       145.0      3.7000      1.1172   0.2286     40.8      C2186  2  342 
  5.97       145.0      3.9000      0.8295   0.1993     40.8      C2186  2  343 
  5.97       145.0      4.1250      0.9597   0.1946     40.8      C2186  2  344 
  5.97       145.0      4.3750      0.5978   0.1554     40.8      C2186  2  345 
  5.97       145.0      4.6250      0.4412   0.1349     40.8      C2186  2  346 
  5.97       145.0      4.8750      0.3531   0.1226     40.8      C2186  2  347 
  5.97       145.0      5.1250      0.4192   0.1348     40.8      C2186  2  348 
  5.97       145.0      5.3750      0.4318   0.1380     40.8      C2186  2  349 
  5.97       145.0      5.6250      0.4210   0.1373     40.8      C2186  2  350 
  5.97       145.0      5.8750      0.3806   0.0985     40.8      C2186  2  351 
  5.97       145.0      6.1250      0.2765   0.0710     40.8      C2186  2  352 
  5.97       145.0      6.3750      0.2496   0.1418     40.8      C2186  2  353 
  5.97       145.0      6.6250      0.1652   0.1285     40.8      C2186  2  354 
  5.97       145.0      6.8750      0.1592   0.0836     40.8      C2186  2  355 
  5.97       145.0      7.1250      0.1603   0.0981     40.8      C2186  2  356 
  5.97       145.0      7.3750      0.1838   0.1138     40.8      C2186  2  357 
  5.97       145.0      7.6250      0.1546   0.0945     40.8      C2186  2  358 
  5.97       145.0      7.8750      0.1118   0.0482     40.8      C2186  2  359 
  5.97       145.0      8.1500      0.1005   0.0520     40.8      C2186  2  360 
  5.97       145.0      8.4500      0.1012   0.0410     40.8      C2186  2  361 
  5.97       145.0      8.7500      0.0929   0.0672     40.8      C2186  2  362 
  5.97       145.0      9.0500      0.0958   0.1033     40.8      C2186  2  363 
  5.97       145.0      9.3500      0.0614   0.0569     40.8      C2186  2  364 
  5.97       145.0      9.6500      0.0541   0.0563     40.8      C2186  2  365 
  5.97       145.0      9.9500      0.0023   0.0380     40.8      C2186  2  366 
  5.97       145.0     10.2500      0.0005   0.0860     40.8      C2186  2  367 
  5.97       145.0     10.5500      0.0005   0.0593     40.8      C2186  2  368 
  5.97       145.0     10.8500      0.0005   0.0481     40.8      C2186  2  369 
  5.97       145.0     11.1500      0.0005   0.0266     40.8      C2186  2  370 
  5.97       145.0     11.4500      0.0005   0.0427     40.8      C2186  2  371 
  5.97       145.0     11.7500      0.0005   0.0011     40.8      C2186  2  372 
  5.97       145.0     12.0500      0.0005   0.0248     40.8      C2186  2  373 
  5.97       145.0     12.3500      0.0005   0.0427     40.8      C2186  2  374 
  7.47         0.1      0.5750     19.9976   0.7646     38.3      C2186  2  375 
  7.47         0.1      0.7250     22.3686   0.7172     38.3      C2186  2  376 
  7.47         0.1      0.8750     24.1245   0.7210     38.3      C2186  2  377 
  7.47         0.1      1.0250     22.4852   0.6823     38.3      C2186  2  378 
  7.47         0.1      1.1750     23.4784   0.6973     38.3      C2186  2  379 
  7.47         0.1      1.3250     20.8135   0.6522     38.3      C2186  2  380 
  7.47         0.1      1.4750     19.1260   0.6315     38.3      C2186  2  381 
  7.47         0.1      1.6250     17.7792   0.6144     38.3      C2186  2  382 
  7.47         0.1      1.7750     16.8444   0.6022     38.3      C2186  2  383 
  7.47         0.1      1.9250     15.0629   0.5742     38.3      C2186  2  384 
  7.47         0.1      2.1000     14.2848   0.4884     38.3      C2186  2  385 
  7.47         0.1      2.3000     12.8737   0.4683     38.3      C2186  2  386 
  7.47         0.1      2.5000     10.4710   0.4277     38.3      C2186  2  387 
  7.47         0.1      2.7000      9.7226   0.4174     38.3      C2186  2  388 
  7.47         0.1      2.9000      7.8682   0.3803     38.3      C2186  2  389 
  7.47         0.1      3.1000      6.9207   0.3610     38.3      C2186  2  390 
  7.47         0.1      3.3000      6.2412   0.3463     38.3      C2186  2  391 
  7.47         0.1      3.5000      5.9385   0.3418     38.3      C2186  2  392 
  7.47         0.1      3.7000      5.2241   0.3247     38.3      C2186  2  393 
  7.47         0.1      3.9000      4.7634   0.3147     38.3      C2186  2  394 
  7.47         0.1      4.1250      4.3095   0.2574     38.3      C2186  2  395 
  7.47         0.1      4.3750      3.8519   0.3198     38.3      C2186  2  396 
  7.47         0.1      4.6250      3.4239   0.4311     38.3      C2186  2  397 
  7.47         0.1      4.8750      3.0403   0.2846     38.3      C2186  2  398 
  7.47         0.1      5.1250      2.6760   0.2254     38.3      C2186  2  399 
  7.47         0.1      5.3750      2.4476   0.2183     38.3      C2186  2  400 
  7.47         0.1      5.6250      2.3077   0.2143     38.3      C2186  2  401 
  7.47         0.1      5.8750      1.7202   0.1880     38.3      C2186  2  402 
  7.47         0.1      6.1250      1.7770   0.1929     38.3      C2186  2  403 
  7.47         0.1      6.3750      1.3384   0.1692     38.3      C2186  2  404 
  7.47         0.1      6.6250      1.2316   0.1643     38.3      C2186  2  405 
  7.47         0.1      6.8750      1.0915   0.1577     38.3      C2186  2  406 
  7.47         0.1      7.1250      1.1150   0.1617     38.3      C2186  2  407 
  7.47         0.1      7.3750      1.2041   0.1698     38.3      C2186  2  408 
  7.47         0.1      7.6250      1.1534   0.1654     38.3      C2186  2  409 
  7.47         0.1      7.8750      0.9443   0.1495     38.3      C2186  2  410 
  7.47         0.1      8.1500      0.6992   0.1213     38.3      C2186  2  411 
  7.47         0.1      8.4500      1.0143   0.1487     38.3      C2186  2  412 
  7.47         0.1      8.7500      0.8246   0.1369     38.3      C2186  2  413 
  7.47         0.1      9.0500      0.6208   0.1194     38.3      C2186  2  414 
  7.47         0.1      9.3500      0.4273   0.0996     38.3      C2186  2  415 
  7.47         0.1      9.6500      0.2948   0.0855     38.3      C2186  2  416 
  7.47         0.1      9.9500      0.3555   0.0948     38.3      C2186  2  417 
  7.47         0.1     10.2500      0.3472   0.0949     38.3      C2186  2  418 
  7.47         0.1     10.5500      0.2478   0.0820     38.3      C2186  2  419 
  7.47         0.1     10.8500      0.1528   0.0673     38.3      C2186  2  420 
  7.47         0.1     11.1500      0.1015   0.0581     38.3      C2186  2  421 
  7.47         0.1     11.4500      0.0483   0.0476     38.3      C2186  2  422 
  7.47         0.1     11.7500      0.1777   0.0716     38.3      C2186  2  423 
  7.47         0.1     12.0500      0.1145   0.0607     38.3      C2186  2  424 
  7.47         0.1     12.3500      0.0543   0.0478     38.3      C2186  2  425 
  7.47         0.1     12.6500      0.0286   0.0415     38.3      C2186  2  426 
  7.47         0.1     12.9500      0.0023   0.0342     38.3      C2186  2  427 
  7.47         0.1     13.2500      0.0002   0.0344     38.3      C2186  2  428 
  7.47         0.1     13.5500      0.0348   0.0449     38.3      C2186  2  429 
  7.47        14.9      0.5750     21.7935   0.8116     38.3      C2186  2  430 
  7.47        14.9      0.7250     21.7574   0.7144     38.3      C2186  2  431 
  7.47        14.9      0.8750     23.5588   0.7150     38.3      C2186  2  432 
  7.47        14.9      1.0250     24.4879   0.7163     38.3      C2186  2  433 
  7.47        14.9      1.1750     22.5514   0.6819     38.3      C2186  2  434 
  7.47        14.9      1.3250     20.4779   0.6503     38.3      C2186  2  435 
  7.47        14.9      1.4750     18.6304   0.6221     38.3      C2186  2  436 
  7.47        14.9      1.6250     16.9230   0.5960     38.3      C2186  2  437 
  7.47        14.9      1.7750     15.6457   0.5772     38.3      C2186  2  438 
  7.47        14.9      1.9250     14.7418   0.5653     38.3      C2186  2  439 
  7.47        14.9      2.1000     12.1211   0.4484     38.3      C2186  2  440 
  7.47        14.9      2.3000     11.1580   0.4347     38.3      C2186  2  441 
  7.47        14.9      2.5000      9.5151   0.4059     38.3      C2186  2  442 
  7.47        14.9      2.7000      8.7907   0.3950     38.3      C2186  2  443 
  7.47        14.9      2.9000      7.6794   0.3741     38.3      C2186  2  444 
  7.47        14.9      3.1000      6.3035   0.3425     38.3      C2186  2  445 
  7.47        14.9      3.3000      6.1282   0.3410     38.3      C2186  2  446 
  7.47        14.9      3.5000      5.3702   0.3226     38.3      C2186  2  447 
  7.47        14.9      3.7000      5.2191   0.4544     38.3      C2186  2  448 
  7.47        14.9      3.9000      4.8250   0.9716     38.3      C2186  2  449 
  7.47        14.9      4.1250      4.4082   0.7183     38.3      C2186  2  450 
  7.47        14.9      4.3750      3.9142   0.3222     38.3      C2186  2  451 
  7.47        14.9      4.6250      3.4372   0.2012     38.3      C2186  2  452 
  7.47        14.9      4.8750      2.9578   0.2104     38.3      C2186  2  453 
  7.47        14.9      5.1250      2.5023   0.1957     38.3      C2186  2  454 
  7.47        14.9      5.3750      2.4192   0.2151     38.3      C2186  2  455 
  7.47        14.9      5.6250      1.4440   0.1679     38.3      C2186  2  456 
  7.47        14.9      5.8750      1.6493   0.1814     38.3      C2186  2  457 
  7.47        14.9      6.1250      1.5098   0.1758     38.3      C2186  2  458 
  7.47        14.9      6.3750      1.2788   0.1632     38.3      C2186  2  459 
  7.47        14.9      6.6250      1.0618   0.1506     38.3      C2186  2  460 
  7.47        14.9      6.8750      1.0536   0.1530     38.3      C2186  2  461 
  7.47        14.9      7.1250      0.9778   0.1495     38.3      C2186  2  462 
  7.47        14.9      7.3750      1.2216   0.1684     38.3      C2186  2  463 
  7.47        14.9      7.6250      1.1395   0.1619     38.3      C2186  2  464 
  7.47        14.9      7.8750      0.6871   0.1252     38.3      C2186  2  465 
  7.47        14.9      8.1500      0.6935   0.1173     38.3      C2186  2  466 
  7.47        14.9      8.4500      0.5476   0.1079     38.3      C2186  2  467 
  7.47        14.9      8.7500      0.4604   0.1011     38.3      C2186  2  468 
  7.47        14.9      9.0500      0.5149   0.1064     38.3      C2186  2  469 
  7.47        14.9      9.3500      0.3414   0.0867     38.3      C2186  2  470 
  7.47        14.9      9.6500      0.3143   0.0842     38.3      C2186  2  471 
  7.47        14.9      9.9500      0.2455   0.0763     38.3      C2186  2  472 
  7.47        14.9     10.2500      0.2841   0.0827     38.3      C2186  2  473 
  7.47        14.9     10.5500      0.1970   0.0696     38.3      C2186  2  474 
  7.47        14.9     10.8500      0.2217   0.0726     38.3      C2186  2  475 
  7.47        14.9     11.1500      0.2540   0.0769     38.3      C2186  2  476 
  7.47        14.9     11.4500      0.2277   0.0735     38.3      C2186  2  477 
  7.47        14.9     11.7500      0.1790   0.0662     38.3      C2186  2  478 
  7.47        14.9     12.0500      0.1124   0.0536     38.3      C2186  2  479 
  7.47        14.9     12.3500      0.0927   0.0489     38.3      C2186  2  480 
  7.47        14.9     12.6500      0.1019   0.0513     38.3      C2186  2  481 
  7.47        14.9     12.9500      0.0705   0.0446     38.3      C2186  2  482 
  7.47        14.9     13.2500      0.0212   0.0312     38.3      C2186  2  483 
  7.47        14.9     13.5500      0.0002   0.0227     38.3      C2186  2  484 
  7.47        30.0      0.5750     19.8361   0.7582     38.3      C2186  2  485 
  7.47        30.0      0.7250     20.4187   0.6860     38.3      C2186  2  486 
  7.47        30.0      0.8750     22.4384   0.6948     38.3      C2186  2  487 
  7.47        30.0      1.0250     23.3312   0.6973     38.3      C2186  2  488 
  7.47        30.0      1.1750     22.8531   0.6896     38.3      C2186  2  489 
  7.47        30.0      1.3250     18.5823   0.6195     38.3      C2186  2  490 
  7.47        30.0      1.4750     18.1155   0.6148     38.3      C2186  2  491 
  7.47        30.0      1.6250     16.2013   0.5845     38.3      C2186  2  492 
  7.47        30.0      1.7750     14.5692   0.5584     38.3      C2186  2  493 
  7.47        30.0      1.9250     14.7097   0.5664     38.3      C2186  2  494 
  7.47        30.0      2.1000     11.8325   0.4448     38.3      C2186  2  495 
  7.47        30.0      2.3000     10.6720   0.4277     38.3      C2186  2  496 
  7.47        30.0      2.5000     10.1076   0.4074     38.3      C2186  2  497 
  7.47        30.0      2.7000      7.4769   0.3969     38.3      C2186  2  498 
  7.47        30.0      2.9000      6.6928   0.3922     38.3      C2186  2  499 
  7.47        30.0      3.1000      6.0250   0.3860     38.3      C2186  2  500 
  7.47        30.0      3.3000      5.3839   0.3595     38.3      C2186  2  501 
  7.47        30.0      3.5000      4.8218   0.3100     38.3      C2186  2  502 
  7.47        30.0      3.7000      4.5487   0.3049     38.3      C2186  2  503 
  7.47        30.0      3.9000      3.9497   0.2878     38.3      C2186  2  504 
  7.47        30.0      4.1250      3.5280   0.2467     38.3      C2186  2  505 
  7.47        30.0      4.3750      3.1603   0.2373     38.3      C2186  2  506 
  7.47        30.0      4.6250      2.8298   0.2264     38.3      C2186  2  507 
  7.47        30.0      4.8750      2.6673   0.2207     38.3      C2186  2  508 
  7.47        30.0      5.1250      1.8839   0.1878     38.3      C2186  2  509 
  7.47        30.0      5.3750      1.9633   0.1944     38.3      C2186  2  510 
  7.47        30.0      5.6250      1.6907   0.1831     38.3      C2186  2  511 
  7.47        30.0      5.8750      1.3716   0.1686     38.3      C2186  2  512 
  7.47        30.0      6.1250      1.3916   0.1722     38.3      C2186  2  513 
  7.47        30.0      6.3750      1.1538   0.1581     38.3      C2186  2  514 
  7.47        30.0      6.6250      1.1994   0.1628     38.3      C2186  2  515 
  7.47        30.0      6.8750      1.1423   0.1615     38.3      C2186  2  516 
  7.47        30.0      7.1250      1.0539   0.1575     38.3      C2186  2  517 
  7.47        30.0      7.3750      0.8988   0.1478     38.3      C2186  2  518 
  7.47        30.0      7.6250      0.6610   0.1273     38.3      C2186  2  519 
  7.47        30.0      7.8750      0.4080   0.1015     38.3      C2186  2  520 
  7.47        30.0      8.1500      0.4254   0.0966     38.3      C2186  2  521 
  7.47        30.0      8.4500      0.3835   0.0957     38.3      C2186  2  522 
  7.47        30.0      8.7500      0.2369   0.0791     38.3      C2186  2  523 
  7.47        30.0      9.0500      0.2154   0.0760     38.3      C2186  2  524 
  7.47        30.0      9.3500      0.3188   0.0885     38.3      C2186  2  525 
  7.47        30.0      9.6500      0.2491   0.0799     38.3      C2186  2  526 
  7.47        30.0      9.9500      0.2839   0.0859     38.3      C2186  2  527 
  7.47        30.0     10.2500      0.1468   0.0667     38.3      C2186  2  528 
  7.47        30.0     10.5500      0.1538   0.0675     38.3      C2186  2  529 
  7.47        30.0     10.8500      0.1440   0.0650     38.3      C2186  2  530 
  7.47        30.0     11.1500      0.1587   0.0671     38.3      C2186  2  531 
  7.47        30.0     11.4500      0.1169   0.0602     38.3      C2186  2  532 
  7.47        30.0     11.7500      0.0447   0.0453     38.3      C2186  2  533 
  7.47        30.0     12.0500      0.0434   0.0447     38.3      C2186  2  534 
  7.47        30.0     12.3500      0.0002   0.0325     38.3      C2186  2  535 
  7.47        30.0     12.6500      0.0075   0.0352     38.3      C2186  2  536 
  7.47        30.0     12.9500      0.0201   0.0391     38.3      C2186  2  537 
  7.47        30.0     13.2500      0.0197   0.0397     38.3      C2186  2  538 
  7.47        30.0     13.5500      0.0147   0.0385     38.3      C2186  2  539 
  7.47        60.1      0.5750     20.1957   0.7631     38.3      C2186  2  540 
  7.47        60.1      0.7250     19.8797   0.6745     38.3      C2186  2  541 
  7.47        60.1      0.8750     22.2075   0.6892     38.3      C2186  2  542 
  7.47        60.1      1.0250     21.3700   0.6627     38.3      C2186  2  543 
  7.47        60.1      1.1750     21.0113   0.6589     38.3      C2186  2  544 
  7.47        60.1      1.3250     18.8464   0.6232     38.3      C2186  2  545 
  7.47        60.1      1.4750     17.9420   0.6102     38.3      C2186  2  546 
  7.47        60.1      1.6250     16.3419   0.5869     38.3      C2186  2  547 
  7.47        60.1      1.7750     15.2105   0.5710     38.3      C2186  2  548 
  7.47        60.1      1.9250     13.2089   0.5364     38.3      C2186  2  549 
  7.47        60.1      2.1000     13.4240   0.4723     38.3      C2186  2  550 
  7.47        60.1      2.3000     10.8745   0.4292     38.3      C2186  2  551 
  7.47        60.1      2.5000      9.3049   0.4008     38.3      C2186  2  552 
  7.47        60.1      2.7000      8.7418   0.3931     38.3      C2186  2  553 
  7.47        60.1      2.9000      8.1396   0.3843     38.3      C2186  2  554 
  7.47        60.1      3.1000      7.4822   0.3739     38.3      C2186  2  555 
  7.47        60.1      3.3000      6.5240   0.3538     38.3      C2186  2  556 
  7.47        60.1      3.5000      5.7370   0.3361     38.3      C2186  2  557 
  7.47        60.1      3.7000      4.5942   0.3042     38.3      C2186  2  558 
  7.47        60.1      3.9000      3.9339   0.2850     38.3      C2186  2  559 
  7.47        60.1      4.1250      3.1310   0.2303     38.3      C2186  2  560 
  7.47        60.1      4.3750      2.6047   0.2141     38.3      C2186  2  561 
  7.47        60.1      4.6250      1.8138   0.1810     38.3      C2186  2  562 
  7.47        60.1      4.8750      1.8755   0.1861     38.3      C2186  2  563 
  7.47        60.1      5.1250      1.4769   0.1675     38.3      C2186  2  564 
  7.47        60.1      5.3750      1.6683   0.1795     38.3      C2186  2  565 
  7.47        60.1      5.6250      1.6051   0.1778     38.3      C2186  2  566 
  7.47        60.1      5.8750      0.9938   0.1433     38.3      C2186  2  567 
  7.47        60.1      6.1250      0.8921   0.1372     38.3      C2186  2  568 
  7.47        60.1      6.3750      1.0883   0.1521     38.3      C2186  2  569 
  7.47        60.1      6.6250      0.9206   0.1421     38.3      C2186  2  570 
  7.47        60.1      6.8750      1.0092   0.1512     38.3      C2186  2  571 
