ENTRY            O1983   20100924                             O049O198300000001 
SUBENT        O1983001   20100924                             O049O198300100001 
BIB                 12         34                                 O198300100002 
TITLE      Quasi-stellar neutrons from the Li-7(p,n)Be-7 reaction O198300100003 
           with an energy-broadened proton beam.                  O198300100004 
AUTHOR     (G.Feinberg, M.Friedman, A.Krasa, A.Shor, Y.Eisen,     O198300100005 
           D.Berkovits, D.Cohen, G.Giorginis, T.Hirsh, M.Paul,    O198300100006 
           A.J.M.Plompen, E.Tsuk)                                 O198300100007 
INSTITUTE  (3ISLSOR)                                              O198300100008 
           (3ISLHEB)                                              O198300100009 
           (2ZZZGEL)                                              O198300100010 
REFERENCE  (J,PR/C,85,055810,2012)                                O198300100011 
           (J,JP/CS,337,012044,2012) prelim.results               O198300100012 
REL-REF    (I,23114001,C.Sage+,J,PR/C,81,064604,2010)             O198300100013 
FACILITY   (VDGT,2ZZZGEL) 7-MV Van de Graaff accelerator at IRMM  O198300100014 
DETECTOR   (GLASD) Schematic of the 6Li-glass detector -          O198300100015 
           aluminum can-0.6-mm thick, Si rubber-1 mm,             O198300100016 
           Teflon layer- 0.25 mm,  6Li glass- 25.4 mm             O198300100017 
METHOD     (TOF)                                                  O198300100018 
SAMPLE     LiF targets of 6-mm diameter were prepared by          O198300100019 
           evaporation on a 1-mm thick Cu disk, 40.7 mm in        O198300100020 
           diameter. The LiF layer thickness was determined by    O198300100021 
           weighing to be in the range of 1 to 2 mg/cm**2. A      O198300100022 
           gold foil nominally 2-mum thick was used as an energy  O198300100023 
           degrader. The foil was glued on a copper ring placing  O198300100024 
           it 1 mm upstream of the LiF layer to minimize          O198300100025 
           transverse beam growth by the scattering in the gold   O198300100026 
           foil.                                                  O198300100027 
ANALYSIS    Authors use the term "broad-energy proton beam" for   O198300100028 
           protons that impinge on the LiF target after a gold    O198300100029 
           degrader foil in case of an incident energy of         O198300100030 
           2096.5 keV before the degrader and use the term        O198300100031 
            "narrow-energy proton beam" for a proton beam of      O198300100032 
           1912 keV directly from the Van de Graaff accelerator.  O198300100033 
STATUS     (TABLE).Table data were received from Dr.G.Feinberg    O198300100034 
           26.07.2012.                                            O198300100035 
HISTORY    (20120731C) s.b.                                       O198300100036 
ENDBIB              34          0                                 O198300100037 
NOCOMMON             0          0                                 O198300100038 
ENDSUBENT           37          0                                 O198300199999 
SUBENT        O1983002   20120821                             O049O198300200001 
BIB                  2          3                                 O198300200002 
REACTION   (3-LI-7(P,N)4-BE-7,,DA/DE,,REL)                        O198300200003 
           broad-energy proton beam                               O198300200004 
EN-SEC     (E,N)                                                  O198300200005 
ENDBIB               3          0                                 O198300200006 
COMMON               1          3                                 O198300200007 
EN                                                                O198300200008 
KEV                                                               O198300200009 
2096.5                                                            O198300200010 
ENDCOMMON            3          0                                 O198300200011 
DATA                 5       1419                                 O198300200012 
ANG        E          E-ERR      DATA       DATA-ERR              O198300200013 
    45.0000   12.00000    0.50032   14.75930    0.57480           O198300401108 
    45.0000   13.00000    0.50039   15.00320    1.09316           O198300401109 
    45.0000   14.00000    0.50047   14.85570    0.86551           O198300401110 
    45.0000   15.00000    0.50052   15.64030    0.72412           O198300401111 
    45.0000   16.00000    0.50059   15.81870    0.81190           O198300401112 
    45.0000   17.00000    0.50066   16.58600    0.59907           O198300401113 
    45.0000   18.00000    0.50077   16.83980    1.70176           O198300401114 
    45.0000   19.00000    0.50093   15.81550    0.71972           O198300401115 
    45.0000   20.00000    0.50094   17.61010    0.86316           O198300401116 
    45.0000   21.00000    0.50103   18.15660    1.35164           O198300401117 
    45.0000   22.00000    0.50114   18.33610    0.77743           O198300401118 
    45.0000   23.00000    0.50134   17.39410    1.15331           O198300401119 
    45.0000   24.00000    0.50150   17.34130    0.78900           O198300401120 
    45.0000   25.00000    0.50164   17.77280    1.02264           O198300401121 
    45.0000   26.00000    0.50180   18.03340    1.58693           O198300401122 
    45.0000   27.00000    0.50192   18.49860    1.27723           O198300401123 
    45.0000   28.00000    0.50209   18.41630    0.81214           O198300401124 
    45.0000   29.00000    0.50225   18.58440    0.78794           O198300401125 
    45.0000   30.00000    0.50241   18.86730    1.45875           O198300401126 
    45.0000   31.00000    0.50271   18.16320    0.92143           O198300401127 
    45.0000   32.00000    0.50280   19.12660    0.85652           O198300401128 
    45.0000   33.00000    0.50306   18.94250    0.95594           O198300401129 
    45.0000   34.00000    0.50333   18.72420    1.23559           O198300401130 
    45.0000   35.00000    0.50373   18.03060    1.06947           O198300401131 
    45.0000   36.00000    0.50413   17.39100    0.97530           O198300401132 
    45.0000   37.00000    0.50470   16.27290    0.99339           O198300401133 
    45.0000   38.00000    0.50494   16.42690    0.80044           O198300401134 
    45.0000   39.00000    0.50511   16.78930    0.74627           O198300401135 
    45.0000   40.00000    0.50602   15.23620    0.86391           O198300401136 
    45.0000   41.00000    0.50638   15.34260    0.70213           O198300401137 
    45.0000   42.00000    0.50729   14.33800    0.90806           O198300401138 
    45.0000   43.00000    0.50823   13.46600    0.98869           O198300401139 
    45.0000   44.00000    0.50996   11.80760    0.63994           O198300401140 
    45.0000   45.00000    0.51255    9.88168    0.55387           O198300401141 
    45.0000   46.00000    0.51513    8.69925    0.48306           O198300401142 
    45.0000   47.00000    0.51659    8.22486    0.43115           O198300401143 
    45.0000   48.00000    0.52164    6.65327    0.40875           O198300401144 
    45.0000   49.00000    0.52911    5.15201    0.31070           O198300401145 
    45.0000   50.00000    0.54091    3.79251    0.26041           O198300401146 
    45.0000   51.00000    0.55892    2.64725    0.20926           O198300401147 
    45.0000   52.00000    0.58386    1.82165    0.17019           O198300401148 
    45.0000   53.00000    0.63261    1.18265    0.15150           O198300401149 
    45.0000   54.00000    0.65368    0.89714    0.13489           O198300401150 
    45.0000   55.00000    0.79856    0.43031    0.10652           O198300401151 
    45.0000   56.00000    0.88396    0.28756    0.08807           O198300401152 
    45.0000   57.00000    1.04421    0.18027    0.07250           O198300401153 
    45.0000   58.00000    1.04970    0.11464    0.05447           O198300401154 
    45.0000   59.00000    1.29856    0.07084    0.03921           O198300401155 
    45.0000   60.00000    1.18487    0.06081    0.03383           O198300401156 
    45.0000   61.00000    1.38388    0.03001    0.01773           O198300401157 
    45.0000   62.00000    1.64953    0.01473    0.00927           O198300401158 
    45.0000   63.00000    1.42786    0.01247    0.00741           O198300401159 
    45.0000   64.00000    1.62862    0.00762    0.00472           O198300401160 
    45.0000   65.00000    1.73116    0.00437    0.00275           O198300401161 
    45.0000   66.00000    1.54680    0.00271    0.00163           O198300401162 
    45.0000   67.00000    2.89740    0.00050    0.00040           O198300401163 
    45.0000   68.00000    2.67577    0.00049    0.00038           O198300401164 
    45.0000   69.00000    1.68655    0.00043    0.00026           O198300401165 
    45.0000   70.00000    1.43197    0.00022    0.00013           O198300401166 
    45.0000   71.00000    1.81556    0.00005    0.00003           O198300401167 
    45.0000   72.00000    1.84234    0.00003    0.00002           O198300401168 
    45.0000   73.00000    2.17111    0.00001    0.00001           O198300401169 
    45.0000   74.00000    1.61477    0.00001    0.00001           O198300401170 
    45.0000   75.00000    1.76358    0.00001    0.00001           O198300401171 
    45.0000   76.00000    2.16259    0.00001    0.00001           O198300401172 
    45.0000   77.00000    1.62678    0.00001    0.00001           O198300401173 
    45.0000   78.00000    1.91634    0.00001    0.00001           O198300401174 
    45.0000   79.00000    2.25794    0.00001    0.00001           O198300401175 
    45.0000   80.00000    2.42691    0.00001    0.00001           O198300401176 
    45.0000   81.00000    2.07798    0.00001    0.00001           O198300401177 
    45.0000   82.00000    2.49352    0.00001    0.00001           O198300401178 
    45.0000   83.00000    2.96703    0.00001    0.00001           O198300401179 
    45.0000   95.00000    3.45392    0.00001    0.00001           O198300401180 
    45.0000   96.00000    3.84495    0.00005    0.00004           O198300401181 
    45.0000   97.00000    5.85351    0.00002    0.00002           O198300401182 
    45.0000   98.00000    8.94562    0.00002    0.00002           O198300401183 
    45.0000  102.00000    4.79115    0.00167    0.00138           O198300401184 
    45.0000  103.00000    6.27495    0.00338    0.00334           O198300401185 
    45.0000  105.00000    5.10219    0.00227    0.00191           O198300401186 
    45.0000  106.00000    8.31584    0.00032    0.00038           O198300401187 
    45.0000  107.00000    6.55966    0.00746    0.00738           O198300401188 
    45.0000  110.00000   11.16210    0.00026    0.00038           O198300401189 
    45.0000  111.00000    6.21648    0.00336    0.00309           O198300401190 
    45.0000  112.00000   10.45610    0.00007    0.00009           O198300401191 
    45.0000  114.00000    7.92614    0.00129    0.00123           O198300401192 
    45.0000  116.00000    4.28693    0.00244    0.00124           O198300401193 
    45.0000  117.00000    4.93395    0.00681    0.00393           O198300401194 
    45.0000  118.00000    5.46137    0.00434    0.00274           O198300401195 
    45.0000  122.00000   11.56810    0.00029    0.00037           O198300401196 
    45.0000  123.00000    9.90815    0.00164    0.00180           O198300401197 
    45.0000  126.00000    6.13558    0.00201    0.00132           O198300401198 
    45.0000  128.00000    8.10240    0.00011    0.00010           O198300401199 
    45.0000  129.00000    9.17575    0.00206    0.00197           O198300401200 
    45.0000  133.00000    9.51651    0.00193    0.00185           O198300401201 
    45.0000  135.00000   11.07180    0.00012    0.00013           O198300401202 
    45.0000  137.00000    5.88804    0.00285    0.00163           O198300401203 
    45.0000  138.00000    6.91668    0.00120    0.00080           O198300401204 
    45.0000  140.00000   13.63660    0.00130    0.00168           O198300401205 
    45.0000  142.00000    8.76463    0.00065    0.00053           O198300401206 
    45.0000  143.00000   13.98960    0.00107    0.00139           O198300401207 
    45.0000  144.00000    7.27921    0.00118    0.00079           O198300401208 
    45.0000  153.00000   12.87670    0.00011    0.00012           O198300401209 
    45.0000  157.00000   15.66690    0.00001    0.00001           O198300401210 
    45.0000  158.00000    9.97361    0.00171    0.00139           O198300401211 
    45.0000  159.00000   13.49390    0.00117    0.00129           O198300401212 
    45.0000  160.00000   26.00600    0.00075    0.00156           O198300401213 
    45.0000  161.00000   13.70120    0.00117    0.00129           O198300401214 
    45.0000  164.00000   23.36310    0.00065    0.00118           O198300401215 
    45.0000  166.00000    8.64905    0.00012    0.00008           O198300401216 
    45.0000  169.00000   27.80890    0.00052    0.00109           O198300401217 
    45.0000  170.00000   24.41580    0.00060    0.00110           O198300401218 
    45.0000  171.00000    8.96906    0.00118    0.00079           O198300401219 
    45.0000  172.00000   12.99820    0.00063    0.00061           O198300401220 
    45.0000  173.00000   14.96310    0.00118    0.00129           O198300401221 
    45.0000  175.00000   11.30240    0.00043    0.00035           O198300401222 
    45.0000  176.00000   15.28320    0.00001    0.00001           O198300401223 
    45.0000  178.00000   18.27410    0.00001    0.00001           O198300401224 
    45.0000  182.00000   26.55820    0.00002    0.00004           O198300401225 
    45.0000  183.00000   30.67660    0.00002    0.00004           O198300401226 
    45.0000  184.00000   16.14580    0.00003    0.00003           O198300401227 
    45.0000  187.00000   12.26700    0.00001    0.00001           O198300401228 
    45.0000  188.00000   10.71780    0.00001    0.00001           O198300401229 
    45.0000  190.00000   16.80120    0.00001    0.00001           O198300401230 
    45.0000  191.00000   15.44970    0.00001    0.00001           O198300401231 
    45.0000  192.00000   10.22880    0.00003    0.00002           O198300401232 
    45.0000  193.00000   15.47100    0.00001    0.00001           O198300401233 
    45.0000  194.00000   12.83960    0.00001    0.00001           O198300401234 
    45.0000  198.00000   33.83290    0.00001    0.00001           O198300401235 
    50.0000    1.00000    0.50000    2.44002    0.09924           O198300401236 
    50.0000    2.00000    0.50001    6.99931    0.61181           O198300401237 
    50.0000    3.00000    0.50003    9.91444    0.68817           O198300401238 
    50.0000    4.00000    0.50004   10.99070    0.58693           O198300401239 
    50.0000    5.00000    0.50007   10.88660    0.79223           O198300401240 
    50.0000    6.00000    0.50009   11.68780    0.65892           O198300401241 
    50.0000    7.00000    0.50012   12.12370    0.43997           O198300401242 
    50.0000    8.00000    0.50017   13.09130    1.86414           O198300401243 
    50.0000    9.00000    0.50020   13.81320    0.88898           O198300401244 
    50.0000   10.00000    0.50024   14.03880    1.18452           O198300401245 
    50.0000   11.00000    0.50029   14.47680    1.10530           O198300401246 
    50.0000   12.00000    0.50032   15.58720    0.62789           O198300401247 
    50.0000   13.00000    0.50038   16.22630    1.26670           O198300401248 
    50.0000   14.00000    0.50047   15.72210    0.99331           O198300401249 
    50.0000   15.00000    0.50052   16.03300    0.78480           O198300401250 
    50.0000   16.00000    0.50058   16.74620    0.91571           O198300401251 
    50.0000   17.00000    0.50069   16.54860    0.61175           O198300401252 
    50.0000   18.00000    0.50080   16.87070    1.87573           O198300401253 
    50.0000   19.00000    0.50096   16.09190    0.76622           O198300401254 
    50.0000   20.00000    0.50098   17.63200    0.92244           O198300401255 
    50.0000   21.00000    0.50110   17.73410    1.44013           O198300401256 
    50.0000   22.00000    0.50125   17.43090    0.78240           O198300401257 
    50.0000   23.00000    0.50139   17.34810    1.24642           O198300401258 
    50.0000   24.00000    0.50150   18.00980    0.85815           O198300401259 
    50.0000   25.00000    0.50170   17.76780    1.09728           O198300401260 
    50.0000   26.00000    0.50197   17.12200    1.63845           O198300401261 
    50.0000   27.00000    0.50208   17.63320    1.33256           O198300401262 
    50.0000   28.00000    0.50257   15.59850    0.74028           O198300401263 
    50.0000   29.00000    0.50257   16.79800    0.74684           O198300401264 
    50.0000   30.00000    0.50310   15.24520    1.29807           O198300401265 
    50.0000   31.00000    0.50344   14.77830    0.80345           O198300401266 
    50.0000   32.00000    0.50413   13.39860    0.65352           O198300401267 
    50.0000   33.00000    0.50478   12.44740    0.65080           O198300401268 
    50.0000   34.00000    0.50603   10.73590    0.74020           O198300401269 
    50.0000   35.00000    0.50773    8.95687    0.55810           O198300401270 
    50.0000   36.00000    0.51019    7.33384    0.43939           O198300401271 
    50.0000   37.00000    0.51329    5.91978    0.39234           O198300401272 
    50.0000   38.00000    0.51890    4.43968    0.29012           O198300401273 
    50.0000   39.00000    0.52262    3.88613    0.25923           O198300401274 
    50.0000   40.00000    0.53744    2.48835    0.20659           O198300401275 
    50.0000   41.00000    0.55272    1.84469    0.18110           O198300401276 
    50.0000   42.00000    0.57447    1.31775    0.16360           O198300401277 
    50.0000   43.00000    0.64740    0.71321    0.11696           O198300401278 
    50.0000   44.00000    0.68542    0.50244    0.10677           O198300401279 
    50.0000   45.00000    0.82448    0.29282    0.08871           O198300401280 
    50.0000   46.00000    0.82718    0.22457    0.08185           O198300401281 
    50.0000   47.00000    0.86367    0.14954    0.06691           O198300401282 
    50.0000   48.00000    1.02097    0.07151    0.03777           O198300401283 
