ENTRY            O0513   19991117                             0000O051300000001 
SUBENT        O0513001   19991117                             0000O051300100001 
BIB                 13         37                                 O051300100002 
TITLE      Inclusive (P,P') Reactions on Nuclei in the Mass Range O051300100003 
            155 to 181 at Incident Energies from 120 to 200 MeV.  O051300100004 
AUTHOR     (W.A.RICHTER,S.W.STEYN,A.A.COWLEY,J.A.STANDER,J.W.KOEN,O051300100005 
           R.LINDSAY,G.C.HILLHOUSE,R.E.JULIES,J.J.LAWRIE,         O051300100006 
           J.V.PILCHER,P.E.HODGSON)                               O051300100007 
INSTITUTE  (3SAFSTL)                                              O051300100008 
           (3SAFSAF).University of the Western Cape,Bellville.    O051300100009 
           (3SAFNAC)                                              O051300100010 
           (2UK OXF)                                              O051300100011 
REFERENCE  (J,PR/C,54,1756,1996)                                  O051300100012 
HISTORY    (19990331C)                                            O051300100013 
           (19990608U) Last checking has been done.               O051300100014 
           (19991117A) DATE is corrected                          O051300100015 
REL-REF    (R,,J.V.PILCHER+,J,PR/C,40,1937,1989).Details of       O051300100016 
           Experiments.                                           O051300100017 
           (R,O0511001,A.A.COWLEY+,J,ZP/A,336,189,1990).Details   O051300100018 
           Of Experiments.                                        O051300100019 
ADD-RES    (COMP).A Statistical Multistep Direct Calculations     O051300100020 
           Based on the Feshbach,Kerman and Koonin Theory.        O051300100021 
DETECTOR   (TELES) A Detector Telescope Consisting of a 150 Mum   O051300100022 
           Silicon Surface Barrier Detector Followed by Three     O051300100023 
           Si(LI) Detectors of 5 mm Nominal Thickness Each,and a  O051300100024 
           2 mm Silicon Surface Barrier Veto Detector was Used.   O051300100025 
           Particle Identification was Achieved with a Standard   O051300100026 
           Del'Ta E-E Technique in Which Various Combinations of  O051300100027 
           The Detector in the Telescope were Used to Measure     O051300100028 
           Energy Loss and Total Energy of the Ejectiles.         O051300100029 
PART-DET   (P)                                                    O051300100030 
FACILITY   (ISOCY,3SAFNAC)                                        O051300100031 
METHOD     (SITA)                                                 O051300100032 
           (EXTB)                                                 O051300100033 
ERR-ANALYS (ERR-1).The Uncertainty in the Thicknesses of the      O051300100034 
           Targets Up to 8%.                                      O051300100035 
           (ERR-2).Relative Errors are Less Than 3%.              O051300100036 
           (ERR-3).The Overall Systematic Error in the Cross-SectiO051300100037 
           Section Data to be Less Than 10%.                      O051300100038 
STATUS     (TABLE)                                                O051300100039 
ENDBIB              37          0                                 O051300100040 
COMMON               3          3                                 O051300100041 
ERR-1      ERR-2      ERR-3                                       O051300100042 
PER-CENT   PER-CENT   PER-CENT                                    O051300100043 
         8.         3.        10.                                 O051300100044 
ENDCOMMON            3          0                                 O051300100045 
ENDSUBENT           44          0                                 O051300199999 
SUBENT        O0513002   19991117                             0000O051300200001 
BIB                  4          4                                 O051300200002 
REACTION   (49-IN-115(P,X)1-H-1,EM,DA/DE)                         O051300200003 
SAMPLE     Indium-115,Thickness 3.44 mg/cm**2,was Used As Target. O051300200004 
EN-SEC     (E,P)                                                  O051300200005 
ERR-ANALYS (ERR-T).The Uncertainty is Reported by Authors.        O051300200006 
ENDBIB               4          0                                 O051300200007 
NOCOMMON             0          0                                 O051300200008 
DATA                 5        571                                 O051300200009 
EN         ANG        E          DATA       ERR-T                 O051300200010 
       175.        60.       120.    0.27878    0.01022           O051300500328 
       175.        60.       140.    0.10324    0.00622           O051300500329 
       175.        65.        20.    1.43595    0.02003           O051300500330 
       175.        65.        40.    1.41309    0.01987           O051300500331 
       175.        65.        60.     1.0592    0.01721           O051300500332 
       175.        65.        80.    0.69712    0.01396           O051300500333 
       175.        65.       100.    0.37649    0.01026           O051300500334 
       175.        65.       120.    0.16398    0.00677           O051300500335 
       175.        65.       140.    0.05124    0.00378           O051300500336 
       175.        70.        20.     1.5202    0.01633           O051300500337 
       175.        70.        40.     1.2488     0.0148           O051300500338 
       175.        70.        60.    0.89611    0.01254           O051300500339 
       175.        70.        80.    0.51777    0.00953           O051300500340 
       175.        70.       100.    0.26498    0.00682           O051300500341 
       175.        70.       120.    0.09666    0.00412           O051300500342 
       175.        70.       140.    0.02864    0.00224           O051300500343 
       175.        75.        20.    1.30917    0.01367           O051300500344 
       175.        75.        40.    1.10478    0.01256           O051300500345 
       175.        75.        60.    0.74816    0.01033           O051300500346 
       175.        75.        80.     0.4032    0.00759           O051300500347 
       175.        75.       100.    0.17574    0.00501           O051300500348 
       175.        75.       120.     0.0633    0.00301           O051300500349 
       175.        75.       140.    0.01421    0.00142           O051300500350 
       175.        80.        20.    1.23236    0.01344           O051300500351 
       175.        80.        40.    0.97042    0.01193           O051300500352 
       175.        80.        60.    0.59073     0.0093           O051300500353 
       175.        80.        80.    0.29968    0.00663           O051300500354 
       175.        80.       100.    0.12062     0.0042           O051300500355 
       175.        80.       120.    0.03788    0.00236           O051300500356 
       175.        80.       140.    0.00909    0.00115           O051300500357 
       175.        90.        20.    0.56296     0.0043           O051300500358 
       175.        90.        40.    0.41104    0.00368           O051300500359 
       175.        90.        60.    0.23271    0.00277           O051300500360 
       175.        90.        80.    0.11127    0.00191           O051300500361 
       175.        90.       100.    0.04289    0.00119           O051300500362 
       175.        90.       120.      0.013    0.00065           O051300500363 
       175.        90.       140.    0.00289    0.00031           O051300500364 
       175.       100.        20.    0.98714    0.01066           O051300500365 
       175.       100.        40.    0.58688    0.00822           O051300500366 
       175.       100.        60.    0.27385    0.00561           O051300500367 
       175.       100.        80.    0.09607    0.00333           O051300500368 
       175.       100.       100.    0.03254    0.00194           O051300500369 
       175.       100.       120.     0.0092    0.00103           O051300500370 
       175.       100.       140.    0.00203    0.00048           O051300500371 
       175.       110.        20.      0.878    0.00904           O051300500372 
       175.       110.        40.    0.44821    0.00646           O051300500373 
       175.       110.        60.    0.17922    0.00409           O051300500374 
       175.       110.        80.    0.05678     0.0023           O051300500375 
       175.       110.       100.    0.02105     0.0014           O051300500376 
       175.       110.       120.    0.00336    0.00056           O051300500377 
       175.       110.       140.    0.00028    0.00016           O051300500378 
       175.       120.        20.    0.76722     0.0087           O051300500379 
       175.       120.        40.    0.35561    0.00593           O051300500380 
       175.       120.        60.    0.12705    0.00354           O051300500381 
       175.       120.        80.    0.04168    0.00203           O051300500382 
       175.       120.       100.    0.01116    0.00105           O051300500383 
       175.       120.       120.    0.00179    0.00042           O051300500384 
       175.       120.       140.    0.00049                      O051300500385 
       175.       130.        20.    0.67899     0.0071           O051300500386 
       175.       130.        40.     0.2697    0.00447           O051300500387 
       175.       130.        60.    0.08804    0.00256           O051300500388 
       175.       130.        80.     0.0237    0.00133           O051300500389 
       175.       130.       100.    0.00703    0.00072           O051300500390 
       175.       130.       120.     0.0012     0.0003           O051300500391 
       175.       140.        20.    0.62897     0.0064           O051300500392 
       175.       140.        40.    0.22214    0.00381           O051300500393 
       175.       140.        60.    0.07022    0.00214           O051300500394 
       175.       140.        80.    0.01734    0.00106           O051300500395 
       175.       140.       100.     0.0041    0.00052           O051300500396 
       175.       140.       120.    0.00083    0.00023           O051300500397 
       175.       140.       140.    0.00007                      O051300500398 
       175.       150.        20.    0.63547    0.00663           O051300500399 
       175.       150.        40.    0.22343    0.00393           O051300500400 
       175.       150.        60.    0.06426    0.00211           O051300500401 
       175.       150.        80.    0.01628    0.00106           O051300500402 
       175.       150.       100.    0.00315    0.00047           O051300500403 
       175.       150.       120.    0.00059     0.0002           O051300500404 
       200.        15.        20.    2.35308    0.06644           O051300500405 
       200.        15.        40.    2.59426    0.06976           O051300500406 
       200.        15.        60.    2.67952     0.0709           O051300500407 
       200.        15.        80.    2.55312    0.06921           O051300500408 
       200.        15.       100.    2.25328    0.06502           O051300500409 
       200.        15.       120.     2.0236    0.06161           O051300500410 
       200.        15.       140.    2.15164    0.06353           O051300500411 
       200.        15.       160.    2.67889    0.07089           O051300500412 
       200.        15.       180.    2.53809      0.069           O051300500413 
       200.        20.        20.    2.17796    0.06005           O051300500414 
       200.        20.        40.    2.49363    0.06426           O051300500415 
       200.        20.        60.    2.48767    0.06418           O051300500416 
       200.        20.        80.    2.21038     0.0605           O051300500417 
       200.        20.       100.    2.00684    0.05765           O051300500418 
       200.        20.       120.    2.10252      0.059           O051300500419 
       200.        20.       140.    2.43917    0.06355           O051300500420 
       200.        20.       160.    2.49315    0.06425           O051300500421 
       200.        20.       180.    2.21945    0.06062           O051300500422 
       200.        25.        20.    2.12535    0.05817           O051300500423 
       200.        25.        40.    2.39093    0.06169           O051300500424 
       200.        25.        60.    2.38611    0.06163           O051300500425 
