ENTRY            O1865   20140205                             O052O186500000001 
SUBENT        O1865001   20140205                             O052O186500100001 
BIB                 12         38                                 O186500100002 
TITLE      Comparison of nonequilibrium processes in p + Ni and   O186500100003 
           p + Au collisions at GeV energies.                     O186500100004 
AUTHOR     (A.Budzanowski, M.Fidelus, D.Filges, F.Goldenbaum,     O186500100005 
           H.Hodde, L.Jarczyk, B.Kamys, M.Kistryn, St.Kistryn,    O186500100006 
           St.Kliczewski, A.Kowalczyk, E.Kozik, P.Kulessa,        O186500100007 
           H.Machner, A.Magiera, B.Piskor-Ignatowicz, K.Pysz,     O186500100008 
           Z.Rudy, R.Siudak, M.Wojciechowski) - PISA collaborationO186500100009 
INSTITUTE  (3POLIFJ,3POLUJK,2GERJUL,2GERBON)                      O186500100010 
REFERENCE  (J,PR/C,82,034605,2010)                                O186500100011 
REL-REF    (I,D0512001,A.Budzanowski+,J,PR/C,78,024603,2008)      O186500100012 
           (I,,A.Bubak+,J,NIM/B,204,507,2004)                     O186500100013 
FACILITY   (SYNCY,2GERJUL) Cooler Synchrotron COSY in the         O186500100014 
           Research Center in Julich                              O186500100015 
SAMPLE     Self-supporting Ni target of thickness 150 mu-g/cm**2. O186500100016 
DETECTOR   (TELES,SIBAR,CSICR) The PISA apparatus consists of     O186500100017 
           nine independent detection arms comprising various     O186500100018 
           kinds of detectors. Two of these arms (placed at 15.   O186500100019 
           and 120. angles in respect to the beam direction) are  O186500100020 
           equipped with the Bragg curve detectors (BCD), which   O186500100021 
           permit the Z- identification of the reaction products  O186500100022 
           and determination of their kinetic energies with low   O186500100023 
           detection energy threshold (of about 1MeV/nucleon).    O186500100024 
           The active volume of BCD's has thickness of 22 cm of   O186500100025 
           isobutane at a pressure of 206 mbar.                   O186500100026 
COMMENT    *By authors*.The absolute normalization of the cross   O186500100027 
           sections was achieved by comparing the total productionO186500100028 
           cross sections of Be-7 particles, obtained by angle andO186500100029 
           energy integration of measured differential cross      O186500100030 
           sections, with values of Be-7 total production cross   O186500100031 
           sections published in the compilation of Bubak et al.  O186500100032 
            (see REL-REF)                                         O186500100033 
ERR-ANALYS (DATA-ERR).The uncertainty is reported by authors.     O186500100034 
STATUS     (TABLE) Data were received from Dr.B.Kamys             O186500100035 
           (APRVD) Entry approved by Dr.B.Kamys                   O186500100036 
HISTORY    (20101101C) SB                                         O186500100037 
           (20140205A) Corrections made according to Dr.A.KonobeevO186500100038 
           remarks: SF9=DERIV added to REACTION code in Subents   O186500100039 
           18-30; URL deleted from STATUS - no longer valid.      O186500100040 
ENDBIB              38          0                                 O186500100041 
NOCOMMON             0          0                                 O186500100042 
ENDSUBENT           41          0                                 O186500199999 
SUBENT        O1865002   20101111                             O044O186500200001 
BIB                  1          1                                 O186500200002 
REACTION   (28-NI-0(P,X)1-H-1,,DA/DE)                             O186500200003 
ENDBIB               1          0                                 O186500200004 
NOCOMMON             0          0                                 O186500200005 
DATA                 5        621                                 O186500200006 
EN         ANG        E          DATA       DATA-ERR              O186500200007 
2.5        15.6       32.5       0.00671    0.00092               O186500700127 
2.5        15.6       35.5       0.00659    0.00091               O186500700128 
2.5        20.0       26.5       0.0113     0.0011                O186500700129 
2.5        20.0       29.5       0.00738    0.00091               O186500700130 
2.5        20.0       32.5       0.00537    0.00078               O186500700131 
2.5        20.0       35.5       0.00582    0.00081               O186500700132 
2.5        20.0       38.5       0.00470    0.00089               O186500700133 
2.5        35.0       10.5       0.0118     0.0017                O186500700134 
2.5        35.0       13.5       0.0097     0.0015                O186500700135 
2.5        35.0       16.5       0.0123     0.0025                O186500700136 
2.5        35.0       19.5       0.0092     0.0023                O186500700137 
2.5        35.0       22.5       0.0057     0.0012                O186500700138 
2.5        35.0       37.5       0.00248    0.00094               O186500700139 
2.5        35.0       40.5       0.00260    0.00078               O186500700140 
2.5        35.0       43.5       0.00213    0.00071               O186500700141 
2.5        35.0       46.5       0.00284    0.00082               O186500700142 
2.5        35.0       49.5       0.00236    0.00075               O186500700143 
2.5        35.0       52.5       0.00166    0.00067               O186500700144 
2.5        35.0       55.5       0.00189    0.00067               O186500700145 
2.5        35.0       58.5       0.00142    0.00058               O186500700146 
2.5        35.0       61.5       0.00118    0.00053               O186500700147 
2.5        35.0       64.5       0.00142    0.00058               O186500700148 
2.5        35.0       67.5       0.00142    0.00058               O186500700149 
2.5        35.0       70.5       0.00142    0.00063               O186500700150 
2.5        35.0       73.5       0.0007     0.0012                O186500700151 
2.5        50.0       10.5       0.0149     0.0018                O186500700152 
2.5        50.0       13.5       0.0130     0.0023                O186500700153 
2.5        50.0       16.5       0.0075     0.0013                O186500700154 
2.5        50.0       19.5       0.0081     0.0013                O186500700155 
2.5        50.0       22.5       0.0060     0.0020                O186500700156 
2.5        50.0       37.5       0.0026     0.0022                O186500700157 
2.5        50.0       40.5       0.00149    0.00056               O186500700158 
2.5        50.0       43.5       0.00256    0.00074               O186500700159 
2.5        50.0       46.5       0.00192    0.00064               O186500700160 
2.5        50.0       49.5       0.00128    0.00052               O186500700161 
2.5        50.0       52.5       0.00085    0.00043               O186500700162 
2.5        50.0       55.5       0.00192    0.00064               O186500700163 
2.5        50.0       58.5       0.00160    0.00071               O186500700164 
2.5        65.0       26.5       0.00593    0.00068               O186500700165 
2.5        65.0       29.5       0.00492    0.00062               O186500700166 
2.5        65.0       32.5       0.00343    0.00052               O186500700167 
2.5        65.0       35.5       0.00351    0.00052               O186500700168 
2.5        65.0       38.5       0.00258    0.00045               O186500700169 
2.5        65.0       41.5       0.00273    0.00046               O186500700170 
2.5        80.0       15.5       0.0078     0.0011                O186500700171 
2.5        80.0       18.5       0.00639    0.00099               O186500700172 
2.5        80.0       21.5       0.00381    0.00076               O186500700173 
2.5        80.0       24.5       0.00350    0.00073               O186500700174 
2.5        80.0       27.5       0.00205    0.00068               O186500700175 
2.5        100.0      11.5       0.0096     0.0012                O186500700176 
2.5        100.0      14.5       0.0079     0.0010                O186500700177 
2.5        100.0      17.5       0.00595    0.00099               O186500700178 
2.5        100.0      20.5       0.0050     0.0011                O186500700179 
2.5        100.0      23.5       0.0036     0.0011                O186500700180 
2.5        100.0      26.5       0.00337    0.00092               O186500700181 
2.5        100.0      29.5       0.00207    0.00052               O186500700182 
2.5        100.0      32.5       0.00349    0.00067               O186500700183 
2.5        100.0      35.5       0.00208    0.00052               O186500700184 
2.5        100.0      38.5       0.00212    0.00055               O186500700185 
ENDDATA            179          0                                 O186500700186 
ENDSUBENT          185          0                                 O186500799999 
SUBENT        O1865008   20101111                             O044O186500800001 
BIB                  1          1                                 O186500800002 
REACTION   (28-NI-0(P,X)3-LI-6,,DA/DE)                            O186500800003 
ENDBIB               1          0                                 O186500800004 
NOCOMMON             0          0                                 O186500800005 
DATA                 5        546                                 O186500800006 
EN         ANG        E          DATA       DATA-ERR              O186500800007 
GEV        ADEG       MEV        MB/SR/MEV  MB/SR/MEV             O186500800008 
        1.2       15.6       42.5     0.0154     0.0011           O186500800009 
        1.2       15.6       45.5    0.01216    0.00098           O186500800010 
        1.2       15.6       48.5    0.00954    0.00087           O186500800011 
        1.2       15.6       51.5    0.00763    0.00078           O186500800012 
        1.2       15.6       54.5    0.00811     0.0008           O186500800013 
        1.2       15.6       57.5    0.00683    0.00074           O186500800014 
        1.2       15.6       60.5    0.00572    0.00067           O186500800015 
        1.2       15.6       63.5    0.00517    0.00064           O186500800016 
        1.2       15.6       66.5    0.00524    0.00065           O186500800017 
        1.2       15.6       69.5    0.00461    0.00061           O186500800018 
        1.2       15.6       72.5     0.0031     0.0005           O186500800019 
        1.2       15.6       75.5    0.00366    0.00054           O186500800020 
        1.2       15.6       78.5    0.00302    0.00049           O186500800021 
        1.2       15.6       81.5     0.0031     0.0005           O186500800022 
        1.2       15.6       84.5    0.00179    0.00046           O186500800023 
        1.2       15.6      108.5    0.00141    0.00034           O186500800024 
        1.2       15.6      111.5    0.00108     0.0003           O186500800025 
        1.2       15.6      114.5    0.00133    0.00033           O186500800026 
        1.2       15.6      117.5    0.00091    0.00028           O186500800027 
        1.2       15.6      120.5    0.00075    0.00025           O186500800028 
        1.2       15.6      123.5    0.00075    0.00025           O186500800029 
        1.2       15.6      126.5    0.00017    0.00014           O186500800030 
        1.2       15.6      129.5    0.00033    0.00017           O186500800031 
        1.2       15.6      132.5    0.00042    0.00019           O186500800032 
        1.2       15.6      135.5    0.00025    0.00019           O186500800033 
        1.2       15.6      138.5     0.0005     0.0002           O186500800034 
        1.2       15.6      141.5    0.00025    0.00043           O186500800035 
        1.2       20.0       42.5     0.0127    0.00094           O186500800036 
        1.2       20.0       45.5    0.01144     0.0009           O186500800037 
        1.2       20.0       48.5    0.01032    0.00085           O186500800038 
        1.2       20.0       51.5    0.00863    0.00078           O186500800039 
        1.2       20.0       54.5    0.00709    0.00071           O186500800040 
        1.2       20.0       57.5    0.00632    0.00067           O186500800041 
        1.2       20.0       60.5    0.00526    0.00061           O186500800042 
        1.2       20.0       63.5    0.00519     0.0006           O186500800043 
        1.2       20.0       66.5    0.00491    0.00059           O186500800044 
        1.2       20.0       69.5    0.00414    0.00054           O186500800045 
        1.2       20.0       72.5    0.00309    0.00047           O186500800046 
        1.2       20.0       75.5    0.00316    0.00047           O186500800047 
        1.2       20.0       78.5    0.00309    0.00047           O186500800048 
        1.2       20.0       81.5    0.00175    0.00035           O186500800049 
        1.2       20.0       84.5    0.00274    0.00044           O186500800050 
        1.2       20.0       87.5    0.00204    0.00038           O186500800051 
        1.2       20.0       90.5    0.00175    0.00035           O186500800052 
        1.2       20.0       93.5    0.00211    0.00038           O186500800053 
        1.2       20.0       96.5    0.00161    0.00034           O186500800054 
        1.2       20.0       99.5    0.00105    0.00027           O186500800055 
        1.2       20.0      102.5    0.00126     0.0003           O186500800056 
        1.2       20.0      105.5    0.00029    0.00016           O186500800057 
        1.2       20.0      108.5    0.00059    0.00021           O186500800058 
        1.2       20.0      111.5     0.0011    0.00028           O186500800059 
