ENTRY            O1417   20070605                             O028O141700000001 
SUBENT        O1417001   20070605                             O028O141700100001 
BIB                 13         51                                 O141700100002 
TITLE      Light charged particle and neutron production in       O141700100003 
           proton- and alpha-particle-induced reactions on nat-Si O141700100004 
           at energies between 20 and 65 MeV                      O141700100005 
AUTHOR     (Ch.Dufauquez, Y.El Masri, V.Roberfroid, J.Cabreraa,   O141700100006 
           Th.Keutgen, J.Vanmol, P.Demetriou, R.Charity)          O141700100007 
INSTITUTE  (2BLGLVN) Fnrs and institute of nuclear physics.       O141700100008 
           (1USAWAS) Department of chemistry.                     O141700100009 
REFERENCE  (J,NP/A,773,24,2006)                                   O141700100010 
REL-REF    (R,,I.TILQUIN+,J,NIM/A,365,446,1995)  Demon counter.   O141700100011 
           (N,O1296001,P.DEMETRIOU+,J,PR/C,72,034607,2005)        O141700100012 
            Angle-integrated energy spectra                       O141700100013 
SAMPLE     A 215 mug/cm2 self-supporting foil of nat-Si of 18 mm  O141700100014 
           diameter. The target holder was set at a potential of  O141700100015 
           +18-kv to suppress secondary electron emission.        O141700100016 
DETECTOR   (TELES,SI,SI,SI) Light charged particlts emitted at    O141700100017 
           backward angles were detected and identified in seven  O141700100018 
           triple-Si E-delta-E telescopes. The Si-detectors with  O141700100019 
           thicknesses of 85, 706, and 706-mum, respectively.     O141700100020 
           (TELES,SI,SI) At forward angles, light charged         O141700100021 
           particles were detected in eight E-delta-E telescopes. O141700100022 
           (TELES,SI,CSICR) The telescopes were used for the firstO141700100023 
           experiment with the proton beams at forward angles.    O141700100024 
           The Si delta-E element was 40 mum thick and of 20 mm   O141700100025 
           active diameter.  This was followed by a 33 mm-thick   O141700100026 
           Cs(I) crystal of 15 mm diameter.                       O141700100027 
           (SCIN) Neutrons emitted in coincidence with charged    O141700100028 
           particles were detected in up to 81 Demon counters.    O141700100029 
           Each counter, consisting of an active volume of 16 cm  O141700100030 
           diameter by 20 cm depth, is filled with Ne213          O141700100031 
           liquid scintillator.  These detectors were mounted     O141700100032 
           outside the scattering chamber and were arranged in a  O141700100033 
           4-pi geometry                                          O141700100034 
FACILITY   (CYCLO,2BLGLVN)                                        O141700100035 
           The beams were chopped to produce a macro-time         O141700100036 
           structure of one beam pulse every 500 nanoseconds and  O141700100037 
           thus allow the detection of very long time-of-flight   O141700100038 
           events (especially neutrons).                          O141700100039 
METHOD     (SITA)                                                 O141700100040 
           (BCINT) Electron emission from this faraday cup was    O141700100041 
           suppressed by a guard electrode.                       O141700100042 
CORRECTION The dead time of acquisition data system was very      O141700100043 
           severely controlled and kept below 10% even though     O141700100044 
           related corrections were applied to the data.          O141700100045 
STATUS     (TABLE) From the authors.                              O141700100046 
HISTORY    (20070219C)                                            O141700100047 
           (20060626R) Data tables were received from             O141700100048 
            Th.Keutgen.                                           O141700100049 
           (20070605A) SF5 in subentry 002 is corrected according O141700100050 
             N.Otsuka remarks.                                    O141700100051 
           (20070605U) Last checking has been done.               O141700100052 
ERR-ANALYS (DATA-ERR) An analysis is not given.                   O141700100053 
ENDBIB              51          0                                 O141700100054 
NOCOMMON             0          0                                 O141700100055 
ENDSUBENT           54          0                                 O141700199999 
SUBENT        O1417002   20070605                             O028O141700200001 
BIB                  4          4                                 O141700200002 
REACTION   (14-SI-0(P,X)1-H-1,,DA/DE)                             O141700200003 
PART-DET   (P)                                                    O141700200004 
EN-SEC     (E,P)                                                  O141700200005 
ADD-RES    (COMP) Gnash prediction in laboratory frame.           O141700200006 
ENDBIB               4          0                                 O141700200007 
NOCOMMON             0          0                                 O141700200008 
DATA                 5       7053                                 O141700200009 
EN         ANG        E          DATA       DATA-ERR              O141700200010 
       62.9       160.      10.55    0.00714    0.00319           O141700402654 
       62.9       160.      10.65    0.00286    0.00202           O141700402655 
       62.9       160.      10.75    0.00571    0.00286           O141700402656 
       62.9       160.      10.85    0.01143    0.00404           O141700402657 
       62.9       160.      10.95    0.01714    0.00495           O141700402658 
       62.9       160.      11.05       0.01    0.00378           O141700402659 
       62.9       160.      11.15    0.00571    0.00286           O141700402660 
       62.9       160.      11.25    0.00571    0.00286           O141700402661 
       62.9       160.      11.35    0.00143    0.00143           O141700402662 
       62.9       160.      11.45    0.00571    0.00286           O141700402663 
       62.9       160.      11.55    0.00714    0.00319           O141700402664 
       62.9       160.      11.65    0.00571    0.00286           O141700402665 
       62.9       160.      11.75    0.00571    0.00286           O141700402666 
       62.9       160.      11.85    0.00571    0.00286           O141700402667 
       62.9       160.      11.95    0.00143    0.00143           O141700402668 
       62.9       160.      12.05    0.00714    0.00319           O141700402669 
       62.9       160.      12.15    0.00286    0.00202           O141700402670 
       62.9       160.      12.25    0.00428    0.00247           O141700402671 
       62.9       160.      12.35    0.00428    0.00247           O141700402672 
       62.9       160.      12.45    0.00428    0.00247           O141700402673 
       62.9       160.      12.55    0.00286    0.00202           O141700402674 
       62.9       160.      12.65    0.00286    0.00202           O141700402675 
       62.9       160.      12.75    0.00428    0.00247           O141700402676 
       62.9       160.      12.85    0.00714    0.00319           O141700402677 
       62.9       160.      12.95    0.00428    0.00247           O141700402678 
       62.9       160.      13.05    0.00286    0.00202           O141700402679 
       62.9       160.      13.15    0.00428    0.00247           O141700402680 
       62.9       160.      13.25    0.00286    0.00202           O141700402681 
       62.9       160.      13.35    0.00714    0.00319           O141700402682 
       62.9       160.      13.65    0.00857     0.0035           O141700402683 
       62.9       160.      13.75    0.00571    0.00286           O141700402684 
       62.9       160.      13.85    0.00286    0.00202           O141700402685 
       62.9       160.      13.95    0.00428    0.00247           O141700402686 
       62.9       160.      14.05    0.00571    0.00286           O141700402687 
       62.9       160.      14.15    0.00143    0.00143           O141700402688 
       62.9       160.      14.25    0.00143    0.00143           O141700402689 
       62.9       160.      14.45    0.00428    0.00247           O141700402690 
       62.9       160.      14.55    0.00143    0.00143           O141700402691 
       62.9       160.      14.65    0.00286    0.00202           O141700402692 
       62.9       160.      14.85    0.00143    0.00143           O141700402693 
       62.9       160.      14.95    0.00143    0.00143           O141700402694 
       62.9       160.      15.05    0.00714    0.00319           O141700402695 
       62.9       160.      15.15    0.00286    0.00202           O141700402696 
       62.9       160.      15.25    0.00286    0.00202           O141700402697 
       62.9       160.      15.35    0.00143    0.00143           O141700402698 
       62.9       160.      15.45    0.00143    0.00143           O141700402699 
       62.9       160.      15.55    0.00143    0.00143           O141700402700 
       62.9       160.      15.65    0.00286    0.00202           O141700402701 
       62.9       160.      15.75    0.00143    0.00143           O141700402702 
       62.9       160.      15.85    0.00571    0.00286           O141700402703 
       62.9       160.      16.05    0.00428    0.00247           O141700402704 
       62.9       160.      16.15    0.00143    0.00143           O141700402705 
       62.9       160.      16.35    0.00143    0.00143           O141700402706 
       62.9       160.      16.45    0.00143    0.00143           O141700402707 
       62.9       160.      16.55    0.00428    0.00247           O141700402708 
       62.9       160.      16.75    0.00143    0.00143           O141700402709 
       62.9       160.      17.15    0.00286    0.00202           O141700402710 
       62.9       160.      17.25    0.00143    0.00143           O141700402711 
       62.9       160.      17.35    0.00428    0.00247           O141700402712 
       62.9       160.      17.45    0.00143    0.00143           O141700402713 
       62.9       160.      17.55    0.00143    0.00143           O141700402714 
       62.9       160.      17.65    0.00143    0.00143           O141700402715 
       62.9       160.      17.75    0.00857     0.0035           O141700402716 
       62.9       160.      17.85    0.00286    0.00202           O141700402717 
       62.9       160.      17.95    0.00143    0.00143           O141700402718 
       62.9       160.      18.05    0.00286    0.00202           O141700402719 
       62.9       160.      18.15    0.00143    0.00143           O141700402720 
       62.9       160.      18.25    0.00143    0.00143           O141700402721 
       62.9       160.      18.35    0.00143    0.00143           O141700402722 
       62.9       160.      18.45    0.00286    0.00202           O141700402723 
       62.9       160.      18.55    0.00143    0.00143           O141700402724 
       62.9       160.      18.65    0.00143    0.00143           O141700402725 
       62.9       160.      18.85    0.00143    0.00143           O141700402726 
       62.9       160.      18.95    0.00571    0.00286           O141700402727 
       62.9       160.      19.05    0.00571    0.00286           O141700402728 
       62.9       160.      19.55    0.00286    0.00202           O141700402729 
       62.9       160.      19.65    0.00143    0.00143           O141700402730 
       62.9       160.      19.75    0.00143    0.00143           O141700402731 
       62.9       160.      19.95    0.00286    0.00202           O141700402732 
       62.9       160.      20.05    0.00286    0.00202           O141700402733 
       62.9       160.      20.15    0.00143    0.00143           O141700402734 
       62.9       160.      20.35    0.00143    0.00143           O141700402735 
       62.9       160.      20.55    0.00571    0.00286           O141700402736 
       62.9       160.      20.75    0.00143    0.00143           O141700402737 
       62.9       160.      20.95    0.00143    0.00143           O141700402738 
       62.9       160.      21.25    0.00143    0.00143           O141700402739 
       62.9       160.      21.55    0.00143    0.00143           O141700402740 
       62.9       160.      21.95    0.00143    0.00143           O141700402741 
       62.9       160.      22.05    0.00286    0.00202           O141700402742 
       62.9       160.      22.65    0.00143    0.00143           O141700402743 
       62.9       160.      22.85    0.00143    0.00143           O141700402744 
       62.9       160.      24.85    0.00143    0.00143           O141700402745 
       62.9       160.      24.95    0.00143    0.00143           O141700402746 
       62.9       160.      25.45    0.00143    0.00143           O141700402747 
       62.9       160.      25.55    0.00143    0.00143           O141700402748 
       62.9       160.      26.05    0.00286    0.00202           O141700402749 
       62.9       160.      27.65    0.00143    0.00143           O141700402750 
       62.9       160.      28.75    0.00143    0.00143           O141700402751 
       62.9       160.      29.15    0.00143    0.00143           O141700402752 
       62.9       160.      29.25    0.00286    0.00202           O141700402753 
       62.9       165.       4.85    0.02571    0.00606           O141700402754 
       62.9       165.       4.95    0.01428    0.00452           O141700402755 
       62.9       165.       5.05    0.00714    0.00319           O141700402756 
       62.9       165.       5.15    0.01999    0.00534           O141700402757 
       62.9       165.       5.25    0.01285    0.00428           O141700402758 
       62.9       165.       5.35    0.01857    0.00515           O141700402759 
       62.9       165.       5.45    0.02142    0.00553           O141700402760 
       62.9       165.       5.55    0.02428    0.00589           O141700402761 
       62.9       165.       5.65    0.01285    0.00428           O141700402762 
       62.9       165.       5.75       0.01    0.00378           O141700402763 
       62.9       165.       5.85    0.01285    0.00428           O141700402764 
       62.9       165.       5.95    0.01714    0.00495           O141700402765 
       62.9       165.       6.05    0.01571    0.00474           O141700402766 
       62.9       165.       6.15    0.02142    0.00553           O141700402767 
       62.9       165.       6.25    0.00571    0.00286           O141700402768 
       62.9       165.       6.35    0.01571    0.00474           O141700402769 
       62.9       165.       6.45    0.00857     0.0035           O141700402770 
       62.9       165.       6.55    0.01285    0.00428           O141700402771 
       62.9       165.       6.65    0.01857    0.00515           O141700402772 
       62.9       165.       6.75    0.01143    0.00404           O141700402773 
       62.9       165.       6.85    0.01143    0.00404           O141700402774 
       62.9       165.       6.95    0.01285    0.00428           O141700402775 
       62.9       165.       7.05    0.01143    0.00404           O141700402776 
       62.9       165.       7.15    0.01571    0.00474           O141700402777 
       62.9       165.       7.25    0.00714    0.00319           O141700402778 
       62.9       165.       7.35       0.01    0.00378           O141700402779 
       62.9       165.       7.45    0.00714    0.00319           O141700402780 
       62.9       165.       7.55    0.00428    0.00247           O141700402781 
       62.9       165.       7.65    0.00428    0.00247           O141700402782 
       62.9       165.       7.75    0.00571    0.00286           O141700402783 
       62.9       165.       7.85    0.01285    0.00428           O141700402784 
       62.9       165.       7.95       0.01    0.00378           O141700402785 
       62.9       165.       8.05    0.01714    0.00495           O141700402786 
       62.9       165.       8.15    0.00428    0.00247           O141700402787 
       62.9       165.       8.25    0.01143    0.00404           O141700402788 
       62.9       165.       8.35    0.00857     0.0035           O141700402789 
       62.9       165.       8.45    0.00714    0.00319           O141700402790 
